|chapter|sec|no|content|lang
17|1|9|9|Yes, we ourselves have had the answer of death in ourselves, so that our hope might not be in ourselves, but in God who is able to give life to the dead:|en
18|1|10|10|他曾救我們脫離那極大的死亡，現在仍要救我們，並且我們指望他將來還要救我們。|zh
19|1|10|10|Who gave us salvation from so great a death: on whom we have put our hope that he will still go on to give us salvation;|en
20|1|11|11|你們以祈禱幫助我們，好叫許多人為我們謝恩，就是為我們因許多人所得的恩。|zh
21|1|11|11|You at the same time helping together by your prayer for us; so that for what has been given to us through a number of persons, praise may go up to God for us from all of them.|en
22|1|12|12|我們所誇的是自己的良心，見證我們憑著神的聖潔和誠實；在世為人不靠人的聰明，乃靠神的恩惠，向你們更是這樣。|zh
23|1|12|12|For our glory is in this, in the knowledge which we have that our way of life in the world, and most of all in relation to you, has been holy and true in the eyes of God; not in the wisdom of the flesh, but in the grace of God.|en
24|1|13|13|我們現在寫給你們的話，並不外乎你們所念的，所認識的，我也盼望你們到底還是要認識；|zh
25|1|13|13|For in our letters we say no other things to you, but those which you are reading, and to which you give agreement, and, it is my hope, will go on doing so to the end:|en
26|1|14|14|正如你們已經有幾分認識我們，以我們誇口，好像我們在我們主耶穌的日子以你們誇口一樣。|zh
27|1|14|14|Even as you have been ready, in part, to say that we are your glory, in the same way that you are ours, in the day of the Lord Jesus.|en
28|1|15|15|我既然這樣深信，就早有意到你們那裡去，叫你們再得益處；|zh
29|1|15|15|And being certain of this, it was my purpose to come to you before, so that you might have a second grace;|en
30|1|16|16|也要從你們那裡經過，往馬其頓去，再從馬其頓回到你們那裡，叫你們給我送行往猶太去。|zh
31|1|16|16|And by way of Corinth to go into Macedonia, and from there to come back again to you, so that you might send me on my way to Judaea.|en
32|1|17|17|我有此意，豈是反復不定麼？我所起的意，豈是從情慾起的，叫我忽是忽非麼？|zh
33|1|17|17|If then I had such a purpose, did I seem to be changing suddenly? or am I guided in my purposes by the flesh, saying, Yes, today, and, No, tomorrow?|en
34|1|18|18|我指著信實的神說，我們向你們所傳的道，並沒有是而又非的。|zh
35|1|18|18|As God is true, our word to you is not Yes and No.|en
36|1|19|19|因為我和西拉並提摩太，在你們中間所傳神的兒子耶穌基督，總沒有是而又非的，在他只有一是。|zh
37|1|19|19|For the Son of God, Jesus Christ, whom we were preaching among you, even I and Silvanus and Timothy, was not Yes and No, but in him is Yes.|en
38|1|20|20|神的應許，不論有多少，在基督都是是的。所以藉著他也都是實在（實在：原文是阿們）的，叫神因我們得榮耀。|zh
39|1|20|20|For he is the Yes to all the undertakings of God: and by him all the words of God are made certain and put into effect, to the glory of God through us.|en
40|1|21|21|那在基督裡堅固我們和你們，並且膏我們的就是神。|zh
41|1|21|21|Now he who makes our faith strong together with you, in Christ, and has given us of his grace, is God;|en
42|1|22|22|他又用印印了我們，並賜聖靈在我們心裡作憑據（原文是質）。|zh
43|1|22|22|And it is he who has put his stamp on us, even the Spirit, as the sign in our hearts of the coming glory.|en
44|1|23|23|我呼籲神給我的心作見證，我沒有往哥林多去是為要寬容你們。|zh
45|1|23|23|But God is my witness that it was in pity for you that I did not come to Corinth at that time.|en
46|1|24|24|我們並不是轄管你們的信心，乃是幫助你們的快樂，因為你們憑信才站立得住。|zh
47|1|24|24|Not that we have authority over your faith, but we are helpers of your joy: for it is faith which is your support.|en
48|2|1|1|我自己定了主意再到你們那裡去，必須大家沒有憂愁。|zh
49|2|1|1|But it was my decision for myself, not to come again to you with sorrow.|en
50|2|2|2|倘若我叫你們憂愁，除了我叫那憂愁的人以外，誰能叫我快樂呢？|zh
51|2|2|2|For if I give you sorrow, who then will make me glad, but he who is made sad by me?|en
52|2|3|3|我曾把這事寫給你們，恐怕我到的時候，應該叫我快樂的那些人，反倒叫我憂愁。我也深信，你們眾人都以我的快樂為自己的快樂。|zh
53|2|3|3|And I said this very thing in my letter, for fear that when I came I might have sorrow from those from whom it was right for me to have joy; being certain of this, that my joy is the joy of you all.|en
54|2|4|4|我先前心裡難過痛苦，多多的流淚，寫信給你們，不是叫你們憂愁，乃是叫你們知道我格外的疼愛你們。|zh
55|2|4|4|For out of much trouble and pain of heart and much weeping I sent my letter to you; not to give you sorrow, but so that you might see how great is the love which I have to you.|en
56|2|5|5|若有叫人憂愁的，他不但叫我憂愁，也是叫你們眾人有幾分憂愁。我說幾分，恐怕說得太重。|zh
57|2|5|5|But if anyone has been a cause of sorrow, he has been so, not to me only, but in some measure to all of you (I say this that I may not be over-hard on you).|en
58|2|6|6|這樣的人受了眾人的責罰也就夠了，|zh
59|2|6|6|Let it be enough for such a man to have undergone the punishment which the church put on him;|en
60|2|7|7|倒不如赦免他，安慰他，免得他憂愁太過，甚至沉淪了。|zh
61|2|7|7|So that now, on the other hand, it is right for him to have forgiveness and comfort from you, for fear that his sorrow may be over-great.|en
62|2|8|8|所以我勸你們，要向他顯出堅定不移的愛心來。|zh
63|2|8|8|For which cause my desire is that you will make your love to him clear by your acts.|en
64|2|9|9|為此我先前也寫信給你們，要試驗你們，看你們凡事順從不順從。|zh
65|2|9|9|And for the same reason I sent you a letter so that I might be certain of your desire to do my orders in all things.|en
66|2|10|10|你們赦免誰，我也赦免誰。我若有所赦免的，是在基督面前為你們赦免的；|zh
67|2|10|10|But if you give forgiveness to anyone, I do the same: for if I have given forgiveness for anything, I have done it because of you, in the person of Christ;|en
68|2|11|11|免得撒但趁著機會勝過我們，因我們並非不曉得他的詭計。|zh
69|2|11|11|So that Satan may not get the better of us: for we are not without knowledge of his designs.|en
70|2|12|12|我從前為基督的福音到了特羅亞，主也給我開了門。|zh
71|2|12|12|Now when I came to Troas for the good news of Christ, and there was an open door for me in the Lord,|en
72|2|13|13|那時，因為沒有遇見兄弟提多，我心裡不安，便辭別那裡的人往馬其頓去了。|zh
73|2|13|13|I had no rest in my spirit because Titus my brother was not there: so I went away from them, and came into Macedonia.|en
74|2|14|14|感謝神！常帥領我們在基督裡誇勝，並藉著我們在各處顯揚那因認識基督而有的香氣。|zh
75|2|14|14|But praise be to God who makes us strong to overcome in Christ, and makes clear through us in every place the value of the knowledge of him.|en
76|2|15|15|因為我們在神面前，無論在得救的人身上或滅亡的人身上，都有基督馨香之氣。|zh
77|2|15|15|For we are a sweet perfume of Christ to God in those who are getting salvation and in those who are going to destruction;|en
78|2|16|16|在這等人，就作了死的香氣叫他死；在那等人，就作了活的香氣叫他活。這事誰能當得起呢？|zh
79|2|16|16|To the one it is a perfume of death to death; to the other a perfume of life to life. And who is enough for such things?|en
80|2|17|17|我們不像那許多人，為利混亂神的道；乃是由於誠實，由於神，在神面前憑著基督講道。|zh
81|2|17|17|For we are not like the great number who make use of the word of God for profit: but our words are true, as from God, being said as before God in Christ.|en
82|3|1|1|我們豈是又舉薦自己麼？豈像別人用人的薦信給你們或用你們的薦信給人麼？|zh
83|3|1|1|Do we seem to be again attempting to put ourselves in the right? or have we need, as some have, of letters of approval to you or from you?|en
84|3|2|2|你們就是我們的薦信，寫在我們的心裡，被眾人所知道所念誦的。|zh
85|3|2|2|You yourselves are our letter, whose writing is in our heart, open for every man's reading and knowledge;|en
86|3|3|3|你們明顯是基督的信，藉著我們修成的。不是用墨寫的，乃是用永生神的靈寫的；不是寫在石版上，乃是寫在心版上。|zh
87|3|3|3|For you are clearly a letter of Christ, the fruit of our work, recorded not with ink, but with the Spirit of the living God; not in stone, but in hearts of flesh.|en
88|3|4|4|我們因基督，所以在神面前才有這樣的信心。|zh
89|3|4|4|And this is the certain faith which we have in God through Christ:|en
90|3|5|5|並不是我們憑自己能承擔甚麼事；我們所能承擔的，乃是出於神。|zh
91|3|5|5|Not as if we were able by ourselves to do anything for which we might take the credit; but our power comes from God;|en
92|3|6|6|他叫我們能承當這新約的執事，不是憑著字句，乃是憑著精意；因為那字句是叫人死，精意（或作：聖靈）是叫人活。|zh
93|3|6|6|Who has made us able to be servants of a new agreement; not of the letter, but of the Spirit: for the letter gives death, but the Spirit gives life.|en
94|3|7|7|那用字刻在石頭上屬死的職事尚且有榮光，甚至以色列人因摩西面上的榮光，不能定睛看他的臉；這榮光原是漸漸退去的，|zh
95|3|7|7|For if the operation of the law, giving death, recorded in letters on stone, came with glory, so that the eyes of the children of Israel had to be turned away from the face of Moses because of its glory, a glory which was only for a time:|en
96|3|8|8|何況那屬靈的職事豈不更有榮光麼？|zh
97|3|8|8|Will not the operation of the Spirit have a much greater glory?|en
98|3|9|9|若是定罪的職事有榮光，那稱義的職事榮光就越發大了。|zh
99|3|9|9|For if the operation of the law, producing punishment, had its glory, how much greater will be the operation of the Spirit causing righteousness?|en
100|3|10|10|那從前有榮光的，因這極大的榮光就算不得有榮光了；|zh
101|3|10|10|For the glory of the first no longer seems to be glory, because of the greater glory of that which comes after.|en
102|3|11|11|若那廢掉的有榮光，這長存的就更有榮光了。|zh
103|3|11|11|For if the order which was for a time had its glory, much more will the eternal order have its glory.|en
104|3|12|12|我們既有這樣的盼望，就大膽講說，|zh
105|3|12|12|Having then such a hope, we keep nothing back,|en
106|3|13|13|不像摩西將帕子蒙在臉上，叫以色列人不能定睛看到那將廢者的結局。|zh
107|3|13|13|And are not like Moses, who put a veil on his face, so that the children of Israel might not see clearly to the end of the present order of things:|en
108|3|14|14|但他們的心地剛硬，直到今日誦讀舊約的時候，這帕子還沒有揭去。這帕子在基督裡已經廢去了。|zh
109|3|14|14|But their minds were made hard: for to this very day at the reading of the old agreement the same veil is still unlifted; though it is taken away in Christ.|en
110|3|15|15|然而直到今日，每逢誦讀摩西書的時候，帕子還在他們心上。|zh
111|3|15|15|But to this day, at the reading of the law of Moses, a veil is over their heart.|en
112|3|16|16|但他們的心幾時歸向主，帕子就幾時除去了。|zh
113|3|16|16|But when it is turned to the Lord, the veil will be taken away.|en
114|3|17|17|主就是那靈；主的靈在那裡，那裡就得以自由。|zh
115|3|17|17|Now the Lord is the Spirit: and where the Spirit of the Lord is, there the heart is free.|en
116|3|18|18|我們眾人既然敞著臉得以看見主的榮光，好像從鏡子裡返照，就變成主的形狀，榮上加榮，如同從主的靈變成的。|zh
117|3|18|18|But we all, with unveiled face giving back as in a glass the glory of the Lord, are changed into the same image from glory to glory, even as from the Lord who is the Spirit.|en
118|4|1|1|我們既然蒙憐憫，受了這職分，就不喪膽，|zh
119|4|1|1|For this reason, because we have been made servants of this new order, through the mercy given to us, we are strong:|en
120|4|2|2|乃將那些暗昧可恥的事棄絕了；不行詭詐，不謬講神的道理，只將真理表明出來，好在神面前把自己薦與各人的良心。|zh
121|4|2|2|And we have given up the secret things of shame, not walking in false ways, and not making use of the word of God with deceit; but by the revelation of what is true, as before God, we have the approval of every man's sense of right and wrong.|en
122|4|3|3|如果我們的福音蒙蔽，就是蒙蔽在滅亡的人身上。|zh
123|4|3|3|But if our good news is veiled, it is veiled from those who are on the way to destruction:|en
124|4|4|4|此等不信之人被這世界的神弄瞎了心眼，不叫基督榮耀福音的光照著他們。基督本是神的像。|zh
125|4|4|4|Because the god of this world has made blind the minds of those who have not faith, so that the light of the good news of the glory of Christ, who is the image of God, might not be shining on them.|en
126|4|5|5|我們原不是傳自己，乃是傳基督耶穌為主，並且自己因耶穌作你們的僕人。|zh
127|4|5|5|For our preaching is not about ourselves, but about Christ Jesus as Lord, and ourselves as your servants through Jesus.|en
128|4|6|6|那吩咐光從黑暗裡照出來的神，已經照在我們心裡，叫我們得知神榮耀的光顯在耶穌基督的面上。|zh
129|4|6|6|Seeing that it is God who said, Let light be shining out of the dark, who has put in our hearts the light of the knowledge of the glory of God in the face of Jesus Christ.|en
130|4|7|7|我們有這寶貝放在瓦器裡，要顯明這莫大的能力是出於神，不是出於我們。|zh
131|4|7|7|But we have this wealth in vessels of earth, so that it may be seen that the power comes not from us but from God;|en
132|4|8|8|我們四面受敵，卻不被困住；心裡作難，卻不至失望；|zh
133|4|8|8|Troubles are round us on every side, but we are not shut in; things are hard for us, but we see a way out of them;|en
134|4|9|9|遭逼迫，卻不被丟棄；打倒了，卻不至死亡。|zh
135|4|9|9|We are cruelly attacked, but not without hope; we are made low, but we are not without help;|en
136|4|10|10|身上常帶著耶穌的死，使耶穌的生也顯明在我們身上。|zh
137|4|10|10|In our bodies there is ever the mark of the death of Jesus, so that the life of Jesus may be seen in our bodies.|en
138|4|11|11|因為我們這活著的人是常為耶穌被交於死地，使耶穌的生在我們這必死的身上顯明出來。|zh
139|4|11|11|For, while living, we are still being given up to death because of Jesus, so that the life of Jesus may be seen in our flesh, though it is under the power of death.|en
140|4|12|12|這樣看來，死是在我們身上發動，生卻在你們身上發動。|zh
141|4|12|12|So then, death is working in us, but life in you.|en
142|4|13|13|但我們既有信心，正如經上記著說：我因信，所以如此說話。我們也信，所以也說話。|zh
143|4|13|13|But having the same spirit of faith, as it is said in the Writings, The words of my mouth came from the faith in my heart; in the same way, our words are the outcome of our faith;|en
144|4|14|14|自己知道那叫主耶穌復活的，也必叫我們與耶穌一同復活，並且叫我們與你們一同站在他面前。|zh
145|4|14|14|Because we are certain that he who made the Lord Jesus come back from the dead, will do the same for us, and will give us a place in his glory with you.|en
146|4|15|15|凡事都是為你們，好叫恩惠因人多越發加增，感謝格外顯多，以致榮耀歸與神。|zh
147|4|15|15|For we go through all things on account of you, because the greater the number to whom the grace is given, the greater is the praise to the glory of God.|en
148|4|16|16|所以，我們不喪膽。外體雖然毀壞，內心卻一天新似一天。|zh
149|4|16|16|For which cause we do not give way to weariness; but though our outer man is getting feebler, our inner man is made new day by day.|en
150|4|17|17|我們這至暫至輕的苦楚，要為我們成就極重無比、永遠的榮耀。|zh
151|4|17|17|For our present trouble, which is only for a short time, is working out for us a much greater weight of glory;|en
152|4|18|18|原來我們不是顧念所見的，乃是顧念所不見的；因為所見的是暫時的，所不見的是永遠的。|zh
153|4|18|18|While our minds are not on the things which are seen, but on the things which are not seen: for the things which are seen are for a time; but the things which are not seen are eternal.|en
154|5|1|1|我們原知道，我們這地上的帳棚若拆毀了，必得神所造，不是人手所造，在天上永存的房屋。|zh
155|5|1|1|For we are conscious that if this our tent of flesh is taken down, we have a building from God, a house not made with hands, eternal, in heaven.|en
156|5|2|2|我們在這帳棚裡歎息，深想得那從天上來的房屋，好像穿上衣服；|zh
157|5|2|2|For in this we are crying in weariness, greatly desiring to be clothed with our house from heaven:|en
158|5|3|3|倘若穿上，被遇見的時候就不至於赤身了。|zh
159|5|3|3|So that our spirits may not be unclothed.|en
160|5|4|4|我們在這帳棚裡歎息勞苦，並非願意脫下這個，乃是願意穿上那個，好叫這必死的被生命吞滅了。|zh
161|5|4|4|For truly, we who are in this tent do give out cries of weariness, for the weight of care which is on us; not because we are desiring to be free from the body, but so that we may have our new body, and death may be overcome by life.|en
162|5|5|5|為此，培植我們的就是神，他又賜給我們聖靈作憑據（原文是質）。|zh
163|5|5|5|Now he who has made us for this very thing is God, who has given us the Spirit as a witness of what is to come.|en
164|5|6|6|所以，我們時常坦然無懼，並且曉得我們住在身內，便與主相離。|zh
165|5|6|6|So, then, we are ever without fear, and though conscious that while we are in the body we are away from the Lord,|en
166|5|7|7|因我們行事為人是憑著信心，不是憑著眼見。|zh
167|5|7|7|(For we are walking by faith, not by seeing,)|en
168|5|8|8|我們坦然無懼，是更願意離開身體與主同住。|zh
169|5|8|8|We are without fear, desiring to be free from the body, and to be with the Lord.|en
170|5|9|9|所以，無論是住在身內，離開身外，我們立了志向，要得主的喜悅。|zh
171|5|9|9|For this reason we make it our purpose, in the body or away from it, to be well-pleasing to him.|en
172|5|10|10|因為我們眾人必要在基督臺前顯露出來，叫各人按著本身所行的，或善或惡受報。|zh
173|5|10|10|For we all have to come before Christ to be judged; so that every one of us may get his reward for the things done in the body, good or bad.|en
174|5|11|11|我們既知道主是可畏的，所以勸人。但我們在神面前是顯明的，盼望在你們的良心裡也是顯明的。|zh
175|5|11|11|Having in mind, then, the fear of the Lord, we put these things before men, but God sees our hearts; and it is my hope that we may seem right in your eyes.|en
176|5|12|12|我們不是向你們再舉薦自己，乃是叫你們因我們有可誇之處，好對那憑外貌不憑內心誇口的人，有言可答。|zh
177|5|12|12|We are not again requesting your approval, but we are giving you the chance of taking pride in us, so that you may be able to give an answer to those whose glory is in seeming, and not in the heart.|en
178|5|13|13|我們若果顛狂，是為神；若果謹守，是為你們。|zh
179|5|13|13|For if we are foolish, it is to God; or if we are serious, it is for you.|en
180|5|14|14|原來基督的愛激勵我們；因我們想，一人既替眾人死，眾人就都死了；|zh
181|5|14|14|For it is the love of Christ which is moving us; because we are of the opinion that if one was put to death for all, then all have undergone death;|en
182|5|15|15|並且他替眾人死，是叫那些活著的人不再為自己活，乃為替他們死而復活的主活。|zh
183|5|15|15|And that he underwent death for all, so that the living might no longer be living to themselves, but to him who underwent death for them and came back from the dead.|en
184|5|16|16|所以，我們從今以後，不憑著外貌（原文是肉體；本節同）認人了。雖然憑著外貌認過基督，如今卻不再這樣認他了。|zh
185|5|16|16|For this reason, from this time forward we have knowledge of no man after the flesh: even if we have had knowledge of Christ after the flesh, we have no longer any such knowledge.|en
186|5|17|17|若有人在基督裡，他就是新造的人，舊事已過，都變成新的了。|zh
187|5|17|17|So if any man is in Christ, he is in a new world: the old things have come to an end; they have truly become new.|en
188|5|18|18|一切都是出於神；他藉著基督使我們與他和好，又將勸人與他和好的職分賜給我們。|zh
189|5|18|18|But all things are of God, who has made us at peace with himself through Christ, and has given to us the work of making peace;|en
190|5|19|19|這就是神在基督裡，叫世人與自己和好，不將他們的過犯歸到他們身上，並且將這和好的道理託付了我們。|zh
191|5|19|19|That is, that God was in Christ making peace between the world and himself, not putting their sins to their account, and having given to us the preaching of this news of peace.|en
192|5|20|20|所以，我們作基督的使者，就好像神藉我們勸你們一般。我們替基督求你們與神和好。|zh
193|5|20|20|So we are the representatives of Christ, as if God was making a request to you through us: we make our request to you, in the name of Christ, be at peace with God.|en
194|5|21|21|神使那無罪（無罪：原文是不知罪）的，替我們成為罪，好叫我們在他裡面成為神的義。|zh
195|5|21|21|For him who had no knowledge of sin God made to be sin for us; so that we might become the righteousness of God in him.|en
196|6|1|1|我們與神同工的，也勸你們不可徒受他的恩典。|zh
197|6|1|1|We then, working together with God, make our request to you not to take the grace of God to no purpose.|en
198|6|2|2|因為他說：在悅納的時候，我應允了你；在拯救的日子，我搭救了你。看哪！現在正是悅納的時候；現在正是拯救的日子。|zh
199|6|2|2|(For he says, I have given ear to you at a good time, and I have been your helper in a day of salvation: see, now is the good time; now is the day of salvation):|en
200|6|3|3|我們凡事都不叫人有妨礙，免得這職分被人毀謗；|zh
201|6|3|3|Giving no cause for trouble in anything, so that no one may be able to say anything against our work;|en
202|6|4|4|反倒在各樣的事上表明自己是神的用人，就如在許多的忍耐、患難、窮乏、困苦、|zh
203|6|4|4|But in everything making it clear that we are the servants of God, in quiet strength, in troubles, in need, in sorrow,|en
204|6|5|5|鞭打、監禁、擾亂、勤勞、儆醒、不食、|zh
205|6|5|5|In blows, in prisons, in attacks, in hard work, in watchings, in going without food;|en
206|6|6|6|廉潔、知識、恆忍、恩慈、聖靈的感化、無偽的愛心、|zh
207|6|6|6|In a clean heart, in knowledge, in long waiting, in being kind, in the Holy Spirit, in true love,|en
208|6|7|7|真實的道理、神的大能；仁義的兵器在左在右；|zh
209|6|7|7|In the true word, in the power of God; with the arms of righteousness on the right hand and on the left,|en
210|6|8|8|榮耀、羞辱，惡名、美名；似乎是誘惑人的，卻是誠實的；|zh
211|6|8|8|By glory and by shame, by an evil name and a good name; as untrue, and still true;|en
212|6|9|9|似乎不為人所知，卻是人所共知的；似乎要死，卻是活著的；似乎受責罰，卻是不至喪命的；|zh
213|6|9|9|Unnoted, but still kept fully in mind; as near to death, but still living; as undergoing punishment, but not put to death;|en
214|6|10|10|似乎憂愁，卻是常常快樂的；似乎貧窮，卻是叫許多人富足的；似乎一無所有，卻是樣樣都有的。|zh
215|6|10|10|As full of sorrow, but ever glad; as poor, but giving wealth to others; as having nothing, but still having all things.|en
216|6|11|11|哥林多人哪，我們向你們，口是張開的，心是寬宏的。|zh
217|6|11|11|Our mouth is open to you, O Corinthians, our heart is wide.|en
218|6|12|12|你們狹窄，原不在乎我們，是在乎自己的心腸狹窄。|zh
219|6|12|12|It is not our feelings to you which are narrow, but yours to us.|en
220|6|13|13|你們也要照樣用寬宏的心報答我。我這話正像對自己的孩子說的。|zh
221|6|13|13|Now to give me back payment of the same sort (I am talking as to my children), let your hearts be wide open to me.|en
222|6|14|14|你們和不信的原不相配，不要同負一軛。義和不義有甚麼相交呢？光明和黑暗有甚麼相通呢？|zh
223|6|14|14|Do not keep company with those who have not faith: for what is there in common between righteousness and evil, or between light and dark?|en
224|6|15|15|基督和彼列（彼列就是撒但的別名）有甚麼相和呢？信主的和不信主的有甚麼相干呢？|zh
225|6|15|15|And what agreement is there between Christ and the Evil One? or what part has one who has faith with one who has not?|en
226|6|16|16|神的殿和偶像有甚麼相同呢？因為我們是永生神的殿，就如神曾說：我要在他們中間居住，在他們中間來往；我要作他們的神；他們要作我的子民。|zh
227|6|16|16|And what agreement has the house of God with images? for we are a house of the living God; even as God has said, I will be living among them, and walking with them; and I will be their God, and they will be my people.|en
228|6|17|17|又說：你們務要從他們中間出來，與他們分別；不要沾不潔淨的物，我就收納你們。|zh
229|6|17|17|For which cause, Come out from among them, and be separate, says the Lord, and let no unclean thing come near you; and I will take you for myself,|en
230|6|18|18|我要作你們的父；你們要作我的兒女。這是全能的主說的。|zh
231|6|18|18|And will be a Father to you; and you will be my sons and daughters, says the Lord, the Ruler of all.|en
232|7|1|1|親愛的弟兄阿，我們既有這等應許，就當潔淨自己，除去身體、靈魂一切的污穢，敬畏神，得以成聖。|zh
233|7|1|1|Because God, then, will give us such rewards, dear brothers, let us make ourselves clean from all evil of flesh and spirit, and become completely holy in the fear of God.|en
234|7|2|2|你們要心地寬大收納我們。我們未曾虧負誰，未曾敗壞誰，未曾佔誰的便宜。|zh
235|7|2|2|Let your hearts be open to us: we have done no man wrong, no man has been damaged by us, we have made no profit out of any man,|en
236|7|3|3|我說這話，不是要定你們的罪。我已經說過，你們常在我們心裡，情願與你們同生同死。|zh
237|7|3|3|It is not with the purpose of judging you that I say this: for I have said before that you are in our hearts for life and death together.|en
238|7|4|4|我大大的放膽，向你們說話；我因你們多多誇口，滿得安慰；我們在一切患難中分外的快樂。|zh
239|7|4|4|My words to you are without fear, I am full of pride on account of you: I have great comfort and joy in all our troubles.|en
240|7|5|5|我們從前就是到了馬其頓的時候，身體也不得安寧，周圍遭患難，外有爭戰，內有懼怕。|zh
241|7|5|5|For even when we had come into Macedonia our flesh had no rest, but we were troubled on every side; there were fightings outside and fears inside.|en
242|7|6|6|但那安慰喪氣之人的神藉著提多來安慰了我們；|zh
243|7|6|6|But God who gives comfort to the poor in spirit gave us comfort by the coming of Titus;|en
244|7|7|7|不但藉著他來，也藉著他從你們所得的安慰，安慰了我們；因他把你們的想念、哀慟，和向我的熱心，都告訴了我，叫我更加歡喜。|zh
245|7|7|7|And not by his coming only, but by the comfort which he had in you, while he gave us word of your desire, your sorrow, your care for me; so that I was still more glad.|en
246|7|8|8|我先前寫信叫你們憂愁，我後來雖然懊悔，如今卻不懊悔；因我知道，那信叫你們憂愁不過是暫時的。|zh
247|7|8|8|For though my letter gave you pain, I have no regret for it now, though I had before; for I see that the letter gave you pain, but only for a time.|en
248|7|9|9|如今我歡喜，不是因你們憂愁，是因你們從憂愁中生出懊悔來。你們依著神的意思憂愁，凡事就不至於因我們受虧損了。|zh
249|7|9|9|Now I am glad, not that you had sorrow, but that your sorrow was the cause of a change of heart; for yours was a holy sorrow so that you might undergo no loss by us in anything.|en
250|7|10|10|因為依著神的意思憂愁，就生出沒有後悔的懊悔來。以致得救；但世俗的憂愁是叫人死。|zh
251|7|10|10|For the sorrow which God gives is the cause of salvation through a change of heart, in which there is no reason for grief: but the sorrow of the world is a cause of death.|en
252|7|11|11|你看，你們依著神的意思憂愁，從此就生出何等的慇懃、自訴、自恨、恐懼、想念、熱心、責罰（或作：自責）。在這一切事上，你們都表明自己是潔淨的。|zh
253|7|11|11|For you see what care was produced in you by this very sorrow of yours before God, what clearing of yourselves, what wrath against sin, what fear, what desire, what serious purpose, what punishment. In everything you have made it clear that you are free from sin in this business.|en
254|7|12|12|我雖然從前寫信給你們，卻不是為那虧負人的，也不是為那受人虧負的，乃要在神面前把你們顧念我們的熱心表明出來。|zh
255|7|12|12|So though I sent you a letter, it was not only because of the man who did the wrong, or because of him to whom the wrong was done, but so that your true care for us might be made clear in the eyes of God.|en
256|7|13|13|故此，我們得了安慰。並且在安慰之中，因你們眾人使提多心裡暢快歡喜，我們就更加歡喜了。|zh
257|7|13|13|So we have been comforted: and we had the greater joy in our comfort because of the joy of Titus, for his spirit had been made glad by you all.|en
258|7|14|14|我若對提多誇獎了你們甚麼，也覺得沒有慚愧；因我對提多誇獎你們的話成了真的，正如我對你們所說的話也都是真的。|zh
259|7|14|14|For I was not put to shame in anything in which I may have made clear to him my pride in you; but as we said nothing to you but what was true, so the good things which I said to Titus about you were seen by him to be true.|en
260|7|15|15|並且提多想起你們眾人的順服，是怎樣恐懼戰兢的接待他，他愛你們的心腸就越發熱了。|zh
261|7|15|15|And his love to you is the more increased by his memory of you all, how you gave way to his authority, and how you took him to your hearts with fear and honour.|en
262|7|16|16|我如今歡喜，能在凡事上為你們放心。|zh
263|7|16|16|It gives me great joy to see you answering to my good opinion of you in every way.|en
264|8|1|1|弟兄們，我把神賜給馬其頓眾教會的恩告訴你們，|zh
265|8|1|1|And now we give you news, brothers, about the grace of God which has been given to the churches of Macedonia;|en
266|8|2|2|就是他們在患難中受大試煉的時候，仍有滿足的快樂，在極窮之間還格外顯出他們樂捐的厚恩。|zh
267|8|2|2|How while they were undergoing every sort of trouble, and were in the greatest need, they took all the greater joy in being able to give freely to the needs of others.|en
