|chapter|sec|no|content|lang
46|2|10|10|我們豈不都是一位父麼？豈不是一位神所造的麼？我們各人怎麼以詭詐待弟兄，背棄了神與我們列祖所立的約呢？|zh
47|2|10|10|Have we not all one father? has not one God made us? why are we, every one of us, acting falsely to his brother, putting shame on the agreement of our fathers?|en
48|2|11|11|猶大人行事詭詐，並且在以色列和耶路撒冷中行一件可憎的事；因為猶大人褻瀆耶和華所喜愛的聖潔（或譯：聖地），娶事奉外邦神的女子為妻。|zh
49|2|11|11|Judah has been acting falsely, and a disgusting thing has been done in Jerusalem; for Judah has made unclean the holy place of the Lord which is dear to him, and has taken as his wife the daughter of a strange god.|en
50|2|12|12|凡行這事的，無論何人（何人：原文是叫醒的，答應的），就是獻供物給萬軍之耶和華，耶和華也必從雅各的帳棚中剪除他。|zh
51|2|12|12|The Lord will have the man who does this cut off root and branch out of the tents of Jacob, and him who makes an offering to the Lord of armies.|en
52|2|13|13|你們又行了一件這樣的事，使前妻歎息哭泣的眼淚遮蓋耶和華的壇，以致耶和華不再看顧那供物，也不樂從你們手中收納。|zh
53|2|13|13|And this again you do: covering the altar of the Lord with weeping and with grief, so that he gives no more thought to the offering, and does not take it with pleasure from your hand.|en
54|2|14|14|你們還說：這是為甚麼呢？因耶和華在你和你幼年所娶的妻中間作見證。他雖是你的配偶，又是你盟約的妻，你卻以詭詐待他。|zh
55|2|14|14|But you say, For what reason? Because the Lord has been a witness between you and the wife of your early years, to whom you have been untrue, though she is your friend and the wife to whom you have given your word.|en
56|2|15|15|雖然神有靈的餘力能造多人，他不是單造一人麼？為何只造一人呢？乃是他願人得虔誠的後裔。所以當謹守你們的心，誰也不可以詭詐待幼年所娶的妻。|zh
57|2|15|15|... So give thought to your spirit, and let no one be false to the wife of his early years.|en
58|2|16|16|耶和華─以色列的神說：休妻的事和以強暴待妻的人都是我所恨惡的！所以當謹守你們的心，不可行詭詐。這是萬軍之耶和華說的。|zh
59|2|16|16|For I am against the putting away of a wife, says the Lord, the God of Israel, and against him who is clothed with violent acts, says the Lord of armies: so give thought to your spirit and do not be false in your acts.|en
60|2|17|17|你們用言語煩瑣耶和華，你們還說：我們在何事上煩瑣他呢？因為你們說：凡行惡的，耶和華眼看為善，並且他喜悅他們；或說：公義的神在哪裡呢？|zh
61|2|17|17|You have made the Lord tired with your words. And still you say, How have we made him tired? By your saying, Everyone who does evil is good in the eyes of the Lord, and he has delight in them; or, Where is God the judge?|en
62|3|1|1|萬軍之耶和華說：我要差遣我的使者在我前面預備道路。你們所尋求的主必忽然進入他的殿；立約的使者，就是你們所仰慕的，快要來到。|zh
63|3|1|1|See, I am sending my servant, and he will make ready the way before me; and the Lord, whom you are looking for, will suddenly come to his Temple; and the angel of the agreement, in whom you have delight, see, he is coming, says the Lord of armies.|en
64|3|2|2|他來的日子，誰能當得起呢？他顯現的時候，誰能立得住呢？因為他如煉金之人的火，如漂布之人的鹼。|zh
65|3|2|2|But by whom may the day of his coming be faced? and who may keep his place when he is seen? for he is like the metal-tester's fire and the cleaner's soap.|en
66|3|3|3|他必坐下如煉淨銀子的，必潔淨利未人，熬煉他們像金銀一樣；他們就憑公義獻供物給耶和華。|zh
67|3|3|3|He will take his seat, testing and cleaning the sons of Levi, burning away the evil from them as from gold and silver; so that they may make offerings to the Lord in righteousness.|en
68|3|4|4|那時，猶大和耶路撒冷所獻的供物必蒙耶和華悅納，彷彿古時之日、上古之年。|zh
69|3|4|4|Then the offering of Judah and Jerusalem will be pleasing to the Lord, as in days gone by, and as in past years.|en
70|3|5|5|萬軍之耶和華說：我必臨近你們，施行審判。我必速速作見證，警戒行邪術的、犯姦淫的、起假誓的、虧負人之工價的、欺壓寡婦孤兒的、屈枉寄居的，和不敬畏我的。|zh
71|3|5|5|And I will come near to you for judging; I will quickly be a witness against the wonder-workers, against those who have been untrue in married life, against those who take false oaths; against those who keep back from the servant his payment, and who are hard on the widow and the child without a father, who do not give his rights to the man from a strange country, and have no fear of me, says the Lord of armies.|en
72|3|6|6|因我─耶和華是不改變的，所以你們雅各之子沒有滅亡。|zh
73|3|6|6|For I am the Lord, I am unchanged; and so you, O sons of Jacob, have not been cut off.|en
74|3|7|7|萬軍之耶和華說：從你們列祖的日子以來，你們常常偏離我的典章而不遵守。現在你們要轉向我，我就轉向你們。你們卻問說：我們如何才是轉向呢？|zh
75|3|7|7|From the days of your fathers you have been turned away from my rules and have not kept them. Come back to me, and I will come back to you, says the Lord of armies. But you say, How are we to come back?|en
76|3|8|8|人豈可奪取神之物呢？你們竟奪取我的供物。你們卻說：我們在何事上奪取你的供物呢？就是你們在當納的十分之一和當獻的供物上。|zh
77|3|8|8|Will a man keep back from God what is right? But you have kept back what is mine. But you say, What have we kept back from you? Tenths and offerings.|en
78|3|9|9|因你們通國的人都奪取我的供物，咒詛就臨到你們身上。|zh
79|3|9|9|You are cursed with a curse; for you have kept back from me what is mine, even all this nation.|en
80|3|10|10|萬軍之耶和華說：你們要將當納的十分之一全然送入倉庫，使我家有糧，以此試試我，是否為你們敞開天上的窗戶，傾福與你們，甚至無處可容。|zh
81|3|10|10|Let your tenths come into the store-house so that there may be food in my house, and put me to the test by doing so, says the Lord of armies, and see if I do not make the windows of heaven open and send down such a blessing on you that there is no room for it.|en
82|3|11|11|萬軍之耶和華說：我必為你們斥責蝗蟲（原文是吞噬者），不容他毀壞你們的土產。你們田間的葡萄樹在未熟之先也不掉果子。|zh
83|3|11|11|And on your account I will keep back the locusts from wasting the fruits of your land; and the fruit of your vine will not be dropped on the field before its time, says the Lord of armies|en
84|3|12|12|萬軍之耶和華說：萬國必稱你們為有福的，因你們的地必成為喜樂之地。|zh
85|3|12|12|And you will be named happy by all nations: for you will be a land of delight, says the Lord of armies.|en
86|3|13|13|耶和華說：你們用話頂撞我，你們還說：我們用甚麼話頂撞了你呢？|zh
87|3|13|13|Your words have been strong against me, says the Lord. And still you say, What have we said against you?|en
88|3|14|14|你們說：事奉神是徒然的，遵守神所吩咐的，在萬軍之耶和華面前苦苦齋戒，有甚麼益處呢？|zh
89|3|14|14|You have said, It is no use worshipping God: what profit have we had from keeping his orders, and going in clothing of sorrow before the Lord of armies?|en
90|3|15|15|如今我們稱狂傲的人為有福，並且行惡的人得建立；他們雖然試探神，卻得脫離災難。|zh
91|3|15|15|And now to us the men of pride seem happy; yes, the evil-doers are doing well; they put God to the test and are safe.|en
92|3|16|16|那時，敬畏耶和華的彼此談論，耶和華側耳而聽，且有紀念冊在他面前，記錄那敬畏耶和華、思念他名的人。|zh
93|3|16|16|Then those in whom was the fear of the Lord had talk together: and the Lord gave ear, and it was recorded in a book to be kept in mind before him, for those who had the fear of the Lord and gave thought to his name.|en
94|3|17|17|萬軍之耶和華說：在我所定的日子，他們必屬我，特特歸我。我必憐恤他們，如同人憐恤服事自己的兒子。|zh
95|3|17|17|And they will be mine, says the Lord, in the day when I make them my special property; and I will have mercy on them as a man has mercy on his son who is his servant.|en
96|3|18|18|那時你們必歸回，將善人和惡人，事奉神的和不事奉神的，分別出來。|zh
97|3|18|18|Then you will again see how the upright man is different from the sinner, and the servant of God from him who is not.|en
98|4|1|1|萬軍之耶和華說：那日臨近，勢如燒著的火爐，凡狂傲的和行惡的必如碎秸，在那日必被燒盡，根本枝條一無存留。|zh
99|4|1|1|For see, the day is coming, it is burning like an oven; all the men of pride and all who do evil will be dry stems of grass: and in the day which is coming they will be burned up, says the Lord of armies, till they have not a root or a branch.|en
100|4|2|2|但向你們敬畏我名的人必有公義的日頭出現，其光線（原文是翅膀）有醫治之能。你們必出來跳躍如圈裡的肥犢。|zh
101|4|2|2|But to you who give worship to my name, the sun of righteousness will come up with new life in its wings; and you will go out, playing like young oxen full of food.|en
102|4|3|3|你們必踐踏惡人；在我所定的日子，他們必如灰塵在你們腳掌之下。這是萬軍之耶和華說的。|zh
103|4|3|3|And the evil-doers will be crushed under you, they will be dust under your feet, in the day when I do my work, says the Lord of armies.|en
104|4|4|4|你們當記念我僕人摩西的律法，就是我在何烈山為以色列眾人所吩咐他的律例典章。|zh
105|4|4|4|Keep in mind the law of Moses, my servant, which I gave him in Horeb for all Israel, even the rules and the decisions.|en
106|4|5|5|看哪，耶和華大而可畏之日未到以前，我必差遣先知以利亞到你們那裡去。|zh
107|4|5|5|See, I am sending you Elijah the prophet before the day of the Lord comes, that great day, greatly to be feared.|en
108|4|6|6|他必使父親的心轉向兒女，兒女的心轉向父親，免得我來咒詛遍地。|zh
109|4|6|6|And by him the hearts of fathers will be turned to their children, and the hearts of children to their fathers; for fear that I may come and put the earth under a curse.|en
