|chapter|sec|no|content|lang
62|2|12|12|你要寫信給別迦摩教會的使者，說：那有兩刃利劍的，說：|zh
63|2|12|12|And to the angel of the church in Pergamos say: These things says he who has the sharp two-edged sword:|en
64|2|13|13|我知道你的居所，就是有撒但座位之處；當我忠心的見證人安提帕在你們中間、撒但所住的地方被殺之時，你還堅守我的名，沒有棄絕我的道。|zh
65|2|13|13|I have knowledge that your living-place is where Satan has his seat: and you are true to my name, and were not turned away from your faith in me, even in the days of Antipas, my true witness, who was put to death among you, where Satan has his place.|en
66|2|14|14|然而，有幾件事我要責備你：因為在你那裡有人服從了巴蘭的教訓；這巴蘭曾教導巴勒將絆腳石放在以色列人面前，叫他們吃祭偶像之物，行姦淫的事。|zh
67|2|14|14|But I have some things against you, because you have with you those who keep the teaching of Balaam, by whose suggestion Balak made the children of Israel go out of the right way, taking food which was offered to false gods, and going after the desires of the flesh.|en
68|2|15|15|你那裡也有人照樣服從了尼哥拉一黨人的教訓。|zh
69|2|15|15|And you have those who keep the teaching of the Nicolaitans.|en
70|2|16|16|所以，你當悔改；若不悔改，我就快臨到你那裡，用我口中的劍攻擊他們。|zh
71|2|16|16|See, then, that you have a change of heart; or I will come to you quickly, and will make war against them with the sword of my mouth.|en
72|2|17|17|聖靈向眾教會所說的話，凡有耳的，就應當聽！得勝的，我必將那隱藏的嗎哪賜給他，並賜他一塊白石，石上寫著新名；除了那領受的以外，沒有人能認識。|zh
73|2|17|17|He who has ears, let him give ear to what the Spirit says to the churches. To him who overcomes I will give of the secret manna, and I will give him a white stone, and on the stone a new name, of which no one has knowledge but he to whom it is given.|en
74|2|18|18|你要寫信給推雅推喇教會的使者，說：那眼目如火燄、腳像光明銅的神之子說：|zh
75|2|18|18|And to the angel of the church in Thyatira say: These things says the Son of God, whose eyes are like a flame of fire, and his feet like polished brass:|en
76|2|19|19|我知道你的行為、愛心、信心、勤勞、忍耐，又知道你末後所行的善事，比起初所行的更多。|zh
77|2|19|19|I have knowledge of your works, and your love and faith and help and strength in trouble, and that your last works are more than the first.|en
78|2|20|20|然而，有一件事我要責備你，就是你容讓那自稱是先知的婦人耶洗別教導我的僕人，引誘他們行姦淫，吃祭偶像之物。|zh
79|2|20|20|But I have this against you, that you let the woman Jezebel say she is a prophet and give false teaching, making my servants go after the desires of the flesh and take food offered to false gods.|en
80|2|21|21|我曾給他悔改的機會，他卻不肯悔改他的淫行。|zh
81|2|21|21|And I gave her time for a change of heart, but she has no mind to give up her unclean ways.|en
82|2|22|22|看哪，我要叫他病臥在床。那些與他行淫的人，若不悔改所行的，我也要叫他們同受大患難。|zh
83|2|22|22|See, I will put her into a bed, and those who make themselves unclean with her, into great trouble, if they go on with her works.|en
84|2|23|23|我又要殺死他的黨類（原文是兒女），叫眾教會知道，我是那察看人肺腑心腸的，並要照你們的行為報應你們各人。|zh
85|2|23|23|And I will put her children to death; and all the churches will see that I am he who makes search into the secret thoughts and hearts of men: and I will give to every one of you the reward of your works.|en
86|2|24|24|至於你們推雅推喇其餘的人，就是一切不從那教訓、不曉得他們素常所說撒但深奧之理的人，我告訴你們，我不將別的擔子放在你們身上。|zh
87|2|24|24|But to you I say, to the rest in Thyatira, even to those who have not this teaching, and have no knowledge of the secrets of Satan, as they say; I put on you no other weight.|en
88|2|25|25|但你們已經有的，總要持守，直等到我來。|zh
89|2|25|25|But what you have, keep safe till I come.|en
90|2|26|26|那得勝又遵守我命令到底的，我要賜給他權柄制伏列國；|zh
91|2|26|26|He who overcomes, and keeps my works to the end, to him I will give rule over the nations,|en
92|2|27|27|他必用鐵杖轄管（轄管：原文是牧）他們，將他們如同窯戶的瓦器打得粉碎，像我從我父領受的權柄一樣。|zh
93|2|27|27|And he will be ruling them with a rod of iron; as the vessels of the potter they will be broken, even as I have power from my Father:|en
94|2|28|28|我又要把晨星賜給他。|zh
95|2|28|28|And I will give him the morning star.|en
96|2|29|29|聖靈向眾教會所說的話，凡有耳的，就應當聽！|zh
97|2|29|29|He who has ears, let him give ear to what the Spirit says to the churches.|en
98|3|1|1|你要寫信給撒狄教會的使者，說：那有神的七靈和七星的，說：我知道你的行為，按名你是活的，其實是死的。|zh
99|3|1|1|And to the angel of the church in Sardis say: These things says he who has the seven Spirits of God and the seven stars: I have knowledge of your works, that you seem to be living but are dead.|en
100|3|2|2|你要儆醒，堅固那剩下將要衰微（原文是死）的；因我見你的行為，在我神面前，沒有一樣是完全的。|zh
101|3|2|2|Be on the watch, and make strong the rest of the things which are near to death; because as judged by me your works have not come up to God's measure.|en
102|3|3|3|所以要回想你是怎樣領受、怎樣聽見的、又要遵守，並要悔改。若不儆醒，我必臨到你那裡，如同賊一樣。我幾時臨到，你也決不能知道。|zh
103|3|3|3|Keep in mind, then, the teaching which was given to you, and be ruled by it and have a change of heart. If then you do not keep watch, I will come like a thief, and you will have no knowledge of the hour when I will come on you.|en
104|3|4|4|然而在撒狄，你還有幾名是未曾污穢自己衣服的，他們要穿白衣與我同行，因為他們是配得過的。|zh
105|3|4|4|But you have some names in Sardis who have kept clean their robes; and as a reward they will go in white with me.|en
106|3|5|5|凡得勝的必這樣穿白衣，我也必不從生命冊上塗抹他的名；且要在我父面前，和我父眾使者面前，認他的名。|zh
107|3|5|5|He who overcomes will be dressed in white, and I will not take his name from the book of life, and I will give witness to his name before my Father, and before his angels.|en
108|3|6|6|聖靈向眾教會所說的話，凡有耳的，就應當聽！|zh
109|3|6|6|He who has ears, let him give ear to what the Spirit says to the churches.|en
110|3|7|7|你要寫信給非拉鐵非教會的使者，說：那聖潔、真實、拿著大衛的鑰匙、開了就沒有人能關、關了就沒有人能開的，說：|zh
111|3|7|7|And to the angel of the church in Philadelphia say: These things says he who is holy, he who is true, he who has the key of David, opening the door so that it may be shut by no one, and shutting it so that it may be open to no one.|en
112|3|8|8|我知道你的行為，你略有一點力量，也曾遵守我的道，沒有棄絕我的名。看哪，我在你面前給你一個敞開的門，是無人能關的。|zh
113|3|8|8|I have knowledge of your works (see, I have put before you an open door which may be shut by no one), and that you have a little strength, and have kept my word, and have been true to my name.|en
114|3|9|9|那撒但一會的，自稱是猶太人，其實不是猶太人，乃是說謊話的，我要使他們來，在你腳前下拜，也使他們知道我是已經愛你了。|zh
115|3|9|9|See, I will make those of the Synagogue of Satan who say they are Jews, and are not, but say what is false; I will make them come and give worship before your feet, and see my love for you.|en
116|3|10|10|你既遵守我忍耐的道，我必在普天下人受試煉的時候，保守你免去你的試煉。|zh
117|3|10|10|Because you have kept my word in quiet strength, I will keep you from the hour of testing which is coming on all the world, to put to the test those who are on earth.|en
118|3|11|11|我必快來，你要持守你所有的，免得人奪去你的冠冕。|zh
119|3|11|11|I come quickly: keep that which you have, so that no one may take your crown.|en
120|3|12|12|得勝的，我要叫他在我神殿中作柱子，他也必不再從那裡出去。我又要將我神的名和我神城的名（這城就是從天上、從我神那裡降下來的新耶路撒冷），並我的新名，都寫在他上面。|zh
121|3|12|12|Him who overcomes I will make a pillar in the house of my God, and he will go out no more: and I will put on him the name of my God, and the name of the town of my God, the new Jerusalem, which comes down out of heaven from my God, and my new name.|en
122|3|13|13|聖靈向眾教會所說的話，凡有耳的，就應當聽！|zh
123|3|13|13|He who has ears, let him give ear to what the Spirit says to the churches.|en
124|3|14|14|你要寫信給老底嘉教會的使者，說：那為阿們的，為誠信真實見證的，在神創造萬物之上為元首的，說：|zh
125|3|14|14|And to the angel of the church in Laodicea say: These things says the true and certain witness, the head of God's new order:|en
126|3|15|15|我知道你的行為，你也不冷也不熱；我巴不得你或冷或熱。|zh
127|3|15|15|I have knowledge of your works, that you are not cold or warm: it would be better if you were cold or warm.|en
128|3|16|16|你既如溫水，也不冷也不熱，所以我必從我口中把你吐出去。|zh
129|3|16|16|So because you are not one thing or the other, I will have no more to do with you.|en
130|3|17|17|你說：我是富足，已經發了財，一樣都不缺；卻不知道你是那困苦、可憐、貧窮、瞎眼、赤身的。|zh
131|3|17|17|For you say, I have wealth, and have got together goods and land, and have need of nothing; and you are not conscious of your sad and unhappy condition, that you are poor and blind and without clothing.|en
132|3|18|18|我勸你向我買火煉的金子，叫你富足；又買白衣穿上，叫你赤身的羞恥不露出來；又買眼藥擦你的眼睛，使你能看見。|zh
133|3|18|18|If you are wise you will get from me gold tested by fire, so that you may have true wealth; and white robes to put on, so that your shame may not be seen; and oil for your eyes, so that you may see.|en
134|3|19|19|凡我所疼愛的，我就責備管教他；所以你要發熱心，也要悔改。|zh
135|3|19|19|To all those who are dear to me, I give sharp words and punishment: then with all your heart have sorrow for your evil ways.|en
136|3|20|20|看哪，我站在門外叩門，若有聽見我聲音就開門的，我要進到他那裡去，我與他他與我一同坐席。|zh
137|3|20|20|See, I am waiting at the door and giving the sign; if my voice comes to any man's ears and he makes the door open, I will come in to him, and will take food with him and he with me.|en
138|3|21|21|得勝的，我要賜他在我寶座上與我同坐，就如我得了勝，在我父的寶座上與他同坐一般。|zh
139|3|21|21|To him who overcomes I will give a place with me on my high seat, even as I overcame, and am seated with my Father on his high seat.|en
140|3|22|22|聖靈向眾教會所說的話，凡有耳的，就應當聽！|zh
141|3|22|22|He who has ears, let him give ear to what the Spirit says to the churches.|en
142|4|1|1|此後，我觀看，見天上有門開了。我初次聽見好像吹號的聲音，對我說：你上到這裡來，我要將以後必成的事指示你。|zh
143|4|1|1|After these things I saw a door open in heaven, and the first voice came to my ears, like the sound of a horn, saying, Come up here, and I will make clear to you the things which are to come.|en
144|4|2|2|我立刻被聖靈感動，見有一個寶座安置在天上，又有一位坐在寶座上。|zh
145|4|2|2|Straight away I was in the Spirit: and I saw a high seat in heaven, and one was seated on it;|en
146|4|3|3|看那坐著的，好像碧玉和紅寶石；又有虹圍著寶座，好像綠寶石。|zh
147|4|3|3|And to my eyes he was like a jasper and a sardius stone: and there was an arch of light round the high seat, like an emerald.|en
148|4|4|4|寶座的周圍又有二十四個座位；其上坐著二十四位長老，身穿白衣，頭上戴著金冠冕。|zh
149|4|4|4|And round about the high seat were four and twenty seats: and on them I saw four and twenty rulers seated, clothed in white robes; and on their heads crowns of gold.|en
150|4|5|5|有閃電、聲音、雷轟從寶座中發出；又有七盞火燈在寶座前點著；這七燈就是神的七靈。|zh
151|4|5|5|And out of the high seat came flames and voices and thunders. And seven lights of fire were burning before the high seat, which are the seven Spirits of God;|en
152|4|6|6|寶座前好像一個玻璃海，如同水晶。寶座中和寶座周圍有四個活物，前後遍體都滿了眼睛。|zh
153|4|6|6|And before the high seat there was, as it seemed, a clear sea of glass; and in the middle of the high seat, and round about it, four beasts full of eyes round about.|en
154|4|7|7|第一個活物像獅子，第二個像牛犢，第三個臉面像人，第四個像飛鷹。|zh
155|4|7|7|And the first beast was like a lion, and the second like an ox, and the third had a face like a man, and the fourth was like an eagle in flight.|en
156|4|8|8|四活物各有六個翅膀，遍體內外都滿了眼睛。他們晝夜不住的說：聖哉！聖哉！聖哉！主神是昔在、今在、以後永在的全能者。|zh
157|4|8|8|And the four beasts, having every one of them six wings, are full of eyes round about and inside: and without resting day and night, they say, Holy, holy, holy, Lord God, Ruler of all, who was and is and is to come.|en
158|4|9|9|每逢四活物將榮耀、尊貴、感謝歸給那坐在寶座上、活到永永遠遠者的時候，|zh
159|4|9|9|And when the beasts give glory and honour to him who is seated on the high seat, to him who is living for ever and ever,|en
160|4|10|10|那二十四位長老就俯伏在坐寶座的面前敬拜那活到永永遠遠的，又把他們的冠冕放在寶座前，說：|zh
161|4|10|10|The four and twenty rulers go down on their faces before him who is seated on the high seat, and give worship to him who is living for ever and ever, and take off their crowns before the high seat, saying,|en
162|4|11|11|我們的主，我們的神，你是配得榮耀、尊貴、權柄的；因為你創造了萬物，並且萬物是因你的旨意被創造而有的。|zh
163|4|11|11|It is right, our Lord and our God, for you to have glory and honour and power: because by you were all things made, and by your desire they came into being.|en
164|5|1|1|我看見坐寶座的右手中有書卷，裡外都寫著字，用七印封嚴了。|zh
165|5|1|1|And I saw in the right hand of him who was seated on the high seat, a book with writing inside it and on the back, shut with seven stamps of wax.|en
166|5|2|2|我又看見一位大力的天使大聲宣傳說：有誰配展開那書卷，揭開那七印呢？|zh
167|5|2|2|And I saw a strong angel saying in a loud voice, Who is able to make the book open, and to undo its stamps?|en
168|5|3|3|在天上、地上、地底下，沒有能展開、能觀看那書卷的。|zh
169|5|3|3|And no one in heaven, or on the earth, or under the earth, was able to get the book open, or to see what was in it.|en
170|5|4|4|因為沒有配展開、配觀看那書卷的，我就大哭。|zh
171|5|4|4|And I was very sad, because there was no one able to get the book open or to see what was in it.|en
172|5|5|5|長老中有一位對我說：不要哭。看哪，猶大支派中的獅子，大衛的根，他已得勝，能以展開那書卷，揭開那七印。|zh
173|5|5|5|And one of the rulers said to me, Do not be sad: see, the Lion of the tribe of Judah, the Root of David, has overcome, and has power to undo the book and its seven stamps.|en
174|5|6|6|我又看見寶座與四活物，並長老之中有羔羊站立，像是被殺過的，有七角七眼，就是神的七靈，奉差遣往普天下去的。|zh
175|5|6|6|And I saw in the middle of the high seat and of the four beasts, and in the middle of the rulers, a Lamb in his place, which seemed as if it had been put to death, having seven horns and seven eyes, which are the seven Spirits of God, sent out into all the earth.|en
176|5|7|7|這羔羊前來，從坐寶座的右手裡拿了書卷。|zh
177|5|7|7|And he came and took it out of the right hand of him who was seated on the high seat.|en
178|5|8|8|他既拿了書卷，四活物和二十四位長老就俯伏在羔羊面前，各拿著琴和盛滿了香的金爐；這香就是眾聖徒的祈禱。|zh
179|5|8|8|And when he had taken the book, the four beasts and the four and twenty rulers went down on their faces before the Lamb, having every one an instrument of music, and gold vessels full of perfumes, which are the prayers of the saints.|en
180|5|9|9|他們唱新歌，說：你配拿書卷，配揭開七印；因為你曾被殺，用自己的血從各族、各方、各民、各國中買了人來，叫他們歸於神，|zh
181|5|9|9|And their voices are sounding in a new song, saying, It is right for you to take the book and to make it open: for you were put to death and have made an offering to God of your blood for men of every tribe, and language, and people, and nation,|en
182|5|10|10|又叫他們成為國民，作祭司歸於神，在地上執掌王權。|zh
183|5|10|10|And have made them a kingdom and priests to our God, and they are ruling on the earth.|en
184|5|11|11|我又看見且聽見，寶座與活物並長老的周圍有許多天使的聲音；他們的數目有千千萬萬，|zh
185|5|11|11|And I saw, and there came to my ears the sound of a great number of angels round about the high seat and the beasts and the rulers; and the number of them was ten thousand times ten thousand, and thousands of thousands;|en
186|5|12|12|大聲說：曾被殺的羔羊是配得權柄、豐富、智慧、能力、尊貴、榮耀、頌讚的。|zh
187|5|12|12|Saying with a great voice, It is right to give to the Lamb who was put to death, power and wealth and wisdom and strength and honour and glory and blessing.|en
188|5|13|13|我又聽見在天上、地上、地底下、滄海裡，和天地間一切所有被造之物，都說：但願頌讚、尊貴、榮耀、權勢都歸給坐寶座的和羔羊，直到永永遠遠！|zh
189|5|13|13|And to my ears came the voice of everything in heaven and on earth and under the earth and in the sea, and of all things which are in them, saying, To him who is seated on the high seat, and to the Lamb, may blessing and honour and glory and power be given for ever and ever.|en
190|5|14|14|四活物就說：阿們！眾長老也俯伏敬拜。|zh
191|5|14|14|And the four beasts said, So be it. And the rulers went down on their faces and gave worship.|en
192|6|1|1|我看見羔羊揭開七印中第一印的時候，就聽見四活物中的一個活物，聲音如雷，說：你來！|zh
193|6|1|1|And I saw when the Lamb undid one of the stamps, and the voice of one of the four beasts came to my ears, saying as with a voice of thunder, Come and see.|en
194|6|2|2|我就觀看，見有一匹白馬；騎在馬上的，拿著弓，並有冠冕賜給他。他便出來，勝了又要勝。|zh
195|6|2|2|And I saw a white horse, and he who was seated on it had a bow; and there was given to him a crown: and he went out with power to overcome.|en
196|6|3|3|揭開第二印的時候，我聽見第二個活物說：你來。|zh
197|6|3|3|And when the second stamp was undone, the voice of the second beast came to my ears, saying, Come and see.|en
198|6|4|4|就另有一匹馬出來，是紅的，有權柄給了那騎馬的，可以從地上奪去太平，使人彼此相殺；又有一把大刀賜給他。|zh
199|6|4|4|And another horse came out, a red horse; and it was given to him who was seated on it to take peace from the earth, so that people might put one another to death: and there was given to him a great sword.|en
200|6|5|5|揭開第三印的時候，我聽見第三個活物說：你來！我就觀看，見有一匹黑馬；騎在馬上的，手裡拿著天平。|zh
201|6|5|5|And when the third stamp was undone, the voice of the third beast came to my ears, saying, Come and see. And I saw a black horse; and he who was seated on it had scales in his hand.|en
202|6|6|6|我聽見在四活物中似乎有聲音說：一錢銀子買一升麥子，一錢銀子買三升大麥；油和酒不可糟蹋。|zh
203|6|6|6|And a voice came to my ears, from the middle of the four beasts, saying, A measure of grain for a penny, and three measures of barley for a penny: and see that you do no damage to the oil and the wine.|en
204|6|7|7|揭開第四印的時候，我聽見第四個活物說：你來！|zh
205|6|7|7|And when the fourth stamp was undone, the voice of the fourth beast came to my ears, saying, Come and see.|en
206|6|8|8|我就觀看，見有一匹灰色馬；騎在馬上的，名字叫作死，陰府也隨著他；有權柄賜給他們，可以用刀劍、饑荒、瘟疫（或作：死亡）、野獸，殺害地上四分之一的人。|zh
207|6|8|8|And I saw a grey horse, and the name of him who was seated on it was Death; and Hell came after him. And there was given to them authority over the fourth part of the earth, to put to destruction by the sword, and by taking away their food, and by death, and by the beasts of the earth.|en
208|6|9|9|揭開第五印的時候，我看見在祭壇底下，有為神的道、並為作見證被殺之人的靈魂，|zh
209|6|9|9|And when the fifth stamp was undone, I saw under the altar the souls of those who had been put to death for the word of God, and for the witness which they kept.|en
210|6|10|10|大聲喊著說：聖潔真實的主阿，你不審判住在地上的人，給我們伸流血的冤，要等到幾時呢？|zh
211|6|10|10|And they gave a great cry, saying, How long will it be, O Ruler, holy and true, before you take your place as judge and give punishment for our blood to those on the earth?|en
212|6|11|11|於是有白衣賜給他們各人；又有話對他們說，還要安息片時，等著一同作僕人的和他們的弟兄也像他們被殺，滿足了數目。|zh
213|6|11|11|And there was given to every one a white robe, and they were ordered to take their rest for a little time, till the number was complete of the other servants, their brothers, who would be put to death, even as they had been.|en
214|6|12|12|揭開第六印的時候，我又看見地大震動，日頭變黑像毛布，滿月變紅像血，|zh
215|6|12|12|And I saw when the sixth stamp was undone, and there was a great earth-shock; and the sun became black as haircloth, and all the moon became as blood;|en
216|6|13|13|天上的星辰墜落於地，如同無花果樹被大風搖動，落下未熟的果子一樣。|zh
217|6|13|13|And the stars of heaven were falling to the earth, like green fruit from a tree before the force of a great wind.|en
218|6|14|14|天就挪移，好像書卷被捲起來；山嶺海島都被挪移離開本位。|zh
219|6|14|14|And the heaven was taken away like the roll of a book when it is rolled up; and all the mountains and islands were moved out of their places.|en
220|6|15|15|地上的君王、臣宰、將軍、富戶、壯士，和一切為奴的、自主的，都藏在山洞和巖石穴裡，|zh
221|6|15|15|And the kings of the earth, and the rulers, and the chief captains, and the men of wealth, and the strong, and every servant and free man, took cover in the holes and the rocks of the mountains;|en
222|6|16|16|向山和巖石說：倒在我們身上罷！把我們藏起來，躲避坐寶座者的面目和羔羊的忿怒；|zh
223|6|16|16|And they say to the mountains and to the rocks, Come down on us, covering us from the face of him who is seated on the high seat, and from the wrath of the Lamb:|en
224|6|17|17|因為他們忿怒的大日到了，誰能站得住呢？|zh
225|6|17|17|For the great day of their wrath is come, and who may keep his place?|en
226|7|1|1|此後，我看見四位天使站在地的四角，執掌地上四方的風，叫風不吹在地上、海上，和樹上。|zh
227|7|1|1|After this I saw four angels in their places at the four points of the earth, keeping back the four winds in their hands, so that there might be no moving of the wind on the earth, or on the sea, or on any tree.|en
228|7|2|2|我又看見另有一位天使，從日出之地上來，拿著永生神的印。他就向那得著權柄能傷害地和海的四位天使大聲喊著說：|zh
229|7|2|2|And I saw another angel coming up from the east, having the mark of the living God: and he said with a great voice to the four angels, to whom it was given to do damage to the earth and the sea,|en
230|7|3|3|地與海並樹木，你們不可傷害，等我們印了我們神眾僕人的額。|zh
231|7|3|3|Do no damage to the earth, or the sea, or the trees, till we have put a mark on the servants of our God.|en
232|7|4|4|我聽見以色列人各支派中受印的數目有十四萬四千。|zh
233|7|4|4|And there came to my ears the number of those who had the mark on their brows, a hundred and forty-four thousand, who were marked out of every tribe of the people of Israel.|en
234|7|5|5|猶大支派中受印的有一萬二千；流便支派中有一萬二千；迦得支派中有一萬二千；|zh
235|7|5|5|Of the tribe of Judah were marked twelve thousand: of the tribe of Reuben twelve thousand: of the tribe of Gad twelve thousand:|en
236|7|6|6|亞設支派中有一萬二千；拿弗他利支派中有一萬二千；瑪拿西支派中有一萬二千；|zh
237|7|6|6|Of the tribe of Asher twelve thousand: of the tribe of Naphtali twelve thousand: of the tribe of Manasseh twelve thousand:|en
