|chapter|sec|no|content|lang
67|2|13|13|So the order went out that the wise men were to be put to death; and they were looking for Daniel and his friends to put them to death.|en
68|2|14|14|王的護衛長亞略出來，要殺巴比倫的哲士，但以理就用婉言回答他，|zh
69|2|14|14|Then Daniel gave an answer with wisdom and good sense to Arioch, the captain of the king's armed men, who had gone out to put to death the wise men of Babylon;|en
70|2|15|15|向王的護衛長亞略說：王的命令為何這樣緊急呢？亞略就將情節告訴但以理。|zh
71|2|15|15|He made answer and said to Arioch, O captain of the king, why is the king's order so cruel? Then Arioch gave Daniel an account of the business.|en
72|2|16|16|但以理遂進去求王寬限，就可以將夢的講解告訴王。|zh
73|2|16|16|And Daniel went in and made a request to the king to give him time and he would make clear the sense of his dream to the king.|en
74|2|17|17|但以理回到他的居所，將這事告訴他的同伴哈拿尼雅、米沙利、亞撒利雅，|zh
75|2|17|17|And Daniel went to his house and gave his friends Hananiah, Mishael, and Azariah the news:|en
76|2|18|18|要他們祈求天上的神施憐憫，將這奧秘的事指明，免得但以理和他的同伴與巴比倫其餘的哲士一同滅亡。|zh
77|2|18|18|So that they might make a request for the mercy of the God of heaven in the question of this secret; so that Daniel and his friends might not come to destruction with the rest of the wise men of Babylon.|en
78|2|19|19|這奧秘的事就在夜間異象中給但以理顯明，但以理便稱頌天上的神。|zh
79|2|19|19|Then the secret was made clear to Daniel in a vision of the night. And Daniel gave blessing to the God of heaven.|en
80|2|20|20|但以理說：神的名是應當稱頌的！從亙古直到永遠，因為智慧能力都屬乎他。|zh
81|2|20|20|And Daniel said in answer, May the name of God be praised for ever and ever: for wisdom and strength are his:|en
82|2|21|21|他改變時候、日期，廢王，立王，將智慧賜與智慧人，將知識賜與聰明人。|zh
83|2|21|21|By him times and years are changed: by him kings are taken away and kings are lifted up: he gives wisdom to the wise, and knowledge to those whose minds are awake:|en
84|2|22|22|他顯明深奧隱秘的事，知道暗中所有的，光明也與他同居。|zh
85|2|22|22|He is the unveiler of deep and secret things: he has knowledge of what is in the dark, and the light has its living-place with him.|en
86|2|23|23|我列祖的神啊，我感謝你，讚美你，因你將智慧才能賜給我，允准我們所求的，把王的事給我們指明。|zh
87|2|23|23|I give you praise and worship, O God of my fathers, who have given me wisdom and strength, and have now made clear to me what we were requesting from you: for you have given us knowledge of the king's business.|en
88|2|24|24|於是，但以理進去見亞略，就是王所派滅絕巴比倫哲士的，對他說：不要滅絕巴比倫的哲士，求你領我到王面前，我要將夢的講解告訴王。|zh
89|2|24|24|For this reason Daniel went to Arioch, to whom the king had given orders for the destruction of the wise men of Babylon, and said to him, Do not put to death the wise men of Babylon: take me in before the king and I will make clear to him the sense of the dream.|en
90|2|25|25|亞略就急忙將但以理領到王面前，對王說：我在被擄的猶大人中遇見一人，他能將夢的講解告訴王。|zh
91|2|25|25|Then Arioch quickly took Daniel in before the king, and said to him, Here is a man from among the prisoners of Judah, who will make clear to the king the sense of the dream.|en
92|2|26|26|王問稱為伯提沙撒的但以理說：你能將我所做的夢和夢的講解告訴我麼？|zh
93|2|26|26|The king made answer and said to Daniel, whose name was Belteshazzar, Are you able to make clear to me the dream which I saw and its sense?|en
94|2|27|27|但以理在王面前回答說：王所問的那奧秘事，哲士、用法術的、術士、觀兆的都不能告訴王；|zh
95|2|27|27|Then Daniel said in answer to the king, No wise men, or users of secret arts, or wonder-workers, or readers of signs, are able to make clear to the king the secret he is searching for;|en
96|2|28|28|只有一位在天上的神能顯明奧秘的事。他已將日後必有的事指示尼布甲尼撒王。你的夢和你在床上腦中的異象是這樣：|zh
97|2|28|28|But there is a God in heaven, the unveiler of secrets, and he has given to King Nebuchadnezzar knowledge of what will take place in the last days. Your dreams and the visions of your head on your bed are these:|en
98|2|29|29|王啊，你在床上想到後來的事，那顯明奧祕事的主把將來必有的事指示你。|zh
99|2|29|29|As for you, O King, the thoughts which came to you on your bed were of what will come about after this: and the unveiler of secrets has made clear to you what is to come.|en
100|2|30|30|至於那奧祕的事顯明給我，並非因我的智慧勝過一切活人，乃為使王知道夢的講解和心裡的思念。|zh
101|2|30|30|As for me, this secret is not made clear to me because of any wisdom which I have more than any living man, but in order that the sense of the dream may be made clear to the king, and that you may have knowledge of the thoughts of your heart.|en
102|2|31|31|王啊，你夢見一個大像，這像甚高，極其光耀，站在你面前，形狀甚是可怕。|zh
103|2|31|31|You, O King, were looking, and a great image was there. This image, which was very great, and whose glory was very bright, was placed before you: its form sent fear into the heart.|en
104|2|32|32|這像的頭是精金的，胸膛和膀臂是銀的，肚腹和腰是銅的，|zh
105|2|32|32|As for this image, its head was made of the best gold, its breast and its arms were of silver, its middle and its sides were of brass,|en
106|2|33|33|腿是鐵的，腳是半鐵半泥的。|zh
107|2|33|33|Its legs of iron, its feet were in part of iron and in part of potter's earth.|en
108|2|34|34|你觀看，見有一塊非人手鑿出來的石頭打在這像半鐵半泥的腳上，把腳砸碎；|zh
109|2|34|34|While you were looking at it, a stone was cut out, but not by hands, and it gave the image a blow on its feet, which were of iron and earth, and they were broken in bits.|en
110|2|35|35|於是金、銀、銅、鐵、泥都一同砸得粉碎，成如夏天禾場上的糠秕，被風吹散，無處可尋。打碎這像的石頭變成一座大山，充滿天下。|zh
111|2|35|35|Then the iron and the earth, the brass and the silver and the gold, were smashed together, and became like the dust on the floors where grain is crushed in summer; and the wind took them away so that no sign of them was to be seen: and the stone which gave the image a blow became a great mountain, covering all the earth.|en
112|2|36|36|這就是那夢。我們在王面前要講解那夢。|zh
113|2|36|36|This is the dream; and we will make clear to the king the sense of it.|en
114|2|37|37|王啊，你是諸王之王。天上的神已將國度、權柄、能力、尊榮都賜給你。|zh
115|2|37|37|You, O King, king of kings, to whom the God of heaven has given the kingdom, the power, and the strength, and the glory,|en
116|2|38|38|凡世人所住之地的走獸，並天空的飛鳥，他都交付你手，使你掌管這一切。你就是那金頭。|zh
117|2|38|38|Wherever the children of men are living; into whose hands he has given the beasts of the field and the birds of heaven, and has made you ruler over them all, you are the head of gold.|en
118|2|39|39|在你以後必另興一國，不及於你；又有第三國，就是銅的，必掌管天下。|zh
119|2|39|39|And after you another kingdom, lower than you, will come to power; and a third kingdom, of brass, ruling over all the earth.|en
120|2|40|40|第四國，必堅壯如鐵，鐵能打碎剋制百物，又能壓碎一切，那國也必打碎壓制列國。|zh
121|2|40|40|And the fourth kingdom will be strong as iron: because, as all things are broken and overcome by iron, so it will have the power of crushing and smashing down all the earth.|en
122|2|41|41|你既見像的腳和腳指頭，一半是窯匠的泥，一半是鐵，那國將來也必分開。你既見鐵與泥攙雜，那國也必有鐵的力量。|zh
123|2|41|41|And as you saw the feet and toes, part of potter's work and part of iron, there will be a division in the kingdom; but there will be some of the strength of iron in it, because you saw the iron mixed with the potter's earth.|en
124|2|42|42|那腳指頭，既是半鐵半泥，那國也必半強半弱。|zh
125|2|42|42|And as the toes of the feet were in part of iron and in part of earth, so part of the kingdom will be strong and part of it will readily be broken.|en
126|2|43|43|你既見鐵與泥攙雜，那國民也必與各種人攙雜，卻不能彼此相合，正如鐵與泥不能相合一樣。|zh
127|2|43|43|And as you saw the iron mixed with earth, they will give their daughters to one another as wives: but they will not be united one with another, even as iron is not mixed with earth.|en
128|2|44|44|當那列王在位的時候，天上的神必另立一國，永不敗壞，也不歸別國的人，卻要打碎滅絕那一切國，這國必存到永遠。|zh
129|2|44|44|And in the days of those kings, the God of heaven will put up a kingdom which will never come to destruction, and its power will never be given into the hands of another people, and all these kingdoms will be broken and overcome by it, but it will keep its place for ever.|en
130|2|45|45|你既看見非人手鑿出來的一塊石頭從山而出，打碎金、銀、銅、鐵、泥，那就是至大的神把後來必有的事給王指明。這夢準是這樣，這講解也是確實的。|zh
131|2|45|45|Because you saw that a stone was cut out of the mountain without hands, and that by it the iron and the brass and the earth and the silver and the gold were broken to bits, a great God has given the king knowledge of what is to take place in the future: the dream is fixed, and its sense is certain.|en
132|2|46|46|當時，尼布甲尼撒王俯伏在地，向但以理下拜，並且吩咐人給他奉上供物和香品。|zh
133|2|46|46|Then King Nebuchadnezzar, falling down on his face, gave worship to Daniel, and gave orders for an offering and spices to be given to him;|en
134|2|47|47|王對但以理說：你既能顯明這奧祕的事，你們的神誠然是萬神之神、萬王之主，又是顯明奧祕事的。|zh
135|2|47|47|And the king made answer to Daniel and said, Truly, your God is a God of gods and a Lord of kings, and an unveiler of secrets, for you have been able to make this secret clear.|en
136|2|48|48|於是王高抬但以理，賞賜他許多上等禮物，派他管理巴比倫全省，又立他為總理，掌管巴比倫的一切哲士。|zh
137|2|48|48|Then the king made Daniel great, and gave him offerings in great number, and made him ruler over all the land of Babylon, and chief over all the wise men of Babylon.|en
138|2|49|49|但以理求王，王就派沙得拉、米煞、亞伯尼歌管理巴比倫省的事務，只是但以理常在朝中侍立。|zh
139|2|49|49|And at Daniel's request, the king gave Shadrach, Meshach, and Abed-nego authority over the business of the land of Babylon: but Daniel was kept near the king's person.|en
140|3|1|1|尼布甲尼撒王造了一個金像，高六十肘，寬六肘，立在巴比倫省杜拉平原。|zh
141|3|1|1|Nebuchadnezzar the king made an image of gold, sixty cubits high and six cubits wide: he put it up in the valley of Dura, in the land of Babylon.|en
142|3|2|2|尼布甲尼撒王差人將總督、欽差、巡撫、臬司、藩司、謀士、法官，和各省的官員都召了來，為尼布甲尼撒王所立的像行開光之禮。|zh
143|3|2|2|And Nebuchadnezzar the king sent to get together all the captains, the chiefs, the rulers, the wise men, the keepers of public money, the judges, the overseers, and all the rulers of the divisions of the country, to come to see the unveiling of the image which Nebuchadnezzar the king had put up.|en
144|3|3|3|於是總督、欽差、巡撫、臬司、藩司、謀士、法官，和各省的官員都聚集了來，要為尼布甲尼撒王所立的像行開光之禮，就站在尼布甲尼撒所立的像前。|zh
145|3|3|3|Then the captains, the chiefs, the rulers, the wise men, the keepers of public money, the judges, the overseers, and all the rulers of the divisions of the country, came together to see the unveiling of the image which Nebuchadnezzar the king had put up; and they took their places before the image which Nebuchadnezzar had put up.|en
146|3|4|4|那時傳令的大聲呼叫說：各方、各國、各族（原文是舌：下同）的人哪，有令傳與你們：|zh
147|3|4|4|Then one of the king's criers said in a loud voice, To you the order is given, O peoples, nations, and languages,|en
148|3|5|5|你們一聽見角、笛、琵琶、琴、瑟、笙，和各樣樂器的聲音，就當俯伏敬拜尼布甲尼撒王所立的金像。|zh
149|3|5|5|That when the sound of the horn, pipe, harp, trigon, psaltery, bagpipe, and all sorts of instruments, comes to your ears, you are to go down on your faces in worship before the image of gold which Nebuchadnezzar the king has put up:|en
150|3|6|6|凡不俯伏敬拜的，必立時扔在烈火的窯中。|zh
151|3|6|6|And anyone not falling down and worshipping will that same hour be put into a burning and flaming fire.|en
152|3|7|7|因此各方、各國、各族的人民一聽見角、笛、琵琶、琴、瑟，和各樣樂器的聲音，就都俯伏敬拜尼布甲尼撒王所立的金像。|zh
153|3|7|7|So at that time, all the people, when the sound of the horn, pipe, harp, trigon, psaltery, and all sorts of instruments, came to their ears, went down on their faces in worship before the image of gold which Nebuchadnezzar the king had put up.|en
154|3|8|8|那時，有幾個迦勒底人進前來控告猶大人。|zh
155|3|8|8|At that time certain Chaldaeans came near and made a statement against the Jews.|en
156|3|9|9|他們對尼布甲尼撒王說：願王萬歲！|zh
157|3|9|9|They made answer and said to Nebuchadnezzar the king, O King, have life for ever.|en
158|3|10|10|王啊，你曾降旨說，凡聽見角、笛、琵琶、琴、瑟、笙，和各樣樂器聲音的都當俯伏敬拜金像。|zh
159|3|10|10|You, O King, have given an order that every man, when the sound of the horn, pipe, harp, trigon, psaltery, bagpipe, and all sorts of instruments, comes to his ears, is to go down on his face in worship before the image of gold:|en
160|3|11|11|凡不俯伏敬拜的，必扔在烈火的窯中。|zh
161|3|11|11|And anyone not falling down and worshipping is to be put into a burning and flaming fire.|en
162|3|12|12|現在有幾個猶大人，就是王所派管理巴比倫省事務的沙得拉、米煞、亞伯尼歌；王啊，這些人不理你，不事奉你的神，也不敬拜你所立的金像。|zh
163|3|12|12|There are certain Jews whom you have put over the business of the land of Babylon, Shadrach, Meshach, and Abed-nego; these men have not given attention to you, O King: they are not servants of your gods or worshippers of the gold image which you have put up.|en
164|3|13|13|當時，尼布甲尼撒沖沖大怒，吩咐人把沙得拉、米煞、亞伯尼歌帶過來，他們就把那些人帶到王面前。|zh
165|3|13|13|Then Nebuchadnezzar in his wrath and passion gave orders for Shadrach, Meshach, and Abed-nego to be sent for. Then they made these men come in before the king.|en
166|3|14|14|尼布甲尼撒問他們說：沙得拉、米煞、亞伯尼歌，你們不事奉我的神，也不敬拜我所立的金像，是故意的麼？|zh
167|3|14|14|Nebuchadnezzar made answer and said to them, Is it true, O Shadrach, Meshach, and Abed-nego, that you will not be servants of my god or give worship to the image of gold which I have put up?|en
168|3|15|15|你們再聽見角、笛、琵琶、琴、瑟、笙，和各樣樂器的聲音，若俯伏敬拜我所造的像，卻還可以；若不敬拜，必立時扔在烈火的窯中，有何神能救你們脫離我手呢？|zh
169|3|15|15|Now if you are ready, on hearing the sound of the horn, pipe, harp, trigon, psaltery, bagpipe, and all sorts of instruments, to go down on your faces in worship before the image which I have made, it is well: but if you will not give worship, that same hour you will be put into a burning and flaming fire; and what god is there who will be able to take you out of my hands?|en
170|3|16|16|沙得拉、米煞、亞伯尼歌對王說：尼布甲尼撒啊，這件事我們不必回答你；|zh
171|3|16|16|Shadrach, Meshach, and Abed-nego, answering Nebuchadnezzar the king, said, There is no need for us to give you an answer to this question.|en
172|3|17|17|即便如此，我們所事奉的神能將我們從烈火的窯中救出來。王啊，他也必救我們脫離你的手；|zh
173|3|17|17|If our God, whose servants we are, is able to keep us safe from the burning and flaming fire, and from your hands, O King, he will keep us safe.|en
174|3|18|18|即或不然，王啊，你當知道我們決不事奉你的神，也不敬拜你所立的金像。|zh
175|3|18|18|But if not, be certain, O King, that we will not be the servants of your gods, or give worship to the image of gold which you have put up.|en
176|3|19|19|當時，尼布甲尼撒怒氣填胸，向沙得拉、米煞、亞伯尼歌變了臉色，吩咐人把窯燒熱，比尋常更加七倍；|zh
177|3|19|19|Then Nebuchadnezzar was full of wrath, and the form of his face was changed against Shadrach, Meshach, and Abed-nego: and he gave orders that the fire was to be heated up seven times more than it was generally heated.|en
178|3|20|20|又吩咐他軍中的幾個壯士，將沙得拉、米煞、亞伯尼歌捆起來，扔在烈火的窯中。|zh
179|3|20|20|And he gave orders to certain strong men in his army to put cords on Shadrach, Meshach and Abed-nego and put them into the burning and flaming fire.|en
180|3|21|21|這三人穿著褲子、內袍、外衣，和別的衣服，被捆起來扔在烈火的窯中。|zh
181|3|21|21|Then these men had cords put round them as they were, in their coats, their trousers, their hats, and their clothing, and were dropped into the burning and flaming fire.|en
182|3|22|22|因為王命緊急，窯又甚熱，那抬沙得拉、米煞、亞伯尼歌的人都被火燄燒死。|zh
183|3|22|22|And because the king's order was not to be put on one side, and the heat of the fire was so great, the men who took up Shadrach, Meshach, and Abed-nego were burned to death by the flame of the fire.|en
184|3|23|23|沙得拉、米煞、亞伯尼歌這三個人都被捆著落在烈火的窯中。|zh
185|3|23|23|And these three men, Shadrach, Meshach, and Abed-nego, with the cords about them, went down into the burning and flaming fire.|en
186|3|24|24|那時，尼布甲尼撒王驚奇，急忙起來，對謀士說：我捆起來扔在火裡的不是三個人麼？他們回答王說：王啊，是。|zh
187|3|24|24|Then King Nebuchadnezzar, full of fear and wonder, got up quickly, and said to his wise men, Did we not put three men in cords into the fire? and they made answer and said to the king, True, O King.|en
188|3|25|25|王說：看哪，我見有四個人，並沒有捆綁，在火中遊行，也沒有受傷；那第四個的相貌好像神子。|zh
189|3|25|25|He made answer and said, Look! I see four men loose, walking in the middle of the fire, and they are not damaged; and the form of the fourth is like a son of the gods.|en
190|3|26|26|於是，尼布甲尼撒就近烈火窯門，說：至高神的僕人沙得拉、米煞、亞伯尼歌出來，上這裡來罷！沙得拉、米煞、亞伯尼歌就從火中出來了。|zh
191|3|26|26|Then Nebuchadnezzar came near the door of the burning and flaming fire: he made answer and said, Shadrach, Meshach, and Abed-nego, you servants of the Most High God, come out and come here. Then Shadrach, Meshach, and Abed-nego came out of the fire.|en
192|3|27|27|那些總督、欽差、巡撫，和王的謀士一同聚集看這三個人，見火無力傷他們的身體，頭髮也沒有燒焦，衣裳也沒有變色，並沒有火燎的氣味。|zh
193|3|27|27|And the captains, the chiefs, and the rulers, and the king's wise men who had come together, saw these men, over whose bodies the fire had no power, and not a hair of their heads was burned, and their coats were not changed, and there was no smell of fire about them.|en
194|3|28|28|尼布甲尼撒說：沙得拉、米煞、亞伯尼歌的神是應當稱頌的！他差遣使者救護倚靠他的僕人，他們不遵王命，捨去己身，在他們神以外不肯事奉敬拜別神。|zh
195|3|28|28|Nebuchadnezzar made answer and said, Praise be to the God of Shadrach, Meshach, and Abed-nego, who has sent his angel and kept his servants safe who had faith in him, and who put the king's word on one side and gave up their bodies to the fire, so that they might not be servants or worshippers of any other god but their God.|en
196|3|29|29|現在我降旨，無論何方、何國、何族的人，謗讟沙得拉、米煞、亞伯尼歌之神的，必被凌遲，他的房屋必成糞堆，因為沒有別神能這樣施行拯救。|zh
197|3|29|29|And it is my decision that any people, nation, or language saying evil against the God of Shadrach, Meshach, and Abed-nego, will be cut to bits and their houses made waste: because there is no other god who is able to give salvation such as this.|en
198|3|30|30|那時王在巴比倫省，高升了沙得拉、米煞、亞伯尼歌。|zh
199|3|30|30|Then the king gave Shadrach, Meshach, and Abed-nego even greater authority in the land of Babylon.|en
200|4|1|1|尼布甲尼撒王曉諭住在全地各方、各國、各族的人說：願你們大享平安！|zh
201|4|1|1|Nebuchadnezzar the king, to all the peoples, nations, and languages living in all the earth: May your peace be increased.|en
202|4|2|2|我樂意將至高的神向我所行的神蹟奇事宣揚出來。|zh
203|4|2|2|It has seemed good to me to make clear the signs and wonders which the Most High God has done with me.|en
204|4|3|3|他的神蹟何其大！他的奇事何其盛！他的國是永遠的；他的權柄存到萬代！|zh
205|4|3|3|How great are his signs! and how full of power are his wonders! his kingdom is an eternal kingdom and his rule goes on from generation to generation.|en
206|4|4|4|我尼布甲尼撒安居在宮中，平順在殿內。|zh
207|4|4|4|I, Nebuchadnezzar, was at rest in my place, and all things were going well for me in my great house:|en
208|4|5|5|我做了一夢，使我懼怕。我在床上的思念，並腦中的異象，使我驚惶。|zh
209|4|5|5|I saw a dream which was a cause of great fear to me; I was troubled by the images of my mind on my bed, and by the visions of my head.|en
210|4|6|6|所以我降旨召巴比倫的一切哲士到我面前，叫他們把夢的講解告訴我。|zh
211|4|6|6|And I gave orders for all the wise men of Babylon to come in before me so that they might make clear to me the sense of my dream.|en
212|4|7|7|於是那些術士、用法術的、迦勒底人、觀兆的都進來，我將那夢告訴了他們，他們卻不能把夢的講解告訴我。|zh
213|4|7|7|Then the wonder-workers, the users of secret arts, the Chaldaeans, and the readers of signs came in to me: and I put the dream before them but they did not make clear the sense of it to me.|en
214|4|8|8|末後那照我神的名，稱為伯提沙撒的但以理來到我面前，他裡頭有聖神的靈，我將夢告訴他說：|zh
215|4|8|8|But at last Daniel came in before me, he whose name was Belteshazzar, after the name of my god, and in whom is the spirit of the holy gods: and I put the dream before him, saying,|en
216|4|9|9|術士的領袖伯提沙撒啊，因我知道你裡頭有聖神的靈，甚麼奧祕的事都不能使你為難。現在要把我夢中所見的異象和夢的講解告訴我。|zh
217|4|9|9|O Belteshazzar, master of the wonder-workers, because I am certain that the spirit of the holy gods is in you, and you are troubled by no secret; this is the dream which I saw: make clear to me its sense.|en
218|4|10|10|我在床上腦中的異象是這樣：我看見地當中有一棵樹，極其高大。|zh
219|4|10|10|On my bed I saw a vision: there was a tree in the middle of the earth, and it was very high.|en
220|4|11|11|那樹漸長，而且堅固，高得頂天，從地極都能看見，|zh
