|chapter|sec|no|content|lang
21|1|11|11|By whom some families have been completely overturned; who take money for teaching things which are not right; these will have to be stopped.|en
22|1|12|12|有革哩底人中的一個本地先知說：革哩底人常說謊話，乃是惡獸又饞又懶。|zh
23|1|12|12|One of their prophets has said, The men of Crete are ever false, evil beasts, lovers of food, hating work.|en
24|1|13|13|這個見證是真的。所以，你要嚴嚴的責備他們，使他們在真道上純全無疵，|zh
25|1|13|13|This witness is true. So say sharp words to them so that they may come to the right faith,|en
26|1|14|14|不聽猶太人荒渺的言語和離棄真道之人的誡命。|zh
27|1|14|14|Giving no attention to the fictions of the Jews and the rules of men who have no true knowledge.|en
28|1|15|15|在潔淨的人，凡物都潔淨；在污穢不信的人，甚麼都不潔淨，連心地和天良也都污穢了。|zh
29|1|15|15|To the clean in heart all things are clean: but to those who are unclean and without faith nothing is clean; they become unclean in mind and in thought.|en
30|1|16|16|他們說是認識神，行事卻和他相背；本是可憎惡的，是悖逆的，在各樣善事上是可廢棄的。|zh
31|1|16|16|They say that they have knowledge of God, while by their acts they are turning their backs on him; they are hated by all, hard-hearted, and judged to be without value for any good work.|en
32|2|1|1|但你所講的總要合乎那純正的道理。|zh
33|2|1|1|But let your words be in agreement with true and right teaching:|en
34|2|2|2|勸老年人要有節制、端莊、自守，在信心、愛心、忍耐上都要純全無疵。|zh
35|2|2|2|That old men are to be simple in their tastes, serious, wise, true in faith, in love, and of a quiet mind.|en
36|2|3|3|又勸老年婦人，舉止行動要恭敬，不說讒言，不給酒作奴僕，用善道教訓人，|zh
37|2|3|3|That old women are to be self-respecting in behaviour, not saying evil of others, not given to taking much wine, teachers of that which is good,|en
38|2|4|4|好指教少年婦人，愛丈夫，愛兒女，|zh
39|2|4|4|Training the younger women to have love for their husbands and children,|en
40|2|5|5|謹守，貞潔，料理家務，待人有恩，順服自己的丈夫，免得神的道理被毀謗。|zh
41|2|5|5|To be wise in mind, clean in heart, kind; working in their houses, living under the authority of their husbands; so that no evil may be said of the word of God.|en
42|2|6|6|又勸少年人要謹守。|zh
43|2|6|6|To the young men give orders to be wise and serious-minded:|en
44|2|7|7|你自己凡事要顯出善行的榜樣；在教訓上要正直、端莊，|zh
45|2|7|7|In all things see that you are an example of good works; holy in your teaching, serious in behaviour,|en
46|2|8|8|言語純全，無可指責，叫那反對的人，既無處可說我們的不是，便自覺羞愧。|zh
47|2|8|8|Saying true and right words, against which no protest may be made, so that he who is not on our side may be put to shame, unable to say any evil of us.|en
48|2|9|9|勸僕人要順服自己的主人，凡事討他的喜歡，不可頂撞他，|zh
49|2|9|9|Servants are to be under the authority of their masters, pleasing them in all things, without argument;|en
50|2|10|10|不可私拿東西；要顯為忠誠，以致凡事尊榮我們救主神的道。|zh
51|2|10|10|Not taking what is not theirs, but giving clear signs of their good faith, in all things doing credit to the teaching of God our Saviour.|en
52|2|11|11|因為神救眾人的恩典已經顯明出來，|zh
53|2|11|11|For the grace of God has come, giving salvation to all men,|en
54|2|12|12|教訓我們除去不敬虔的心和世俗的情慾，在今世自守、公義、敬虔度日，|zh
55|2|12|12|Training us so that, turning away from evil and the desires of this world, we may be living wisely and uprightly in the knowledge of God in this present life;|en
56|2|13|13|等候所盼望的福，並等候至大的神和我們（或作：神─我們）救主耶穌基督的榮耀顯現。|zh
57|2|13|13|Looking for the glad hope, the revelation of the glory of our great God and Saviour Jesus Christ;|en
58|2|14|14|他為我們捨了自己，要贖我們脫離一切罪惡，又潔淨我們，特作自己的子民，熱心為善。|zh
59|2|14|14|Who gave himself for us, so that he might make us free from all wrongdoing, and make for himself a people clean in heart and on fire with good works.|en
60|2|15|15|這些事你要講明，勸戒人，用各等權柄責備人；不可叫人輕看你。|zh
61|2|15|15|On all these points give teaching and help, and make clear what is right with all authority. Let all men give you honour.|en
62|3|1|1|你要提醒眾人，叫他們順服作官的、掌權的，遵他的命，預備行各樣的善事。|zh
63|3|1|1|Make clear to them that they are to put themselves under rulers and authorities, to do what they are ordered, to be ready for every good work,|en
64|3|2|2|不要毀謗，不要爭競，總要和平，向眾人大顯溫柔。|zh
65|3|2|2|To say no evil of any man, not to be fighters, to give way to others, to be gentle in behaviour to all men.|en
66|3|3|3|我們從前也是無知、悖逆、受迷惑、服事各樣私慾，和宴樂，常存惡毒（或作：陰毒）嫉妒的心，是可恨的，又是彼此相恨。|zh
67|3|3|3|For in the past we were foolish, hard in heart, turned from the true way, servants of evil desires and pleasures, living in bad feeling and envy, hated and hating one another.|en
68|3|4|4|但到了神─我們救主的恩慈和他向人所施的慈愛顯明的時候，|zh
69|3|4|4|But when the mercy of God our Saviour, and his love to man was seen,|en
70|3|5|5|他便救了我們；並不是因我們自己所行的義，乃是照他的憐憫，藉著重生的洗和聖靈的更新。|zh
71|3|5|5|Not by works of righteousness which we did ourselves, but in the measure of his mercy, he gave us salvation, through the washing of the new birth and the giving of new life in the Holy Spirit,|en
72|3|6|6|聖靈就是神藉著耶穌基督我們救主厚厚澆灌在我們身上的，|zh
73|3|6|6|Which he gave us freely through Jesus Christ our Saviour;|en
74|3|7|7|好叫我們因他的恩得稱為義，可以憑著永生的盼望成為後嗣。（或作：可以憑著盼望承受永生）。|zh
75|3|7|7|So that, having been given righteousness through grace, we might have a part in the heritage, the hope of eternal life.|en
76|3|8|8|這話是可信的。我也願你把這些事切切實實的講明，使那些已信神的人留心做正經事業（或作：留心行善）。這都是美事，並且與人有益。|zh
77|3|8|8|This is a true saying; and it is my desire that you may give certain witness about these things, so that those who have had faith in God may give attention to good works. These things are good and of profit to men;|en
78|3|9|9|要遠避無知的辯論和家譜的空談，以及分爭，並因律法而起的爭競，因為這都是虛妄無益的。|zh
79|3|9|9|But have nothing to do with foolish questionings, and lists of generations, and fights and arguments about the law; for they are of no profit and foolish.|en
80|3|10|10|分門結黨的人，警戒過一兩次，就要棄絕他。|zh
81|3|10|10|A man whose opinions are not those of the church, after a first and second protest, is to be kept out of your society;|en
82|3|11|11|因為知道這等人已經背道，犯了罪，自己明知不是，還是去做。|zh
83|3|11|11|Clearly he is in error and a sinner, being self-judged.|en
84|3|12|12|我打發亞提馬或是推基古到你那裡去的時候，你要趕緊往尼哥波立去見我，因為我已經定意在那裡過冬。|zh
85|3|12|12|When I send Artemas or Tychicus to you, do your best to come to me at Nicopolis: for it is my purpose to be there for the winter.|en
86|3|13|13|你要趕緊給律師西納和亞波羅送行，叫他們沒有缺乏。|zh
87|3|13|13|Send Zenas, the man of law, and Apollos on their journey with all care, so that they may be in need of nothing.|en
88|3|14|14|並且我們的人要學習正經事業（或作：要學習行善），預備所需用的，免得不結果子。|zh
89|3|14|14|And let our people go on with good works for necessary purposes, so that they may not be without fruit.|en
90|3|15|15|同我在一處的人都問你安。請代問那些因有信心愛我們的人安。願恩惠常與你們眾人同在！|zh
91|3|15|15|All who are with me send you their love. Give our love to our friends in the faith. Grace be with you all.|en
