|chapter|sec|no|content|lang
20|1|11|11|要把羊宰於壇的北邊，在耶和華面前；亞倫子孫作祭司的，要把羊血灑在壇的周圍。|zh
21|1|11|11|And he is to put it to death on the north side of the altar before the Lord: and Aaron's sons, the priests, are to put some of the blood on and round the altar.|en
22|1|12|12|要把燔祭牲切成塊子，連頭和脂油，祭司就要擺在壇上火的柴上；|zh
23|1|12|12|And the offering is to be cut into its parts, with its head and its fat; and the priest is to put them in order on the wood which is on the fire on the altar:|en
24|1|13|13|但臟腑與腿要用水洗，祭司就要全然奉獻，燒在壇上。這是燔祭，是獻與耶和華為馨香的火祭。|zh
25|1|13|13|But the inside parts and the legs are to be washed with water; and the priest will make an offering of all of it, burning it on the altar: it is a burned offering, an offering made by fire, for a sweet smell to the Lord.|en
26|1|14|14|人奉給耶和華的供物，若以鳥為燔祭，就要獻斑鳩或是雛鴿為供物。|zh
27|1|14|14|And if his offering to the Lord is a burned offering of birds, then he is to make his offering of doves or of young pigeons.|en
28|1|15|15|祭司要把鳥拿到壇前，揪下頭來，把鳥燒在壇上；鳥的血要流在壇的旁邊；|zh
29|1|15|15|And the priest is to take it to the altar, and after its head has been twisted off, it is to be burned on the altar, and its blood drained out on the side of the altar:|en
30|1|16|16|又要把鳥的嗉子和髒物除掉，（髒物：或作翎毛）丟在壇的東邊倒灰的地方。|zh
31|1|16|16|And he is to take away its stomach, with its feathers, and put it down by the east side of the altar, where the burned waste is put:|en
32|1|17|17|要拿著鳥的兩個翅膀，把鳥撕開，只是不可撕斷；祭司要在壇上、在火的柴上焚燒。這是燔祭，是獻與耶和華為馨香的火祭。|zh
33|1|17|17|And let it be broken open at the wings, but not cut in two; and let it be burned on the altar by the priest on the wood which is on the fire; it is a burned offering; an offering made by fire for a sweet smell to the Lord.|en
34|2|1|1|若有人獻素祭為供物給耶和華，要用細麵澆上油，加上乳香，|zh
35|2|1|1|And when anyone makes a meal offering to the Lord, let his offering be of the best meal, with oil on it and perfume:|en
36|2|2|2|帶到亞倫子孫作祭司的那裡；祭司就要從細麵中取出一把來，並取些油和所有的乳香，然後要把所取的這些作為紀念，燒在壇上，是獻與耶和華為馨香的火祭。|zh
37|2|2|2|And let him take it to Aaron's sons, the priests; and having taken in his hand some of the meal and of the oil, with all the perfume, let him give it to the priest to be burned on the altar, as a sign, an offering made by fire, for a sweet smell to the Lord.|en
38|2|3|3|素祭所剩的要歸給亞倫和他的子孫；這是獻與耶和華的火祭中為至聖的。|zh
39|2|3|3|And the rest of the meal offering will be for Aaron and his sons; it is most holy among the Lord's fire offerings.|en
40|2|4|4|若用爐中烤的物為素祭，就要用調油的無酵細麵餅，或是抹油的無酵薄餅。|zh
41|2|4|4|And when you give a meal offering cooked in the oven, let it be of unleavened cakes of the best meal mixed with oil, or thin unleavened cakes covered with oil.|en
42|2|5|5|若用鐵鏊上做的物為素祭，就要用調油的無酵細麵，|zh
43|2|5|5|And if you give a meal offering cooked on a flat plate, let it be of the best meal, unleavened and mixed with oil.|en
44|2|6|6|分成塊子，澆上油；這是素祭。|zh
45|2|6|6|Let it be broken into bits, and put oil on it; it is a meal offering.|en
46|2|7|7|若用煎盤做的物為素祭，就要用油與細麵作成。|zh
47|2|7|7|And if your offering is of meal cooked in fat over the fire, let it be made of the best meal mixed with oil.|en
48|2|8|8|要把這些東西做的素祭帶到耶和華面前，並奉給祭司，帶到壇前。|zh
49|2|8|8|And you are to give the meal offering made of these things to the Lord, and let the priest take it to the altar.|en
50|2|9|9|祭司要從素祭中取出作為紀念的，燒在壇上，是獻與耶和華為馨香的火祭。|zh
51|2|9|9|And he is to take from the meal offering a part, for a sign, burning it on the altar; an offering made by fire for a sweet smell to the Lord.|en
52|2|10|10|素祭所剩的要歸給亞倫和他的子孫。這是獻與耶和華的火祭中為至聖的。|zh
53|2|10|10|And the rest of the meal offering will be for Aaron and his sons; it is most holy among the Lord's fire offerings.|en
54|2|11|11|凡獻給耶和華的素祭都不可有酵；因為你們不可燒一點酵、一點蜜當作火祭獻給耶和華。|zh
55|2|11|11|No meal offering which you give to the Lord is to be made with leaven; no leaven or honey is to be burned as an offering made by fire to the Lord.|en
56|2|12|12|這些物要獻給耶和華作為初熟的供物，只是不可在壇上獻為馨香的祭。|zh
57|2|12|12|You may give them as an offering of first-fruits to the Lord, but they are not to go up as a sweet smell on the altar.|en
58|2|13|13|凡獻為素祭的供物都要用鹽調和，在素祭上不可缺了你神立約的鹽。一切的供物都要配鹽而獻。|zh
59|2|13|13|And every meal offering is to be salted with salt; your meal offering is not to be without the salt of the agreement of your God: with all your offerings give salt.|en
60|2|14|14|若向耶和華獻初熟之物為素祭，要獻上烘了的禾穗子，就是軋了的新穗子，當作初熟之物的素祭。|zh
61|2|14|14|And if you give a meal offering of first-fruits to the Lord, give, as your offering of first-fruits, new grain, made dry with fire, crushed new grain.|en
62|2|15|15|並要抹上油，加上乳香；這是素祭。|zh
63|2|15|15|And put oil on it and perfume: it is a meal offering.|en
64|2|16|16|祭司要把其中作為紀念的，就是一些軋了的禾穗子和一些油，並所有的乳香，都焚燒，是向耶和華獻的火祭。|zh
65|2|16|16|And part of the meal of the offering and part of the oil and all the perfume is to be burned for a sign by the priest: it is an offering made by fire to the Lord.|en
66|3|1|1|人獻供物為平安祭（平安：或作酬恩；下同），若是從牛群中獻，無論是公的是母的，必用沒有殘疾的獻在耶和華面前。|zh
67|3|1|1|And if his offering is given for a peace-offering; if he gives of the herd, male or female, let him give it without any mark on it, before the Lord.|en
68|3|2|2|他要按手在供物的頭上，宰於會幕門口。亞倫子孫作祭司的，要把血灑在壇的周圍。|zh
69|3|2|2|And he is to put his hand on the head of his offering and put it to death at the door of the Tent of meeting; and Aaron's sons, the priests, are to put some of the blood on and round the altar.|en
70|3|3|3|從平安祭中，將火祭獻給耶和華，也要把蓋臟的脂油和臟上所有的脂油，|zh
71|3|3|3|And he is to give of the peace-offering, as an offering made by fire to the Lord; the fat covering the inside parts and all the fat on the inside parts,|en
72|3|4|4|並兩個腰子和腰子上的脂油，就是靠腰兩旁的脂油，與肝上的網子和腰子，一概取下。|zh
73|3|4|4|And the two kidneys, and the fat on them, which is by the top part of the legs, and the fat joining the liver and the kidneys, he is to take away;|en
74|3|5|5|亞倫的子孫要把這些燒在壇的燔祭上，就是在火的柴上，是獻與耶和華為馨香的火祭。|zh
75|3|5|5|That it may be burned by Aaron's sons on the altar, on the burned offering which is on the wood on the fire: it is an offering made by fire of a sweet smell to the Lord.|en
76|3|6|6|人向耶和華獻供物為平安祭，若是從羊群中獻，無論是公的是母的，必用沒有殘疾的。|zh
77|3|6|6|And if what he gives for a peace-offering to the Lord is of the flock, let him give a male or female, without any mark on it.|en
78|3|7|7|若獻一隻羊羔為供物，必在耶和華面前獻上，|zh
79|3|7|7|If his offering is a lamb, then let it be placed before the Lord:|en
80|3|8|8|並要按手在供物的頭上，宰於會幕前。亞倫的子孫要把血灑在壇的周圍。|zh
81|3|8|8|And he is to put his hand on the head of his offering and put it to death before the Tent of meeting; and Aaron's sons are to put some of its blood on and round the altar.|en
82|3|9|9|從平安祭中，將火祭獻給耶和華，其中的脂油和整肥尾巴都要在靠近脊骨處取下，並要把蓋臟的脂油和臟上所有的脂油，|zh
83|3|9|9|And of the peace-offering, let him give an offering made by fire to the Lord; the fat of it, all the fat tail, he is to take away near the backbone; and the fat covering the inside parts and all the fat on the inside parts,|en
84|3|10|10|兩個腰子和腰子上的脂油，就是靠腰兩旁的脂油，並肝上的網子和腰子，一概取下。|zh
85|3|10|10|And the two kidneys, with the fat on them, which is by the top part of the legs, and the fat joining the liver and the kidneys, he is to take away;|en
86|3|11|11|祭司要在壇上焚燒，是獻給耶和華為食物的火祭。|zh
87|3|11|11|That it may be burned by the priest on the altar; it is the food of the offering made by fire to the Lord.|en
88|3|12|12|人的供物若是山羊，必在耶和華面前獻上。|zh
89|3|12|12|And if his offering is a goat, then let it be placed before the Lord,|en
90|3|13|13|要按手在山羊頭上，宰於會幕前。亞倫的子孫要把血灑在壇的周圍，|zh
91|3|13|13|And let him put his hand on the head of it and put it to death before the Tent of meeting; and the sons of Aaron are to put some of its blood on and round the altar.|en
92|3|14|14,15 |又把蓋臟的脂油和臟上所有的脂油，兩個腰子和腰子上的脂油，就是靠腰兩旁的脂油，並肝上的網子和腰子，一概取下，獻給耶和華為火祭。|zh
93|3|14|14|And of it let him make his offering, an offering made by fire to the Lord; the fat covering the inside parts and all the fat on the inside parts,|en
94|3|15|15|And the two kidneys, with the fat on them, which is by the top part of the legs, and the fat joining the liver and the kidneys, let him take away;|en
95|3|16|16|祭司要在壇上焚燒，作為馨香火祭的食物。脂油都是耶和華的。|zh
96|3|16|16|That it may be burned by the priest on the altar; it is the food of the offering made by fire for a sweet smell: all the fat is the Lord's.|en
97|3|17|17|在你們一切的住處，脂油和血都不可吃；這要成為你們世世代代永遠的定例。|zh
98|3|17|17|Let it be an order for ever, through all your generations, in all your houses, that you are not to take fat or blood for food.|en
99|4|1|1|耶和華對摩西說：|zh
100|4|1|1|And the Lord said to Moses,|en
101|4|2|2|你曉諭以色列人說：若有人在耶和華所吩咐不可行的甚麼事上誤犯了一件，|zh
102|4|2|2|Say to the children of Israel: These are the offerings of anyone who does wrong through error, doing any of the things which by the Lord's order are not to be done:|en
103|4|3|3|或是受膏的祭司犯罪，使百姓陷在罪裡，就當為他所犯的罪把沒有殘疾的公牛犢獻給耶和華為贖罪祭。|zh
104|4|3|3|If the chief priest by doing wrong becomes a cause of sin to the people, then let him give to the Lord for the sin which he has done, an ox, without any mark, for a sin-offering.|en
105|4|4|4|他要牽公牛到會幕門口，在耶和華面前按手在牛的頭上，把牛宰於耶和華面前。|zh
106|4|4|4|And he is to take the ox to the door of the Tent of meeting before the Lord; and put his hand on its head and put it to death before the Lord.|en
107|4|5|5|受膏的祭司要取些公牛的血帶到會幕，|zh
108|4|5|5|And the chief priest is to take some of its blood and take it to the Tent of meeting;|en
109|4|6|6|把指頭蘸於血中，在耶和華面前對著聖所的幔子彈血七次，|zh
110|4|6|6|And the priest is to put his finger in the blood, shaking drops of it before the Lord seven times, in front of the veil of the holy place.|en
111|4|7|7|又要把些血抹在會幕內、耶和華面前香壇的四角上，再把公牛所有的血倒在會幕門口、燔祭壇的腳那裡。|zh
112|4|7|7|And the priest is to put some of the blood on the horns of the altar on which perfume is burned before the Lord in the Tent of meeting, draining out all the rest of the blood of the ox at the base of the altar of burned offering which is at the door of the Tent of meeting.|en
113|4|8|8|要把贖罪祭公牛所有的脂油，乃是蓋臟的脂油和臟上所有的脂油，|zh
114|4|8|8|And he is to take away all the fat of the ox of the sin-offering; the fat covering the inside parts and all the fat of the inside parts,|en
115|4|9|9|並兩個腰子和腰子上的脂油，就是靠腰兩旁的脂油，與肝上的網子和腰子，一概取下，|zh
116|4|9|9|And the two kidneys, with the fat on them, which is by the top part of the legs, and the fat joining the liver and the kidneys, he is to take away,|en
117|4|10|10|與平安祭公牛上所取的一樣；祭司要把這些燒在燔祭的壇上。|zh
118|4|10|10|As it is taken from the ox of the peace-offering; and it is to be burned by the priest on the altar of burned offerings.|en
119|4|11|11|公牛的皮和所有的肉，並頭、腿、臟、腑、糞，|zh
120|4|11|11|And the skin of the ox and all its flesh, with its head and its legs and its inside parts and its waste,|en
121|4|12|12|就是全公牛，要搬到營外潔淨之地、倒灰之所，用火燒在柴上。|zh
122|4|12|12|All the ox, he is to take away outside the circle of the tents into a clean place where the burned waste is put, and there it is to be burned on wood with fire.|en
123|4|13|13|以色列全會眾若行了耶和華所吩咐不可行的甚麼事，誤犯了罪，是隱而未現，會眾看不出來的，|zh
124|4|13|13|And if all the people of Israel do wrong, without anyone's knowledge; if they have done any of the things which by the Lord's order are not to be done, causing sin to come on them;|en
125|4|14|14|會眾一知道所犯的罪就要獻一隻公牛犢為贖罪祭，牽到會幕前。|zh
126|4|14|14|When the sin which they have done comes to light, then let all the people give an ox for a sin-offering, and take it before the Tent of meeting.|en
127|4|15|15|會中的長老就要在耶和華面前按手在牛的頭上，將牛在耶和華面前宰了。|zh
128|4|15|15|And let the chiefs of the people put their hands on its head before the Lord, and put the ox to death before the Lord.|en
129|4|16|16|受膏的祭司要取些公牛的血帶到會幕，|zh
130|4|16|16|And the priest is to take some of its blood to the Tent of meeting;|en
131|4|17|17|把指頭蘸於血中，在耶和華面前對著幔子彈血七次，|zh
132|4|17|17|And put his finger in the blood, shaking drops of the blood seven times before the Lord in front of the veil.|en
133|4|18|18|又要把些血抹在會幕內、耶和華面前壇的四角上，再把所有的血倒在會幕門口、燔祭壇的腳那裡。|zh
134|4|18|18|And he is to put some of the blood on the horns of the altar which is before the Lord in the Tent of meeting; and all the rest of the blood is to be drained out at the base of the altar of burned offering at the door of the Tent of meeting.|en
135|4|19|19|把牛所有的脂油都取下，燒在壇上；|zh
136|4|19|19|And he is to take off all its fat, burning it on the altar.|en
137|4|20|20|收拾這牛，與那贖罪祭的牛一樣。祭司要為他們贖罪，他們必蒙赦免。|zh
138|4|20|20|Let him do with the ox as he did with the ox of the sin-offering; and the priest will take away their sin and they will have forgiveness.|en
139|4|21|21|他要把牛搬到營外燒了，像燒頭一個牛一樣；這是會眾的贖罪祭。|zh
140|4|21|21|Then let the ox be taken away outside the tent-circle, that it may be burned as the other ox was burned; it is the sin-offering for all the people.|en
141|4|22|22|官長若行了耶和華─他神所吩咐不可行的甚麼事，誤犯了罪，|zh
142|4|22|22|If a ruler does wrong, and in error does any of the things which, by the order of the Lord his God, are not to be done, causing sin to come on him;|en
143|4|23|23|所犯的罪自己知道了，就要牽一隻沒有殘疾的公山羊為供物，|zh
144|4|23|23|When the sin which he has done is made clear to him, let him give for his offering a goat, a male without any mark.|en
145|4|24|24|按手在羊的頭上，宰於耶和華面前、宰燔祭牲的地方；這是贖罪祭。|zh
146|4|24|24|And he is to put his hand on the head of the goat and put it to death in the place where they put to death the burned offering before the Lord: it is a sin-offering.|en
147|4|25|25|祭司要用指頭蘸些贖罪祭牲的血，抹在燔祭壇的四角上，把血倒在燔祭壇的腳那裡。|zh
148|4|25|25|And the priest is to take some of the blood of the offering with his finger and put it on the horns of the altar of burned offering, draining out the rest of the blood at the base of the altar of burned offering.|en
149|4|26|26|所有的脂油，祭司都要燒在壇上，正如平安祭的脂油一樣。至於他的罪，祭司要為他贖了，他必蒙赦免。|zh
150|4|26|26|And all the fat of it is to be burned on the altar like the fat of the peace-offering; and the priest will take away his sin and he will have forgiveness.|en
151|4|27|27|民中若有人行了耶和華所吩咐不可行的甚麼事，誤犯了罪，|zh
152|4|27|27|And if any one of the common people does wrong in error, doing any of the things which the Lord has given orders are not to be done, causing sin to come on him;|en
153|4|28|28|所犯的罪自己知道了，就要為所犯的罪牽一隻沒有殘疾的母山羊為供物，|zh
154|4|28|28|When the sin which he has done is made clear to him, then he is to give for his offering a goat, a female without any mark, for the sin which he has done.|en
155|4|29|29|按手在贖罪祭牲的頭上，在那宰燔祭牲的地方宰了。|zh
156|4|29|29|And he is to put his hand on the head of the sin-offering and put it to death in the place where they put to death the burned offering.|en
157|4|30|30|祭司要用指頭蘸些羊的血，抹在燔祭壇的四角上，所有的血都要倒在壇的腳那裡，|zh
158|4|30|30|And the priest is to take some of the blood with his finger, and put it on the horns of the altar of burned offering, and all the rest of its blood is to be drained out at the base of the altar.|en
159|4|31|31|又要把羊所有的脂油都取下，正如取平安祭牲的脂油一樣。祭司要在壇上焚燒，在耶和華面前作為馨香的祭，為他贖罪，他必蒙赦免。|zh
160|4|31|31|And let all its fat be taken away, as the fat is taken away from the peace-offerings, and let it be burned on the altar by the priest for a sweet smell to the Lord; and the priest will take away his sin and he will have forgiveness.|en
161|4|32|32|人若牽一隻綿羊羔為贖罪祭的供物，必要牽一隻沒有殘疾的母羊，|zh
162|4|32|32|And if he gives a lamb as his sin-offering, let it be a female without any mark;|en
163|4|33|33|按手在贖罪祭牲的頭上，在那宰燔祭牲的地方宰了作贖罪祭。|zh
164|4|33|33|And he is to put his hand on the head of the offering and put it to death for a sin-offering in the place where they put to death the burned offering.|en
165|4|34|34|祭司要用指頭蘸些贖罪祭牲的血，抹在燔祭壇的四角上，所有的血都要倒在壇的腳那裡，|zh
166|4|34|34|And the priest is to take some of the blood of the offering with his finger and put it on the horns of the altar of burned offering, and all the rest of the blood is to be drained out at the base of the altar;|en
167|4|35|35|又要把所有的脂油都取下，正如取平安祭羊羔的脂油一樣。祭司要按獻給耶和華火祭的條例，燒在壇上。至於所犯的罪，祭司要為他贖了，他必蒙赦免。|zh
168|4|35|35|And let him take away all its fat, as the fat is taken away from the lamb of the peace-offerings; and let it be burned by the priest on the altar among the offerings made by fire to the Lord: and the priest will take away his sin and he will have forgiveness.|en
169|5|1|1|若有人聽見發誓的聲音（或作：若有人聽見叫人發誓的聲音），他本是見證，卻不把所看見的、所知道的說出來，這就是罪；他要擔當他的罪孽。|zh
170|5|1|1|And if anyone does wrong by saying nothing when he is put under oath as a witness of something he has seen or had knowledge of, then he will be responsible:|en
171|5|2|2|或是有人摸了不潔的物，無論是不潔的死獸，是不潔的死畜，是不潔的死蟲，他卻不知道，因此成了不潔，就有了罪。|zh
172|5|2|2|If anyone becomes unclean through touching unconsciously some unclean thing, such as the dead body of an unclean beast or of unclean cattle or of any unclean animal which goes flat on the earth, he will be responsible:|en
173|5|3|3|或是他摸了別人的污穢，無論是染了甚麼污穢，他卻不知道，一知道了就有了罪。|zh
174|5|3|3|Or if he becomes unclean through touching unconsciously any unclean thing of man, whatever it may be, when it is made clear to him he will be responsible:|en
175|5|4|4|或是有人嘴裡冒失發誓，要行惡，要行善，無論人在甚麼事上冒失發誓，他卻不知道，一知道了就要在這其中的一件上有了罪。|zh
176|5|4|4|Or if anyone, without thought, takes an oath to do evil or to do good, whatever he says without thought, with an oath, having no knowledge of what he is doing; when it becomes clear to him, he will be responsible for any of these things.|en
177|5|5|5|他有了罪的時候，就要承認所犯的罪，|zh
178|5|5|5|And whoever is responsible for any such sin, let him make a statement openly of his wrongdoing;|en
179|5|6|6|並要因所犯的罪，把他的贖愆祭牲─就是羊群中的母羊，或是一隻羊羔，或是一隻山羊─牽到耶和華面前為贖罪祭。至於他的罪，祭司要為他贖了。|zh
180|5|6|6|And take to the Lord the offering for the wrong which he has done, a female from the flock, a lamb or a goat, for a sin-offering, and the priest will take away his sin.|en
181|5|7|7|他的力量若不夠獻一隻羊羔，就要因所犯的罪，把兩隻斑鳩或是兩隻雛鴿帶到耶和華面前為贖愆祭：一隻作贖罪祭，一隻作燔祭。|zh
182|5|7|7|And if he has not money enough for a lamb, then let him give, for his offering to the Lord, two doves or two young pigeons; one for a sin-offering and one for a burned offering.|en
183|5|8|8|把這些帶到祭司那裡，祭司就要先把那贖罪祭獻上，從鳥的頸項上揪下頭來，只是不可把鳥撕斷，|zh
184|5|8|8|And let him take them to the priest, who will first give the sin-offering, twisting off its head from its neck, but not cutting it in two;|en
185|5|9|9|也把些贖罪祭牲的血彈在壇的旁邊，剩下的血要流在壇的腳那裡；這是贖罪祭。|zh
186|5|9|9|And he is to put drops of the blood of the offering on the side of the altar, and the rest of the blood is to be drained out at the base of the altar; it is a sin-offering.|en
187|5|10|10|他要照例獻第二隻為燔祭。至於他所犯的罪，祭司要為他贖了，他必蒙赦免。|zh
188|5|10|10|And the second is for a burned offering, in agreement with the law; and the priest will take away his sin and he will have forgiveness.|en
189|5|11|11|他的力量若不夠獻兩隻斑鳩或是兩隻雛鴿，就要因所犯的罪帶供物來，就是細麵伊法十分之一為贖罪祭；不可加上油，也不可加上乳香，因為是贖罪祭。|zh
190|5|11|11|But if he has not enough money for two doves or two young pigeons, then let him give, for the sin he has done, the tenth part of an ephah of the best meal, for a sin-offering; let him put no oil on it, and no perfume, for it is a sin-offering.|en
191|5|12|12|他要把供物帶到祭司那裡，祭司要取出自己的一把來作為紀念，按獻給耶和華火祭的條例燒在壇上；這是贖罪祭。|zh
192|5|12|12|And let him come to the priest with it, and the priest will take some of it in his hand, to be burned on the altar as a sign, among the offerings of the Lord made by fire: it is a sin-offering.|en
193|5|13|13|至於他在這幾件事中所犯的罪，祭司要為他贖了，他必蒙赦免。剩下的麵都歸與祭司，和素祭一樣。|zh
194|5|13|13|And the priest will take away his sin and he will have forgiveness: and the rest of the offering will be the priest's, in the same way as the meal offering.|en
195|5|14|14|耶和華曉諭摩西說：|zh
196|5|14|14|And the Lord said to Moses,|en
197|5|15|15|人若在耶和華的聖物上誤犯了罪，有了過犯，就要照你所估的，按聖所的舍客勒拿銀子，將贖愆祭牲─就是羊群中一隻沒有殘疾的公綿羊─牽到耶和華面前為贖愆祭；|zh
198|5|15|15|If anyone is untrue, sinning in error in connection with the holy things of the Lord, let him take his offering to the Lord, a male sheep from the flock, without any mark, of the value fixed by you in silver by shekels, by the scale of the holy place.|en
199|5|16|16|並且他因在聖物上的差錯要償還，另外加五分之一，都給祭司。祭司要用贖愆祭的公綿羊為他贖罪，他必蒙赦免。|zh
200|5|16|16|And he is to make payment to the priest for what he has done wrong in relation to the holy thing, together with a fifth part of its value in addition; and the priest will take away his sin by the sheep of his offering, and he will have forgiveness.|en
201|5|17|17|若有人犯罪，行了耶和華所吩咐不可行的甚麼事，他雖然不知道，還是有了罪，就要擔當他的罪孽；|zh
202|5|17|17|And if anyone does wrong, and does any of the things which the Lord has given orders are not to be done, though he has no knowledge of it, still he is in the wrong and he is responsible.|en
203|5|18|18|也要照你所估定的價，從羊群中牽一隻沒有殘疾的公綿羊來，給祭司作贖愆祭。至於他誤行的那錯事，祭司要為他贖罪，他必蒙赦免。|zh
204|5|18|18|Let him come to the priest with a sheep, a male without any mark out of the flock, of the value fixed by you, as an offering for his error; and the priest will take away the sin which he did in error, and he will have forgiveness.|en
205|5|19|19|這是贖愆祭，因他在耶和華面前實在有了罪。|zh
206|5|19|19|It is an offering for his error: he is certainly responsible before the Lord.|en
207|6|1|1|耶和華曉諭摩西說：|zh
208|6|1|1|And the Lord said to Moses,|en
209|6|2|2|若有人犯罪，干犯耶和華，在鄰舍交付他的物上，或是在交易上行了詭詐，或是搶奪人的財物，或是欺壓鄰舍，|zh
210|6|2|2|If anyone does wrong, and is untrue to the Lord, acting falsely to his neighbour in connection with something put in his care, or something given for a debt, or has taken away anything by force, or has been cruel to his neighbour,|en
211|6|3|3|或是在撿了遺失的物上行了詭詐，說謊起誓，在這一切的事上犯了甚麼罪；|zh
212|6|3|3|Or has taken a false oath about the loss of something which he has come across by chance; if a man has done any of these evil things,|en
213|6|4|4|他既犯了罪，有了過犯，就要歸還他所搶奪的，或是因欺壓所得的，或是人交付他的，或是人遺失他所撿的物，|zh
214|6|4|4|Causing sin to come on him, then he will have to give back the thing he took by force or got by cruel acts, or the goods which were put in his care or the thing he came on by chance,|en
215|6|5|5|或是他因甚麼物起了假誓，就要如數歸還，另外加上五分之一，在查出他有罪的日子要交還本主。|zh
216|6|5|5|Or anything about which he took a false oath; he will have to give it all back, with the addition of a fifth of its value, to him whose property it is, when he has been judged to be in the wrong.|en
217|6|6|6|也要照你所估定的價，把贖愆祭牲─就是羊群中一隻沒有殘疾的公綿羊─牽到耶和華面前，給祭司為贖愆祭。|zh
218|6|6|6|Then let him take to the Lord the offering for his wrongdoing; giving to the priest for his offering, a male sheep from the flock, without any mark, of the value fixed by you:|en
219|6|7|7|祭司要在耶和華面前為他贖罪；他無論行了甚麼事，使他有了罪，都必蒙赦免。|zh
220|6|7|7|And the priest will take away his sin from before the Lord, and he will have forgiveness for whatever crime he has done|en
221|6|8|8|耶和華曉諭摩西說：|zh
222|6|8|8|And the Lord said to Moses,|en
223|6|9|9|你要吩咐亞倫和他的子孫說，燔祭的條例乃是這樣：燔祭要放在壇的柴上，從晚上到天亮，壇上的火要常常燒著。|zh
224|6|9|9|Give orders to Aaron and to his sons, saying, This is the law for the burned offering: the offering is to be on the fire-wood on the altar all night till the morning; and the fire of the altar is to be kept burning.|en
225|6|10|10|祭司要穿上細麻布衣服，又要把細麻布褲子穿在身上，把壇上所燒的燔祭灰收起來，倒在壇的旁邊；|zh
226|6|10|10|And the priest is to put on his linen robes and his linen trousers, and take up what is over of the offering after it has been burned on the altar, and put it by the side of the altar.|en
227|6|11|11|隨後要脫去這衣服，穿上別的衣服，把灰拿到營外潔淨之處。|zh
228|6|11|11|Then having taken off his linen robes and put on other clothing, he is to take it away into a clean place, outside the tent-circle.|en
229|6|12|12|壇上的火要在其上常常燒著，不可熄滅。祭司要每日早晨在上面燒柴，並要把燔祭擺在壇上，在其上燒平安祭牲的脂油。|zh
230|6|12|12|The fire on the altar is to be kept burning; it is never to go out; every morning the priest is to put wood on it, placing the burned offering in order on it, and there the fat of the peace-offering is to be burned.|en
231|6|13|13|在壇上必有常常燒著的火，不可熄滅。|zh
232|6|13|13|Let the fire be kept burning on the altar at all times; it is never to go out.|en
233|6|14|14|素祭的條例乃是這樣：亞倫的子孫要在壇前把這祭獻在耶和華面前。|zh
234|6|14|14|And this is the law for the meal offering: it is to be offered to the Lord before the altar by the sons of Aaron.|en
235|6|15|15|祭司要從其中─就是從素祭的細麵中─取出自己的一把，又要取些油和素祭上所有的乳香，燒在壇上，奉給耶和華為馨香素祭的紀念。|zh
236|6|15|15|The priest is to take in his hand some of the meal of the meal offering and of the oil of it, and all the perfume on it, burning it on the altar as a sign, for a sweet smell to the Lord.|en
237|6|16|16|所剩下的，亞倫和他子孫要吃，必在聖處不帶酵而吃，要在會幕的院子裡吃。|zh
238|6|16|16|And whatever is over Aaron and his sons may have for their food, taking it without leaven in a holy place; in the open space of the Tent of meeting they may take a meal of it.|en
