|chapter|sec|no|content|lang
26|1|14|14|你與我們大家同分，我們共用一個囊袋；|zh
27|1|14|14|Take your chance with us, and we will all have one money-bag:|en
28|1|15|15|我兒，不要與他們同行一道，禁止你腳走他們的路。|zh
29|1|15|15|My son, do not go with them; keep your feet from their ways:|en
30|1|16|16|因為，他們的腳奔跑行惡；他們急速流人的血，|zh
31|1|16|16|For their feet are running after evil, and they are quick to take a man's life.|en
32|1|17|17|好像飛鳥，網羅設在眼前仍不躲避。|zh
33|1|17|17|Truly, to no purpose is the net stretched out before the eyes of the bird:|en
34|1|18|18|這些人埋伏，是為自流己血；蹲伏，是為自害己命。|zh
35|1|18|18|And they are secretly waiting for their blood and making ready destruction for themselves.|en
36|1|19|19|凡貪戀財利的，所行之路都是如此；這貪戀之心乃奪去得財者之命。|zh
37|1|19|19|Such is the fate of everyone who goes in search of profit; it takes away the life of its owners.|en
38|1|20|20|智慧在街市上呼喊，在寬闊處發聲，|zh
39|1|20|20|Wisdom is crying out in the street; her voice is loud in the open places;|en
40|1|21|21|在熱鬧街頭喊叫，在城門口，在城中發出言語，|zh
41|1|21|21|Her words are sounding in the meeting-places, and in the doorways of the town:|en
42|1|22|22|說：你們愚昧人喜愛愚昧，褻慢人喜歡褻慢，愚頑人恨惡知識，要到幾時呢？|zh
43|1|22|22|How long, you simple ones, will foolish things be dear to you? and pride a delight to the haters of authority? how long will the foolish go on hating knowledge?|en
44|1|23|23|你們當因我的責備回轉；我要將我的靈澆灌你們，將我的話指示你們。|zh
45|1|23|23|Be turned again by my sharp words: see, I will send the flow of my spirit on you, and make my words clear to you.|en
46|1|24|24|我呼喚，你們不肯聽從；我伸手，無人理會；|zh
47|1|24|24|Because your ears were shut to my voice; no one gave attention to my out-stretched hand;|en
48|1|25|25|反輕棄我一切的勸戒，不肯受我的責備。|zh
49|1|25|25|You were not controlled by my guiding, and would have nothing to do with my sharp words:|en
50|1|26|26|你們遭災難，我就發笑；驚恐臨到你們，我必嗤笑。|zh
51|1|26|26|So in the day of your trouble I will be laughing; I will make sport of your fear;|en
52|1|27|27|驚恐臨到你們，好像狂風；災難來到，如同暴風；急難痛苦臨到你們身上。|zh
53|1|27|27|When your fear comes on you like a storm, and your trouble like a rushing wind; when pain and sorrow come on you.|en
54|1|28|28|那時，你們必呼求我，我卻不答應，懇切地尋找我，卻尋不見。|zh
55|1|28|28|Then I will give no answer to their cries; searching for me early, they will not see me:|en
56|1|29|29|因為，你們恨惡知識，不喜愛敬畏耶和華，|zh
57|1|29|29|For they were haters of knowledge, and did not give their hearts to the fear of the Lord:|en
58|1|30|30|不聽我的勸戒，藐視我一切的責備，|zh
59|1|30|30|They had no desire for my teaching, and my words of protest were as nothing to them.|en
60|1|31|31|所以必吃自結的果子，充滿自設的計謀.。|zh
61|1|31|31|So the fruit of their way will be their food, and with the designs of their hearts they will be made full.|en
62|1|32|32|愚昧人背道，必殺己身；愚頑人安逸，必害己命。|zh
63|1|32|32|For the turning back of the simple from teaching will be the cause of their death, and the peace of the foolish will be their destruction.|en
64|1|33|33|惟有聽從我的，必安然居住，得享安靜，不怕災禍。|zh
65|1|33|33|But whoever gives ear to me will take his rest safely, living in peace without fear of evil.|en
66|2|1|1|我兒，你若領受我的言語，存記我的命令，|zh
67|2|1|1|My son, if you will take my words to your heart, storing up my laws in your mind;|en
68|2|2|2|側耳聽智慧，專心求聰明，|zh
69|2|2|2|So that your ear gives attention to wisdom, and your heart is turned to knowledge;|en
70|2|3|3|呼求明哲，揚聲求聰明，|zh
71|2|3|3|Truly, if you are crying out for good sense, and your request is for knowledge;|en
72|2|4|4|尋找他，如尋找銀子，搜求他，如搜求隱藏的珍寶，|zh
73|2|4|4|If you are looking for her as for silver, and searching for her as for stored-up wealth;|en
74|2|5|5|你就明白敬畏耶和華，得以認識神。|zh
75|2|5|5|Then the fear of the Lord will be clear to you, and knowledge of God will be yours.|en
76|2|6|6|因為，耶和華賜人智慧；知識和聰明都由他口而出。|zh
77|2|6|6|For the Lord gives wisdom; out of his mouth come knowledge and reason:|en
78|2|7|7|他給正直人存留真智慧，給行為純正的人作盾牌，|zh
79|2|7|7|He has salvation stored up for the upright, he is a breastplate to those in whom there is no evil;|en
80|2|8|8|為要保守公平人的路，護庇虔敬人的道。|zh
81|2|8|8|He keeps watch on the ways which are right, and takes care of those who have the fear of him.|en
82|2|9|9|你也必明白仁義、公平、正直、一切的善道。|zh
83|2|9|9|Then you will have knowledge of righteousness and right acting, and upright behaviour, even of every good way.|en
84|2|10|10|智慧必入你心；你的靈要以知識為美。|zh
85|2|10|10|For wisdom will come into your heart, and knowledge will be pleasing to your soul;|en
86|2|11|11|謀略必護衛你；聰明必保守你，|zh
87|2|11|11|Wise purposes will be watching over you, and knowledge will keep you;|en
88|2|12|12|要救你脫離惡道（或譯：惡人的道），脫離說乖謬話的人。|zh
89|2|12|12|Giving you salvation from the evil man, from those whose words are false;|en
90|2|13|13|那等人捨棄正直的路，行走黑暗的道，|zh
91|2|13|13|Who give up the way of righteousness, to go by dark roads;|en
92|2|14|14|歡喜作惡，喜愛惡人的乖僻，|zh
93|2|14|14|Who take pleasure in wrongdoing, and have joy in the evil designs of the sinner;|en
94|2|15|15|在他們的道中彎曲，在他們的路上偏僻。|zh
95|2|15|15|Whose ways are not straight, and whose footsteps are turned to evil:|en
96|2|16|16|智慧要救你脫離淫婦，就是那油嘴滑舌的外女。|zh
97|2|16|16|To take you out of the power of the strange woman, who says smooth words with her tongue;|en
98|2|17|17|他離棄幼年的配偶，忘了神的盟約。|zh
99|2|17|17|Who is false to the husband of her early years, and does not keep the agreement of her God in mind:|en
100|2|18|18|他的家陷入死地；他的路偏向陰間。|zh
101|2|18|18|For her house is on the way down to death; her footsteps go down to the shades:|en
102|2|19|19|凡到他那裡去的，不得轉回，也得不著生命的路。|zh
103|2|19|19|Those who go to her do not come back again; their feet do not keep in the ways of life:|en
104|2|20|20|智慧必使你行善人的道，守義人的路。|zh
105|2|20|20|So that you may go in the way of good men, and keep in the footsteps of the upright.|en
106|2|21|21|正直人必在世上居住；完全人必在地上存留。|zh
107|2|21|21|For the upright will be living in the land, and the good will have it for their heritage.|en
108|2|22|22|惟有惡人必然剪除；奸詐的，必然拔出。|zh
109|2|22|22|But sinners will be cut off from the land, and those whose acts are false will be uprooted.|en
110|3|1|1|我兒，不要忘記我的法則（或譯：指教）；你心要謹守我的誡命；|zh
111|3|1|1|My son, keep my teaching in your memory, and my rules in your heart:|en
112|3|2|2|因為他必將長久的日子，生命的年數與平安，加給你。|zh
113|3|2|2|For they will give you increase of days, years of life, and peace.|en
114|3|3|3|不可使慈愛、誠實離開你，要繫在你頸項上，刻在你心版上。|zh
115|3|3|3|Let not mercy and good faith go from you; let them be hanging round your neck, recorded on your heart;|en
116|3|4|4|這樣，你必在神和世人眼前蒙恩寵，有聰明。|zh
117|3|4|4|So you will have grace and a good name in the eyes of God and men.|en
118|3|5|5|你要專心仰賴耶和華，不可倚靠自己的聰明，|zh
119|3|5|5|Put all your hope in God, not looking to your reason for support.|en
120|3|6|6|在你一切所行的事上都要認定他，他必指引你的路。|zh
121|3|6|6|In all your ways give ear to him, and he will make straight your footsteps.|en
122|3|7|7|不要自以為有智慧；要敬畏耶和華，遠離惡事。|zh
123|3|7|7|Put no high value on your wisdom: let the fear of the Lord be before you, and keep yourself from evil:|en
124|3|8|8|這便醫治你的肚臍，滋潤你的百骨。|zh
125|3|8|8|This will give strength to your flesh, and new life to your bones.|en
126|3|9|9|你要以財物和一切初熟的土產尊榮耶和華。|zh
127|3|9|9|Give honour to the Lord with your wealth, and with the first-fruits of all your increase:|en
128|3|10|10|這樣，你的倉房必充滿有餘；你的酒醡有新酒盈溢。|zh
129|3|10|10|So your store-houses will be full of grain, and your vessels overflowing with new wine.|en
130|3|11|11|我兒，你不可輕看耶和華的管教（或譯：懲治），也不可厭煩他的責備；|zh
131|3|11|11|My son, do not make your heart hard against the Lord's teaching; do not be made angry by his training:|en
132|3|12|12|因為耶和華所愛的，他必責備，正如父親責備所喜愛的兒子。|zh
133|3|12|12|For to those who are dear to him the Lord says sharp words, and makes the son in whom he has delight undergo pain.|en
134|3|13|13|得智慧，得聰明的，這人便為有福。|zh
135|3|13|13|Happy is the man who makes discovery of wisdom, and he who gets knowledge.|en
136|3|14|14|因為得智慧勝過得銀子，其利益強如精金，|zh
137|3|14|14|For trading in it is better than trading in silver, and its profit greater than bright gold.|en
138|3|15|15|比珍珠（或譯：紅寶石）寶貴；你一切所喜愛的，都不足與比較。|zh
139|3|15|15|She is of more value than jewels, and nothing for which you may have a desire is fair in comparison with her.|en
140|3|16|16|他右手有長壽，左手有富貴。|zh
141|3|16|16|Long life is in her right hand, and in her left are wealth and honour.|en
142|3|17|17|他的道是安樂；他的路全是平安。|zh
143|3|17|17|Her ways are ways of delight, and all her goings are peace.|en
144|3|18|18|他與持守他的作生命樹；持定他的，俱各有福。|zh
145|3|18|18|She is a tree of life to all who take her in their hands, and happy is everyone who keeps her.|en
146|3|19|19|耶和華以智慧立地，以聰明定天，|zh
147|3|19|19|The Lord by wisdom put in position the bases of the earth; by reason he put the heavens in their place.|en
148|3|20|20|以知識使深淵裂開，使天空滴下甘露。|zh
149|3|20|20|By his knowledge the deep was parted, and dew came dropping from the skies.|en
150|3|21|21|我兒，要謹守真智慧和謀略，不可使他離開你的眼目。|zh
151|3|21|21|My son, keep good sense, and do not let wise purpose go from your eyes.|en
152|3|22|22|這樣，他必作你的生命，頸項的美飾。|zh
153|3|22|22|So they will be life for your soul, and grace for your neck.|en
154|3|23|23|你就坦然行路，不致碰腳。|zh
155|3|23|23|Then you will go safely on your way, and your feet will have no cause for slipping.|en
156|3|24|24|你躺下，必不懼怕；你躺臥，睡得香甜。|zh
157|3|24|24|When you take your rest you will have no fear, and on your bed sleep will be sweet to you.|en
158|3|25|25|忽然來的驚恐，不要害怕；惡人遭毀滅，也不要恐懼。|zh
159|3|25|25|Have no fear of sudden danger, or of the storm which will come on evil-doers:|en
160|3|26|26|因為耶和華是你所倚靠的；他必保守你的腳不陷入網羅。|zh
161|3|26|26|For the Lord will be your hope, and will keep your foot from being taken in the net.|en
162|3|27|27|你手若有行善的力量，不可推辭，就當向那應得的人施行。|zh
163|3|27|27|Do not keep back good from those who have a right to it, when it is in the power of your hand to do it.|en
164|3|28|28|你那裡若有現成的，不可對鄰舍說：去罷，明天再來，我必給你。|zh
165|3|28|28|Say not to your neighbour, Go, and come again, and tomorrow I will give; when you have it by you at the time.|en
166|3|29|29|你的鄰舍既在你附近安居，你不可設計害他。|zh
167|3|29|29|Do not make evil designs against your neighbour, when he is living with you without fear.|en
168|3|30|30|人未曾加害與你，不可無故與他相爭。|zh
169|3|30|30|Do not take up a cause at law against a man for nothing, if he has done you no wrong.|en
170|3|31|31|不可嫉妒強暴的人，也不可選擇他所行的路。|zh
171|3|31|31|Have no envy of the violent man, or take any of his ways as an example.|en
172|3|32|32|因為，乖僻人為耶和華所憎惡；正直人為他所親密。|zh
173|3|32|32|For the wrong-hearted man is hated by the Lord, but he is a friend to the upright.|en
174|3|33|33|耶和華咒詛惡人的家庭，賜福與義人的居所。|zh
175|3|33|33|The curse of the Lord is on the house of the evil-doer, but his blessing is on the tent of the upright.|en
176|3|34|34|他譏誚那好譏誚的人，賜恩給謙卑的人。|zh
177|3|34|34|He makes sport of the men of pride, but he gives grace to the gentle-hearted.|en
178|3|35|35|智慧人必承受尊榮；愚昧人高升也成為羞辱。|zh
179|3|35|35|The wise will have glory for their heritage, but shame will be the reward of the foolish.|en
180|4|1|1|眾子啊，要聽父親的教訓，留心得知聰明。|zh
181|4|1|1|Give ear, my sons, to the teaching of a father; give attention so that you may have knowledge:|en
182|4|2|2|因我所給你們的是好教訓；不可離棄我的法則（或譯：指教）。|zh
183|4|2|2|For I give you good teaching; do not give up the knowledge you are getting from me.|en
184|4|3|3|我在父親面前為孝子，在母親眼中為獨一的嬌兒。|zh
185|4|3|3|For I was a son to my father, a gentle and an only one to my mother.|en
186|4|4|4|父親教訓我說：你心要存記我的言語，遵守我的命令，便得存活。|zh
187|4|4|4|And he gave me teaching, saying to me, Keep my words in your heart; keep my rules so that you may have life:|en
188|4|5|5|要得智慧，要得聰明，不可忘記，也不可偏離我口中的言語。|zh
189|4|5|5|Get wisdom, get true knowledge; keep it in memory, do not be turned away from the words of my mouth.|en
190|4|6|6|不可離棄智慧，智慧就護衛你；要愛他，他就保守你。|zh
191|4|6|6|Do not give her up, and she will keep you; give her your love, and she will make you safe.|en
192|4|7|7|智慧為首；所以，要得智慧。在你一切所得之內必得聰明.（或譯：用你一切所得的去換聰明）。|zh
193|4|7|7|The first sign of wisdom is to get wisdom; go, give all you have to get true knowledge.|en
194|4|8|8|高舉智慧，他就使你高升；懷抱智慧，他就使你尊榮。|zh
195|4|8|8|Put her in a high place, and you will be lifted up by her; she will give you honour, when you give her your love.|en
196|4|9|9|他必將華冠加在你頭上，把榮冕交給你。|zh
197|4|9|9|She will put a crown of grace on your head, giving you a head-dress of glory.|en
198|4|10|10|我兒，你要聽受我的言語，就必延年益壽。|zh
199|4|10|10|Give ear, O my son, and let your heart be open to my sayings; and long life will be yours.|en
200|4|11|11|我已指教你走智慧的道，引導你行正直的路。|zh
201|4|11|11|I have given you teaching in the way of wisdom, guiding your steps in the straight way.|en
202|4|12|12|你行走，腳步必不致狹窄；你奔跑，也不致跌倒。|zh
203|4|12|12|When you go, your way will not be narrow, and in running you will not have a fall.|en
204|4|13|13|要持定訓誨，不可放鬆；必當謹守，因為他是你的生命。|zh
205|4|13|13|Take learning in your hands, do not let her go: keep her, for she is your life.|en
206|4|14|14|不可行惡人的路；不要走壞人的道。|zh
207|4|14|14|Do not go in the road of sinners, or be walking in the way of evil men.|en
208|4|15|15|要躲避，不可經過；要轉身而去。|zh
209|4|15|15|Keep far from it, do not go near; be turned from it, and go on your way.|en
210|4|16|16|這等人若不行惡，不得睡覺；不使人跌倒，睡臥不安；|zh
211|4|16|16|For they take no rest till they have done evil; their sleep is taken away if they have not been the cause of someone's fall.|en
212|4|17|17|因為他們以奸惡吃餅，以強暴喝酒。|zh
213|4|17|17|The bread of evil-doing is their food, the wine of violent acts their drink.|en
214|4|18|18|但義人的路好像黎明的光，越照越明，直到日午。|zh
215|4|18|18|But the way of the upright is like the light of early morning, getting brighter and brighter till the full day.|en
216|4|19|19|惡人的道好像幽暗，自己不知因甚麼跌倒。|zh
217|4|19|19|The way of sinners is dark; they see not the cause of their fall.|en
218|4|20|20|我兒，要留心聽我的言詞，側耳聽我的話語，|zh
219|4|20|20|My son, give attention to my words; let your ear be turned to my sayings.|en
220|4|21|21|都不可離你的眼目，要存記在你心中。|zh
221|4|21|21|Let them not go from your eyes; keep them deep in your heart.|en
222|4|22|22|因為得著他的，就得了生命，又得了醫全體的良藥。|zh
223|4|22|22|For they are life to him who gets them, and strength to all his flesh.|en
224|4|23|23|你要保守你心，勝過保守一切（或譯：你要切切保守你心），因為一生的果效是由心發出。|zh
225|4|23|23|And keep watch over your heart with all care; so you will have life.|en
226|4|24|24|你要除掉邪僻的口，棄絕乖謬的嘴。|zh
227|4|24|24|Put away from you an evil tongue, and let false lips be far from you.|en
228|4|25|25|你的眼目要向前正看；你的眼睛（原文是皮）當向前直觀。|zh
229|4|25|25|Keep your eyes on what is in front of you, looking straight before you.|en
230|4|26|26|要修平你腳下的路，堅定你一切的道。|zh
231|4|26|26|Keep a watch on your behaviour; let all your ways be rightly ordered.|en
232|4|27|27|不可偏向左右；要使你的腳離開邪惡。|zh
233|4|27|27|Let there be no turning to the right or to the left, keep your feet from evil.|en
234|5|1|1|我兒，要留心我智慧的話語，側耳聽我聰明的言詞，|zh
235|5|1|1|My son, give attention to my wisdom; let your ear be turned to my teaching:|en
236|5|2|2|為要使你謹守謀略，嘴唇保存知識。|zh
237|5|2|2|So that you may be ruled by a wise purpose, and your lips may keep knowledge.|en
238|5|3|3|因為淫婦的嘴滴下蜂蜜；他的口比油更滑，|zh
239|5|3|3|For honey is dropping from the lips of the strange woman, and her mouth is smoother than oil;|en
240|5|4|4|至終卻苦似茵蔯，快如兩刃的刀。|zh
241|5|4|4|But her end is bitter as wormwood, and sharp as a two-edged sword;|en
242|5|5|5|他的腳下入死地；他腳步踏住陰間，|zh
243|5|5|5|Her feet go down to death, and her steps to the underworld;|en
244|5|6|6|以致他找不著生命平坦的道。他的路變遷不定，自己還不知道。|zh
245|5|6|6|She never keeps her mind on the road of life; her ways are uncertain, she has no knowledge.|en
246|5|7|7|眾子啊，現在要聽從我；不可離棄我口中的話。|zh
247|5|7|7|Give ear to me then, my sons, and do not put away my words from you.|en
248|5|8|8|你所行的道要離他遠，不可就近他的房門，|zh
249|5|8|8|Go far away from her, do not come near the door of her house;|en
250|5|9|9|恐怕將你的尊榮給別人，將你的歲月給殘忍的人；|zh
251|5|9|9|For fear that you may give your honour to others, and your wealth to strange men:|en
252|5|10|10|恐怕外人滿得你的力量，你勞碌得來的，歸入外人的家；|zh
253|5|10|10|And strange men may be full of your wealth, and the fruit of your work go to the house of others;|en
254|5|11|11|終久，你皮肉和身體消毀，你就悲歎，|zh
255|5|11|11|And you will be full of grief at the end of your life, when your flesh and your body are wasted;|en
256|5|12|12|說：我怎麼恨惡訓誨，心中藐視責備，|zh
257|5|12|12|And you will say, How was teaching hated by me, and my heart put no value on training;|en
258|5|13|13|也不聽從我師傅的話，又不側耳聽那教訓我的人？|zh
259|5|13|13|I did not give attention to the voice of my teachers, my ear was not turned to those who were guiding me!|en
260|5|14|14|我在聖會裡，幾乎落在諸般惡中。|zh
261|5|14|14|I was in almost all evil in the company of the people.|en
262|5|15|15|你要喝自己池中的水，飲自己井裡的活水。|zh
263|5|15|15|Let water from your store and not that of others be your drink, and running water from your fountain.|en
264|5|16|16|你的泉源豈可漲溢在外？你的河水豈可流在街上？|zh
265|5|16|16|Let not your springs be flowing in the streets, or your streams of water in the open places.|en
266|5|17|17|惟獨歸你一人，不可與外人同用。|zh
267|5|17|17|Let them be for yourself only, not for other men with you.|en
268|5|18|18|要使你的泉源蒙福；要喜悅你幼年所娶的妻。|zh
269|5|18|18|Let blessing be on your fountain; have joy in the wife of your early years.|en
270|5|19|19|他如可愛的麀鹿，可喜的母鹿；願他的胸懷使你時時知足，他的愛情使你常常戀慕。|zh
271|5|19|19|As a loving hind and a gentle doe, let her breasts ever give you rapture; let your passion at all times be moved by her love.|en
272|5|20|20|我兒，你為何戀慕淫婦？為何抱外女的胸懷？|zh
273|5|20|20|Why let yourself, my son, go out of the way with a strange woman, and take another woman in your arms?|en
274|5|21|21|因為，人所行的道都在耶和華眼前；他也修平人一切的路。|zh
275|5|21|21|For a man's ways are before the eyes of the Lord, and he puts all his goings in the scales.|en
276|5|22|22|惡人必被自己的罪孽捉住；他必被自己的罪惡如繩索纏繞。|zh
277|5|22|22|The evil-doer will be taken in the net of his crimes, and prisoned in the cords of his sin.|en
278|5|23|23|他因不受訓誨就必死亡；又因愚昧過甚，必走差了路。|zh
279|5|23|23|He will come to his end for need of teaching; he is so foolish that he will go wandering from the right way.|en
280|6|1|1|我兒，你若為朋友作保，替外人擊掌，|zh
281|6|1|1|My son, if you have made yourself responsible for your neighbour, or given your word for another,|en
282|6|2|2|你就被口中的話語纏住，被嘴裡的言語捉住。|zh
283|6|2|2|You are taken as in a net by the words of your mouth, the sayings of your lips have overcome you.|en
284|6|3|3|我兒，你既落在朋友手中，就當這樣行才可救自己：你要自卑，去懇求你的朋友。|zh
285|6|3|3|Do this, my son, and make yourself free, because you have come into the power of your neighbour; go without waiting, and make a strong request to your neighbour.|en
286|6|4|4|不要容你的眼睛睡覺；不要容你的眼皮打盹。|zh
287|6|4|4|Give no sleep to your eyes, or rest to them;|en
288|6|5|5|要救自己，如鹿脫離獵戶的手，如鳥脫離捕鳥人的手。|zh
289|6|5|5|Make yourself free, like the roe from the hand of the archer, and the bird from him who puts a net for her.|en
290|6|6|6|懶惰人哪，你去察看螞蟻的動作就可得智慧。|zh
291|6|6|6|Go to the ant, you hater of work; give thought to her ways and be wise:|en
292|6|7|7|螞蟻沒有元帥，沒有官長，沒有君王，|zh
293|6|7|7|Having no chief, overseer, or ruler,|en
294|6|8|8|尚且在夏天預備食物，在收割時聚斂糧食。|zh
295|6|8|8|She gets her meat in the summer, storing up food at the time of the grain-cutting.|en
296|6|9|9|懶惰人哪，你要睡到幾時呢？你何時睡醒呢？|zh
297|6|9|9|How long will you be sleeping, O hater of work? when will you get up from your sleep?|en
298|6|10|10|再睡片時，打盹片時，抱著手躺臥片時，|zh
299|6|10|10|A little sleep, a little rest, a little folding of the hands in sleep:|en
300|6|11|11|你的貧窮就必如強盜速來，你的缺乏彷彿拿兵器的人來到。|zh
301|6|11|11|Then loss will come on you like an outlaw, and your need like an armed man|en
302|6|12|12|無賴的惡徒，行動就用乖僻的口，|zh
303|6|12|12|A good-for-nothing man is an evil-doer; he goes on his way causing trouble with false words;|en
304|6|13|13|用眼傳神，用腳示意，用指點劃，|zh
305|6|13|13|Making signs with his eyes, rubbing with his feet, and giving news with his fingers;|en
306|6|14|14|心中乖僻，常設惡謀，布散紛爭。|zh
307|6|14|14|His mind is ever designing evil: he lets loose violent acts.|en
308|6|15|15|所以，災難必忽然臨到他身；他必頃刻敗壞，無法可治。|zh
309|6|15|15|For this cause his downfall will be sudden; quickly he will be broken, and there will be no help for him.|en
310|6|16|16|耶和華所恨惡的有六樣，連他心所憎惡的共有七樣：|zh
311|6|16|16|Six things are hated by the Lord; seven things are disgusting to him:|en
312|6|17|17|就是高傲的眼，撒謊的舌，流無辜人血的手，|zh
313|6|17|17|Eyes of pride, a false tongue, hands which take life without cause;|en
314|6|18|18|圖謀惡計的心，飛跑行惡的腳，|zh
315|6|18|18|A heart full of evil designs, feet which are quick in running after sin;|en
316|6|19|19|吐謊言的假見證，並弟兄中布散紛爭的人。|zh
317|6|19|19|A false witness, breathing out untrue words, and one who lets loose violent acts among brothers.|en
318|6|20|20|我兒，要謹守你父親的誡命；不可離棄你母親的法則（或譯：指教），|zh
319|6|20|20|My son, keep the rule of your father, and have in memory the teaching of your mother:|en
320|6|21|21|要常繫在你心上，掛在你項上。|zh
321|6|21|21|Keep them ever folded in your heart, and have them hanging round your neck.|en
322|6|22|22|你行走，他必引導你；你躺臥，他必保守你；你睡醒，他必與你談論。|zh
323|6|22|22|In your walking, it will be your guide; when you are sleeping, it will keep watch over you; when you are awake, it will have talk with you.|en
324|6|23|23|因為誡命是燈，法則（或譯：指教）是光，訓誨的責備是生命的道，|zh
325|6|23|23|For the rule is a light, and the teaching a shining light; and the guiding words of training are the way of life.|en
326|6|24|24|能保你遠離惡婦，遠離外女諂媚的舌頭。|zh
327|6|24|24|They will keep you from the evil woman, from the smooth tongue of the strange woman.|en
328|6|25|25|你心中不要戀慕他的美色，也不要被他眼皮勾引。|zh
329|6|25|25|Let not your heart's desire go after her fair body; let not her eyes take you prisoner.|en
330|6|26|26|因為，妓女能使人只剩一塊餅；淫婦獵取人寶貴的生命。|zh
331|6|26|26|For a loose woman is looking for a cake of bread, but another man's wife goes after one's very life.|en
332|6|27|27|人若懷裡搋火，衣服豈能不燒呢？|zh
333|6|27|27|May a man take fire to his breast without burning his clothing?|en
334|6|28|28|人若在火炭上走，腳豈能不燙呢？|zh
335|6|28|28|Or may one go on lighted coals, and his feet not be burned?|en
336|6|29|29|親近鄰舍之妻的，也是如此；凡挨近他的，不免受罰。|zh
337|6|29|29|So it is with him who goes in to his neighbour's wife; he who has anything to do with her will not go free from punishment.|en
338|6|30|30|賊因飢餓偷竊充飢，人不藐視他，|zh
339|6|30|30|Men do not have a low opinion of a thief who takes food when he is in need of it:|en
340|6|31|31|若被找著，他必賠還七倍，必將家中所有的盡都償還。|zh
341|6|31|31|But if he is taken in the act he will have to give back seven times as much, giving up all his property which is in his house.|en
342|6|32|32|與婦人行淫的，便是無知；行這事的，必喪掉生命。|zh
343|6|32|32|He who takes another man's wife is without all sense: he who does it is the cause of destruction to his soul.|en
344|6|33|33|他必受傷損，必被凌辱；他的羞恥不得塗抹。|zh
345|6|33|33|Wounds will be his and loss of honour, and his shame may not be washed away.|en
346|6|34|34|因為人的嫉恨成了烈怒，報仇的時候決不留情。|zh
347|6|34|34|For bitter is the wrath of an angry husband; in the day of punishment he will have no mercy.|en
348|6|35|35|甚麼贖價，他都不顧；你雖送許多禮物，他也不肯干休。|zh
349|6|35|35|He will not take any payment; and he will not make peace with you though your money offerings are increased.|en
350|7|1|1|我兒，你要遵守我的言語，將我的命令存記在心。|zh
351|7|1|1|My son, keep my sayings, and let my rules be stored up with you.|en
352|7|2|2|遵守我的命令就得存活；保守我的法則（或譯：指教），好像保守眼中的瞳人，|zh
353|7|2|2|Keep my rules and you will have life; let my teaching be to you as the light of your eyes;|en
354|7|3|3|繫在你指頭上，刻在你心版上。|zh
355|7|3|3|Let them be fixed to your fingers, and recorded in your heart.|en
356|7|4|4|對智慧說：你是我的姊妹，稱呼聰明為你的親人，|zh
357|7|4|4|Say to wisdom, You are my sister; let knowledge be named your special friend:|en
358|7|5|5|他就保你遠離淫婦，遠離說諂媚話的外女。|zh
359|7|5|5|So that they may keep you from the strange woman, even from her whose words are smooth.|en
360|7|6|6|我曾在我房屋的窗戶內，從我窗櫺之間往外觀看：|zh
361|7|6|6|Looking out from my house, and watching through the window,|en
362|7|7|7|見愚蒙人內，少年人中，分明有一個無知的少年人，|zh
363|7|7|7|I saw among the young men one without sense,|en
364|7|8|8|從街上經過，走近淫婦的巷口，直往通他家的路去，|zh
365|7|8|8|Walking in the street near the turn of her road, going on the way to her house,|en
