|chapter|sec|no|content|lang
29|1|15|15|Till the Lord has given your brothers rest, as he has given it to you, and they have taken their heritage in the land which the Lord your God is giving them: then you will go back to the land of your heritage which Moses, the servant of the Lord, gave you on the east side of Jordan.|en
30|1|16|16|他們回答約書亞說：你所吩咐我們行的，我們都必行；你所差遣我們去的，我們都必去。|zh
31|1|16|16|Then they said to Joshua in answer, Whatever you say to us we will do, and wherever you send us we will go.|en
32|1|17|17|我們從前在一切事上怎樣聽從摩西，現在也必照樣聽從你；惟願耶和華─你的神與你同在，像與摩西同在一樣。|zh
33|1|17|17|As we gave attention to Moses in all things, so we will give attention to you: and may the Lord your God be with you as he was with Moses.|en
34|1|18|18|無論甚麼人違背你的命令，不聽從你所吩咐他的一切話，就必治死他。你只要剛強壯膽！|zh
35|1|18|18|Whoever goes against your orders, and does not give attention to all your words, will be put to death: only take heart and be strong.|en
36|2|1|1|當下，嫩的兒子約書亞從什亭暗暗打發兩個人作探子，吩咐說：你們去窺探那地和耶利哥。於是二人去了，來到一個妓女名叫喇合的家裡，就在那裡躺臥。|zh
37|2|1|1|Then Joshua, the son of Nun, sent two men from Shittim secretly, with the purpose of searching out the land, and Jericho. So they went and came to the house of a loose woman of the town, named Rahab, where they took their rest for the night.|en
38|2|2|2|有人告訴耶利哥王說：今夜有以色列人來到這裡窺探此地。|zh
39|2|2|2|And it was said to the king of Jericho, See, some men have come here tonight from the children of Israel with the purpose of searching out the land.|en
40|2|3|3|耶利哥王打發人去見喇合說：那來到你這裡、進了你家的人要交出來，因為他們來窺探全地。|zh
41|2|3|3|Then the king of Jericho sent to Rahab, saying, Send out the men who have come to you and are in your house; for they have come with the purpose of searching out all the land.|en
42|2|4|4|女人將二人隱藏，就回答說：那人果然到我這裡來；他們是那裡來的我卻不知道。|zh
43|2|4|4|And the woman took the two men and put them in a secret place; then she said, Yes, the men came to me, but I had no idea where they came from;|en
44|2|5|5|天黑、要關城門的時候，他們出去了，往那裡去我卻不知道。你們快快的去追趕，就必追上。|zh
45|2|5|5|And when it was the time for shutting the doors at dark, they went out; I have no idea where the men went: but if you go after them quickly, you will overtake them.|en
46|2|6|6|（先是女人領二人上了房頂，將他們藏在那裡所擺的麻中。）|zh
47|2|6|6|But she had taken them up to the roof, covering them with the stems of flax which she had put out in order there.|en
48|2|7|7|那些人就往約但河的渡口追趕他們去了。追趕他們的人一出去，城門就關了。|zh
49|2|7|7|So the men went after them on the road to Jordan as far as the river-crossing: and when they had gone out after them, the door into the town was shut.|en
50|2|8|8|二人還沒有躺臥，女人就上房頂，到他們那裡，|zh
51|2|8|8|And before the men went to rest, she came up to them on the roof,|en
52|2|9|9|對他們說：我知道耶和華已經把這地賜給你們，並且因你們的緣故我們都驚慌了。這地的一切居民在你們面前心都消化了；|zh
53|2|9|9|And said to them, It is clear to me that the Lord has given you the land, and that the fear of you has come on us;|en
54|2|10|10|因為我們聽見你們出埃及的時候，耶和華怎樣在你們前面使紅海的水乾了，並且你們怎樣待約但河東的兩個亞摩利王西宏和噩，將他們盡行毀滅。|zh
55|2|10|10|For we have had news of how the Lord made the Red Sea dry before you when you came out of Egypt; and what you did to the two kings of the Amorites, on the other side of Jordan, to Sihon and Og, whom you gave up to the curse.|en
56|2|11|11|我們一聽見這些事，心就消化了。因你們的緣故，並無一人有膽氣。耶和華─你們的神本是上天下地的　神。|zh
57|2|11|11|And because of this news, our hearts became like water, and there was no more spirit in any of us because of you; for the Lord your God is God in heaven on high and here on earth.|en
58|2|12|12|現在我既是恩待你們，求你們指著耶和華向我起誓，也要恩待我父家，並給我一個實在的證據，|zh
59|2|12|12|So now, will you give me your oath by the Lord, that, because I have been kind to you, you will be kind to my father's house,|en
60|2|13|13|要救活我的父母、弟兄、姊妹，和一切屬他們的，拯救我們性命不死。|zh
61|2|13|13|And that you will keep safe my father and mother and my brothers and sisters and all they have, so that death may not come on us?|en
62|2|14|14|二人對他說：你若不洩漏我們這件事，我們情願替你們死。耶和華將這地賜給我們的時候，我們必以慈愛誠實待你。|zh
63|2|14|14|And the men said to her, Our life for yours if you keep our business secret; and when the Lord has given us the land, we will keep faith and be kind to you.|en
64|2|15|15|於是女人用繩子將二人從窗戶裡縋下去；因他的房子是在城牆邊上，他也住在城牆上。|zh
65|2|15|15|Then she let them down from the window by a cord, for the house where she was living was on the town wall.|en
66|2|16|16|他對他們說：你們且往山上去，恐怕追趕的人碰見你們；要在那裡隱藏三天，等追趕的人回來，然後才可以走你們的路。|zh
67|2|16|16|And she said to them, Get away into the hill-country, or the men who have gone after you will overtake you; keep yourselves safe there for three days, till the searchers have come back, and then go on your way.|en
68|2|17|17|二人對他說：你要這樣行。不然，你叫我們所起的誓就與我們無干了。|zh
69|2|17|17|And the men said to her, We will only be responsible for this oath which you have made us take,|en
70|2|18|18|我們來到這地的時候，你要把這條朱紅線繩繫在縋我們下去的窗戶上，並要使你的父母、弟兄，和你父的全家都聚集在你家中。|zh
71|2|18|18|If, when we come into the land, you put this cord of bright red thread in the window from which you let us down; and get your father and mother and your brothers and all your family into the house;|en
72|2|19|19|凡出了你家門往街上去的，他的罪（原文是血）必歸到自己的頭上，與我們無干了。凡在你家裡的，若有人下手害他，流他血的罪就歸到我們的頭上。|zh
73|2|19|19|Then if anyone goes out of your house into the street, his blood will be on his head, we will not be responsible; but if any damage comes to anyone in the house, his blood will be on our heads.|en
74|2|20|20|你若洩漏我們這件事，你叫我們所起的誓就與我們無干了。|zh
75|2|20|20|But if you say anything about our business here, then we will be free from the oath you have made us take.|en
76|2|21|21|女人說：照你們的話行罷！於是打發他們去了，又把朱紅線繩繫在窗戶上。|zh
77|2|21|21|And she said, Let it be as you say. Then she sent them away, and they went; and she put the bright red cord in the window.|en
78|2|22|22|二人到山上，在那裡住了三天，等著追趕的人回去了。追趕的人一路找他們，卻找不著。|zh
79|2|22|22|And they went into the hill-country and were there three days, till the men who had gone after them had come back; and those who went after them were searching for them everywhere without coming across them.|en
80|2|23|23|二人就下山回來，過了河，到嫩的兒子約書亞那裡，向他述說所遭遇的一切事；|zh
81|2|23|23|Then the two men came down from the hill-country and went over and came back to Joshua, the son of Nun; and they gave him a complete account of what had taken place.|en
82|2|24|24|又對約書亞說：耶和華果然將那全地交在我們手中；那地的一切居民在我們面前心都消化了。|zh
83|2|24|24|And they said to Joshua, Truly, the Lord has given all the land into our hands; and all the people of the land have become like water because of us.|en
84|3|1|1|約書亞清早起來，和以色列眾人都離開什亭，來到約但河，就住在那裡，等候過河。|zh
85|3|1|1|Then Joshua got up early in the morning, and, moving on from Shittim, he and all the children of Israel came to Jordan and were there for the night before going over.|en
86|3|2|2|過了三天，官長走遍營中，|zh
87|3|2|2|And at the end of three days, the men in authority over the people went through the tents,|en
88|3|3|3|吩咐百姓說：你們看見耶和華─你們神的約櫃，又見祭司利未人抬著，就要離開所住的地方，跟著約櫃去。|zh
89|3|3|3|Giving the people their orders, and saying, When you see the ark of the agreement of the Lord your God lifted up by the priests, the Levites, then get up from your places and go after it;|en
90|3|4|4|只是你們和約櫃相離要量二千肘，不可與約櫃相近，使你們知道所當走的路，因為這條路你們向來沒有走過。|zh
91|3|4|4|But let there be a space between you and it of about two thousand cubits: come no nearer to it, so that you may see the way you have to go, for you have not been over this way before.|en
92|3|5|5|約書亞吩咐百姓說：你們要自潔，因為明天耶和華必在你們中間行奇事。|zh
93|3|5|5|And Joshua said to the people, Make yourselves holy, for tomorrow the Lord will do works of wonder among you.|en
94|3|6|6|約書亞又吩咐祭司說：你們抬起約櫃，在百姓前頭過去。於是他們抬起約櫃，在百姓前頭走。|zh
95|3|6|6|Then Joshua said to the priests, Take up the ark of the agreement and go over in front of the people. So they took up the ark of the agreement and went in front of the people.|en
96|3|7|7|耶和華對約書亞說：從今日起，我必使你在以色列眾人眼前尊大，使他們知道我怎樣與摩西同在，也必照樣與你同在。|zh
97|3|7|7|And the Lord said to Joshua, From now on I will give you glory in the eyes of all Israel, so that they may see that, as I was with Moses, so I will be with you.|en
98|3|8|8|你要吩咐抬約櫃的祭司說：你們到了約但河的水邊上，就要在約但河水裡站住。|zh
99|3|8|8|And you are to give orders to the priests who take up the ark of the agreement, and say, When you come to the edge of the waters of Jordan, go no further.|en
100|3|9|9|約書亞對以色列人說：你們近前來，聽耶和華─你們神的話。|zh
101|3|9|9|And Joshua said to the children of Israel, Come to me here: and give ear to the words of the Lord your God.|en
102|3|10|10,11 |約書亞說：看哪，普天下主的約櫃必在你們前頭過去，到約但河裡，因此你們就知道在你們中間有永生神；並且他必在你們面前趕出迦南人、赫人、希未人、比利洗人、革迦撒人、亞摩利人、耶布斯人。|zh
103|3|10|10|And Joshua said, By this you will see that the living God is among you, and that he will certainly send out from before you the Canaanite and the Hittite and the Hivite and the Perizzite and the Girgashite and the Amorite and the Jebusite.|en
104|3|11|11|See, the ark of the agreement of the Lord of all the earth is going over before you into Jordan.|en
105|3|12|12|你們現在要從以色列支派中揀選十二個人，每支派一人，|zh
106|3|12|12|So take twelve men out of the tribes of Israel, a man from every tribe.|en
107|3|13|13|等到抬普天下主耶和華約櫃的祭司把腳站在約但河水裡，約但河的水，就是從上往下流的水，必然斷絕，立起成壘。|zh
108|3|13|13|And when the feet of the priests who take up the ark of the Lord, the Lord of all the earth, come to rest in the waters of Jordan, the waters of Jordan will be cut off, all the waters flowing down from higher up, and will come together in a mass.|en
109|3|14|14|百姓離開帳棚要過約但河的時候，抬約櫃的祭司乃在百姓的前頭。|zh
110|3|14|14|So when the people went out from their tents to go over Jordan, the priests who took up the ark of the agreement were in front of the people;|en
111|3|15|15|他們到了約但河，腳一入水（原來約但河水在收割的日子漲過兩岸），|zh
112|3|15|15|And when those who took up the ark came to Jordan, and the feet of the priests who took up the ark were touching the edge of the water (for the waters of Jordan are overflowing all through the time of the grain-cutting),|en
113|3|16|16|那從上往下流的水便在極遠之地、撒拉但旁的亞當城那裡停住，立起成壘；那往亞拉巴的海，就是鹽海，下流的水全然斷絕。於是百姓在耶利哥的對面過去了。|zh
114|3|16|16|Then the waters flowing down from higher up were stopped and came together in a mass a long way back at Adam, a town near Zarethan; and the waters flowing down to the sea of the Arabah, the Salt Sea, were cut off: and the people went across opposite Jericho.|en
115|3|17|17|抬耶和華約櫃的祭司在約但河中的乾地上站定，以色列眾人都從乾地上過去，直到國民盡都過了約但河。|zh
116|3|17|17|And the priests who took up the ark of the agreement of the Lord kept their places, with their feet on dry land in the middle of Jordan, while all Israel went over on dry land, till all the nation had gone over Jordan.|en
117|4|1|1|國民盡都過了約但河，耶和華就對約書亞說：|zh
118|4|1|1|Now when all the nation had come to the other side of Jordan, the Lord said to Joshua,|en
119|4|2|2|你從民中要揀選十二個人，每支派一人，|zh
120|4|2|2|Take twelve men from the people, a man for every tribe,|en
121|4|3|3|吩咐他們說：你們從這裡，從約但河中、祭司腳站定的地方，取十二塊石頭帶過去，放在你們今夜要住宿的地方。|zh
122|4|3|3|And say to them, Take up from the middle of Jordan, from the place where the feet of the priests were resting, twelve stones, and take them over with you and put them down in the place where you take your rest tonight.|en
123|4|4|4|於是，約書亞將他從以色列人中所預備的那十二個人，每支派一人，都召了來。|zh
124|4|4|4|So Joshua sent for the twelve men, whom he had ready, one man out of every tribe of the children of Israel,|en
125|4|5|5|對他們說：你們下約但河中，過到耶和華─你們神的約櫃前頭，按著以色列人十二支派的數目，每人取一塊石頭扛在肩上。|zh
126|4|5|5|And he said to them, Go over before the ark of the Lord your God into the middle of Jordan, and let every one of you take up a stone on his back, one for every tribe of the children of Israel:|en
127|4|6|6|這些石頭在你們中間可以作為證據。日後，你們的子孫問你們說：這些石頭是甚麼意思？|zh
128|4|6|6|So that this may be a sign among you; when your children say to you in time to come, What is the reason for these stones?|en
129|4|7|7|你們就對他們說：這是因為約但河的水在耶和華的約櫃前斷絕；約櫃過約但河的時候，約但河的水就斷絕了。這些石頭要作以色列人永遠的紀念。|zh
130|4|7|7|Then you will say to them, Because the waters of Jordan were cut off before the ark of the Lord's agreement; when it went over Jordan the waters of Jordan were cut off: and these stones will be a sign for the children of Israel, keeping it in their memory for ever.|en
131|4|8|8|以色列人就照約書亞所吩咐的，按著以色列人支派的數目，從約但河中取了十二塊石頭，都遵耶和華所吩咐約書亞的行了。他們把石頭帶過去，到他們所住宿的地方，就放在那裡。|zh
132|4|8|8|So the children of Israel did as Joshua gave them orders, and took twelve stones from the middle of Jordan, as the Lord had said to Joshua, one for every tribe of the children of Israel; these they took across with them to their night's resting-place and put them down there.|en
133|4|9|9|約書亞另把十二塊石頭立在約但河中，在抬約櫃的祭司腳站立的地方；直到今日，那石頭還在那裡。|zh
134|4|9|9|And Joshua put up twelve stones in the middle of Jordan, where the feet of the priests who took up the ark of the agreement had been placed: and there they are to this day.|en
135|4|10|10|抬約櫃的祭司站在約但河中，等到耶和華曉諭約書亞吩咐百姓的事辦完了，是照摩西所吩咐約書亞的一切話。於是百姓急速過去了。|zh
136|4|10|10|For the priests who took up the ark kept there in the middle of Jordan till all the orders given to Joshua by Moses from the Lord had been done: then the people went over quickly.|en
137|4|11|11|眾百姓盡都過了河，耶和華的約櫃和祭司就在百姓面前過去。|zh
138|4|11|11|And when all the people had come to the other side, the ark of the Lord went over, and the priests, before the eyes of the people.|en
139|4|12|12|流便人、迦得人、瑪拿西半支派的人都照摩西所吩咐他們的，帶著兵器在以色列人前頭過去。|zh
140|4|12|12|And the children of Reuben and the children of Gad and the half-tribe of Manasseh went over armed before the children of Israel as Moses had said to them:|en
141|4|13|13|約有四萬人都準備打仗，在耶和華面前過去，到耶利哥的平原，等候上陣。|zh
142|4|13|13|About forty thousand armed for war went over before the Lord to the fight, to the lowlands of Jericho.|en
143|4|14|14|當那日，耶和華使約書亞在以色列眾人眼前尊大。在他平生的日子，百姓敬畏他，像從前敬畏摩西一樣。|zh
144|4|14|14|That day the Lord made Joshua great in the eyes of all Israel; and all the days of his life they went in fear of him, as they had gone in fear of Moses.|en
145|4|15|15|耶和華曉諭約書亞說：|zh
146|4|15|15|Then the Lord said to Joshua,|en
147|4|16|16|你吩咐抬法櫃的祭司從約但河裡上來。|zh
148|4|16|16|Give orders to the priests who take up the ark of witness, to come up out of Jordan.|en
149|4|17|17|約書亞就吩咐祭司說：你們從約但河裡上來。|zh
150|4|17|17|So Joshua gave orders to the priests, saying, Come up now out of Jordan.|en
151|4|18|18|抬耶和華約櫃的祭司從約但河裡上來，腳掌剛落旱地，約但河的水就流到原處，仍舊漲過兩岸。|zh
152|4|18|18|And when the priests who took up the ark of the Lord's agreement came up out of Jordan and their feet came out on to dry land, the waters of Jordan went back to their place, overflowing its edges as before.|en
153|4|19|19|正月初十日，百姓從約但河裡上來，就在吉甲，在耶利哥的東邊安營。|zh
154|4|19|19|So on the tenth day of the first month the people came up out of Jordan, and put up their tents in Gilgal, on the east side of Jericho.|en
155|4|20|20|他們從約但河中取來的那十二塊石頭，約書亞就立在吉甲，|zh
156|4|20|20|And the twelve stones which they took out of Jordan, Joshua put up in Gilgal.|en
157|4|21|21|對以色列人說：日後你們的子孫問他們的父親說：這些石頭是甚麼意思？|zh
158|4|21|21|And he said to the children of Israel, When your children say to their fathers in time to come, What is the reason for these stones?|en
159|4|22|22|你們就告訴他們說：以色列人曾走乾地過這約但河；|zh
160|4|22|22|Then give your children the story, and say, Israel came over this river Jordan on dry land.|en
161|4|23|23|因為耶和華─你們的神在你們前面使約但河的水乾了，等著你們過來，就如耶和華─你們的　神從前在我們前面使紅海乾了，等著我們過來一樣，|zh
162|4|23|23|For the Lord your God made the waters of Jordan dry before you till you had gone across, as he did to the Red Sea, drying it up before us till we had gone across:|en
163|4|24|24|要使地上萬民都知道，耶和華的手大有能力，也要使你們永遠敬畏耶和華─你們的神。|zh
164|4|24|24|So that all the peoples of the earth may see that the hand of the Lord is strong; and that they may go in fear of the Lord your God for ever.|en
165|5|1|1|約但河西亞摩利人的諸王和靠海迦南人的諸王，聽見耶和華在以色列人前面使約但河的水乾了，等到我們過去，他們的心因以色列人的緣故就消化了，不再有膽氣。|zh
166|5|1|1|Now when the news came to all the kings of the Amorites on the west side of Jordan, and all the kings of the Canaanites living by the sea, how the Lord had made the waters of Jordan dry before the children of Israel, till they had gone across, their hearts became like water, and there was no more spirit in them, because of the children of Israel.|en
167|5|2|2|那時，耶和華吩咐約書亞說：你製造火石刀，第二次給以色列人行割禮。|zh
168|5|2|2|At that time the Lord said to Joshua, Make yourself stone knives and give the children of Israel circumcision a second time.|en
169|5|3|3|約書亞就製造了火石刀，在除皮山那裡給以色列人行割禮。|zh
170|5|3|3|So Joshua made stone knives and gave the children of Israel circumcision at Gibeath-ha-araloth.|en
171|5|4|4|約書亞行割禮的緣故，是因為從埃及出來的眾民，就是一切能打仗的男丁，出了埃及以後，都死在曠野的路上。|zh
172|5|4|4|And this is the reason why Joshua did so: all the males of the people who came out of Egypt, all the fighting-men, had been overtaken by death in the waste land on the way, after they came out of Egypt.|en
173|5|5|5|因為出來的眾民都受過割禮；惟獨出埃及以後、在曠野的路上所生的眾民都沒有受過割禮。|zh
174|5|5|5|All the people who came out had undergone circumcision; but all the people whose birth had taken place in the waste land on their journey from Egypt had not.|en
175|5|6|6|以色列人在曠野走了四十年，等到國民，就是出埃及的兵丁，都消滅了，因為他們沒有聽從耶和華的話。耶和華曾向他們起誓，必不容他們看見耶和華向他們列祖起誓、應許賜給我們的地，就是流奶與蜜之地。|zh
176|5|6|6|For the children of Israel were wandering in the waste land for forty years, till all the nation, that is, all the fighting-men, who had come out of Egypt, were dead, because they did not give ear to the voice of the Lord: to whom the Lord said, with an oath, that he would not let them see the land which the Lord had given his word to their fathers to give us, a land flowing with milk and honey.|en
177|5|7|7|他們的子孫，就是耶和華所興起來接續他們的，都沒有受過割禮；因為在路上沒有給他們行割禮，約書亞這才給他們行了。|zh
178|5|7|7|And their children, who came up in their place, now underwent circumcision by the hands of Joshua, not having had it before: for there had been no circumcision on the journey.|en
179|5|8|8|國民都受完了割禮，就住在營中自己的地方，等到痊愈了。|zh
180|5|8|8|So when all the nation had undergone circumcision, they kept in their tents till they were well again.|en
181|5|9|9|耶和華對約書亞說：我今日將埃及的羞辱從你們身上輥去了。因此，那地方名叫吉甲（吉甲就是輥的意思），直到今日。|zh
182|5|9|9|And the Lord said to Joshua, Today the shame of Egypt has been rolled away from you. So that place was named Gilgal, to this day.|en
183|5|10|10|以色列人在吉甲安營。正月十四日晚上，在耶利哥的平原守逾越節。|zh
184|5|10|10|So the children of Israel put up their tents in Gilgal; and they kept the Passover on the fourteenth day of the month, in the evening, in the lowlands of Jericho.|en
185|5|11|11|逾越節的次日，他們就吃了那地的出產；正當那日吃無酵餅和烘的穀。|zh
186|5|11|11|And on the day after the Passover, they had for their food the produce of the land, unleavened cakes and dry grain on the same day.|en
187|5|12|12|他們吃了那地的出產，第二日嗎哪就止住了，以色列人也不再有嗎哪了。那一年，他們卻吃迦南地的出產。|zh
188|5|12|12|And there was no more manna from the day after they had for their food the produce of the land; the children of Israel had manna no longer, but that year the produce of the land of Canaan was their food.|en
189|5|13|13|約書亞靠近耶利哥的時候，舉目觀看，不料，有一個人手裡有拔出來的刀，對面站立。約書亞到他那裡，問他說：你是幫助我們呢，是幫助我們敵人呢？|zh
190|5|13|13|Now when Joshua was near Jericho, lifting up his eyes he saw a man in front of him, with his sword uncovered in his hand: and Joshua went up to him and said, Are you for us or against us?|en
191|5|14|14|他回答說：不是的，我來是要作耶和華軍隊的元帥。約書亞就俯伏在地下拜，說：我主有甚麼話吩咐僕人。|zh
192|5|14|14|And he said, No; but I have come as captain of the armies of the Lord. Then Joshua, falling down with his face to the earth in worship, said, What has my lord to say to his servant?|en
193|5|15|15|耶和華軍隊的元帥對約書亞說：把你腳上的鞋脫下來，因為你所站的地方是聖的。約書亞就照著行了。|zh
194|5|15|15|And the captain of the Lord's army said to Joshua, Take off your shoes from your feet, for the place where you are is holy. And Joshua did so.|en
195|6|1|1|耶利哥的城門因以色列人就關得嚴緊，無人出入。|zh
196|6|1|1|(Now Jericho was all shut up because of the children of Israel: there was no going out or coming in.)|en
197|6|2|2|耶和華曉諭約書亞說：看哪，我已經把耶利哥和耶利哥的王，並大能的勇士，都交在你手中。|zh
198|6|2|2|And the Lord said to Joshua, See, I have given into your hands Jericho with its king and all its men of war.|en
199|6|3|3|你們的一切兵丁要圍繞這城，一日圍繞一次，六日都要這樣行。|zh
200|6|3|3|Now let all your fighting-men make a circle round the town, going all round it once. Do this for six days.|en
201|6|4|4|七個祭司要拿七個羊角走在約櫃前。到第七日，你們要繞城七次，祭司也要吹角。|zh
202|6|4|4|And let seven priests go before the ark with seven loud-sounding horns in their hands: on the seventh day you are to go round the town seven times, the priests blowing their horns.|en
203|6|5|5|他們吹的角聲拖長，你們聽見角聲，眾百姓要大聲呼喊，城牆就必塌陷，各人都要往前直上。|zh
204|6|5|5|And at the sound of a long note on the horns, let all the people give a loud cry; and the wall of the town will come down flat, and all the people are to go straight forward.|en
205|6|6|6|嫩的兒子約書亞召了祭司來，吩咐他們說：你們抬起約櫃來，要有七個祭司拿七個羊角走在耶和華的約櫃前；|zh
206|6|6|6|Then Joshua, the son of Nun, sent for the priests and said to them, Take up the ark of the agreement, and let seven priests take seven horns in their hands and go before the ark of the Lord.|en
207|6|7|7|又對百姓說：你們前去繞城，帶兵器的要走在耶和華的約櫃前。|zh
208|6|7|7|And he said to the people, Go forward, circling the town, and let the armed men go before the ark of the Lord.|en
209|6|8|8|約書亞對百姓說完了話，七個祭司拿七個羊角走在耶和華面前吹角；耶和華的約櫃在他們後面跟隨。|zh
210|6|8|8|So after Joshua had said this to the people, the seven priests with their seven horns went forward before the Lord, blowing on their horns: and the ark of the Lord's agreement went after them.|en
211|6|9|9|帶兵器的走在吹角的祭司前面，後隊隨著約櫃行。祭司一面走一面吹。|zh
212|6|9|9|And the armed men went before the priests who were blowing the horns, and the mass of the people went after the ark, blowing their horns.|en
213|6|10|10|約書亞吩咐百姓說：你們不可呼喊，不可出聲，連一句話也不可出你們的口，等到我吩咐你們呼喊的日子，那時才可以呼喊。|zh
214|6|10|10|And to the people Joshua gave an order, saying, You will give no cry, and make no sound, and let no word go out of your mouth till the day when I say, Give a loud cry; then give a loud cry.|en
215|6|11|11|這樣，他使耶和華的約櫃繞城，把城繞了一次；眾人回到營裡，就在營裡住宿。|zh
216|6|11|11|So he made the ark of the Lord go all round the town once: then they went back to the tents for the night.|en
217|6|12|12|約書亞清早起來，祭司又抬起耶和華的約櫃。|zh
218|6|12|12|And early in the morning Joshua got up, and the priests took up the ark of the Lord.|en
219|6|13|13|七個祭司拿七個羊角在耶和華的約櫃前，時常行走吹角；帶兵器的在他們前面走，後隊隨著耶和華的約櫃行。祭司一面走一面吹。|zh
220|6|13|13|And the seven priests with their seven horns went on before the ark of the Lord, blowing their horns: the armed men went before them, and the mass of the people went after the ark of the Lord, blowing their horns.|en
221|6|14|14|第二日，眾人把城繞了一次，就回營裡去。六日都是這樣行。|zh
222|6|14|14|The second day they went all round the town once, and then went back to their tents: and so they did for six days.|en
223|6|15|15|第七日清早，黎明的時候，他們起來，照樣繞城七次；惟獨這日把城繞了七次。|zh
224|6|15|15|Then on the seventh day they got up early, at the dawn of the day, and went round the town in the same way, but that day they went round it seven times.|en
225|6|16|16|到了第七次，祭司吹角的時候，約書亞吩咐百姓說：呼喊罷，因為耶和華已經把城交給你們了！|zh
226|6|16|16|And the seventh time, at the sound of the priests' horns, Joshua said to the people, Now give a loud cry; for the Lord has given you the town.|en
227|6|17|17|這城和其中所有的都要在耶和華面前毀滅；只有妓女喇合與他家中所有的可以存活，因為他隱藏了我們所打發的使者。|zh
228|6|17|17|And the town will be put to the curse, and everything in it will be given to the Lord: only Rahab, the loose woman, and all who are in the house with her, will be kept safe, because she kept secret the men we sent.|en
229|6|18|18|至於你們，務要謹慎，不可取那當滅的物，恐怕你們取了那當滅的物就連累以色列的全營，使全營受咒詛。|zh
230|6|18|18|And as for you, keep yourselves from the cursed thing, for fear that you may get a desire for it and take some of it for yourselves, and so be the cause of a curse and great trouble on the tents of Israel.|en
231|6|19|19|惟有金子、銀子，和銅鐵的器皿都要歸耶和華為聖，必入耶和華的庫中。|zh
