|chapter|sec|no|content|lang
31|1|17|17|因為王后這事必傳到眾婦人的耳中，說：『亞哈隨魯王吩咐王后瓦實提到王面前，他卻不來』，他們就藐視自己的丈夫。|zh
32|1|17|17|For news of what the queen has done will come to the ears of all women, and they will no longer give respect to their husbands when it is said to them, King Ahasuerus gave orders for Vashti the queen to come before him and she came not.|en
33|1|18|18|今日波斯和瑪代的眾夫人聽見王后這事，必向王的大臣照樣行；從此必大開藐視和忿怒之端。|zh
34|1|18|18|And the wives of the captains of Persia and Media, hearing what the queen has done, will say the same to all the king's captains. So there will be much shame and wrath.|en
35|1|19|19|王若以為美，就降旨寫在波斯和瑪代人的例中，永不更改，不准瓦實提再到王面前，將他王后的位分賜給比他還好的人。|zh
36|1|19|19|If it is pleasing to the king, let an order go out from him, and let it be recorded among the laws of the Persians and the Medes, so that it may never be changed, that Vashti is never again to come before King Ahasuerus; and let the king give her place to another who is better than she.|en
37|1|20|20|所降的旨意傳遍通國（國度本來廣大），所有的婦人，無論丈夫貴賤都必尊敬他。」|zh
38|1|20|20|And when this order, given by the king, is made public through all his kingdom (for it is great), all the wives will give honour to their husbands, great as well as small.|en
39|1|21|21|王和眾首領都以米母干的話為美，王就照這話去行，|zh
40|1|21|21|And this suggestion seemed good to the king and the captains; and the king did as Memucan said;|en
41|1|22|22|發詔書，用各省的文字、各族的方言通知各省，使為丈夫的在家中作主，各說本地的方言。|zh
42|1|22|22|And sent letters to all the divisions of the kingdom, to every division in the writing commonly used there, and to every people in the language which was theirs, saying that every man was to be the ruler in his house, and that this order was to be given out in the language of his people.|en
43|2|1|1|這事以後，亞哈隨魯王的忿怒止息，就想念瓦實提和他所行的，並怎樣降旨辦他。|zh
44|2|1|1|After these things, when the king's feelings were calmer, the thought of Vashti and what she had done and the order he had made against her, came back to his mind.|en
45|2|2|2|於是王的侍臣對王說：不如為王尋找美貌的處女。|zh
46|2|2|2|Then the servants who were waiting on the king said to him, Let search be made for some fair young virgins for the king:|en
47|2|3|3|王可以派官在國中的各省招聚美貌的處女到書珊城（或譯：宮）的女院，交給掌管女子的太監希該，給他們當用的香品。|zh
48|2|3|3|Let the king give authority to certain men in all the divisions of his kingdom, to get together all the fair young virgins and send them to Shushan, the king's town, to the women's house, under the care of Hegai, the king's servant, the keeper of the women: and let the things needed for making them clean be given to them;|en
49|2|4|4|王所喜愛的女子可以立為王后，代替瓦實提。」王以這事為美，就如此行。|zh
50|2|4|4|And let the girl who is pleasing to the king be queen in place of Vashti. And the king was pleased with this suggestion; and he did so.|en
51|2|5|5|書珊城有一個猶大人，名叫末底改，是便雅憫人基士的曾孫，示每的孫子，睚珥的兒子。|zh
52|2|5|5|Now there was a certain Jew in Shushan named Mordecai, the son of Jair, the son of Shimei, the son of Kish, a Benjamite;|en
53|2|6|6|從前巴比倫王尼布甲尼撒將猶大王耶哥尼雅（又名約雅斤）和百姓從耶路撒冷擄去，末底改也在其內。|zh
54|2|6|6|Who had been taken away from Jerusalem among those who had been made prisoner with Jeconiah, king of Judah, when Nebuchadnezzar, king of Babylon, had taken him away.|en
55|2|7|7|末底改撫養他叔叔的女兒哈大沙（後名以斯帖），因為他沒有父母。這女子又容貌俊美；他父母死了，末底改就收他為自己的女兒。|zh
56|2|7|7|And he had been a father to Hadassah, that is Esther, the daughter of his father's brother: for she had no father or mother, and she was very beautiful; and when her father and mother were dead, Mordecai took her for his daughter.|en
57|2|8|8|王的諭旨傳出，就招聚許多女子到書珊城，交給掌管女子的希該；以斯帖也送入王宮，交付希該。|zh
58|2|8|8|So when the order made by the king was publicly given out, and a number of girls had been placed in the care of Hegai in the king's house in Shushan, Esther was taken into the king's house and put in the care of Hegai, the keeper of the women.|en
59|2|9|9|希該喜悅以斯帖，就恩待他，急忙給他需用的香品和他所當得的分，又派所當得的七個宮女服事他，使他和他的宮女搬入女院上好的房屋。|zh
60|2|9|9|And he was pleased with the girl and was kind to her; and he quickly gave her what was needed for making her clean, and the things which were hers by right, and seven servant-girls who were to be hers from the king's house: and he had her and her servant-girls moved to the best place in the women's part of the house.|en
61|2|10|10|以斯帖未曾將籍貫宗族告訴人，因為末底改囑咐他不可叫人知道。|zh
62|2|10|10|Esther had not said what family or people she came from, for Mordecai had given her orders not to do so.|en
63|2|11|11|末底改天天在女院前邊行走，要知道以斯帖平安不平安，並後事如何。|zh
64|2|11|11|And every day Mordecai took his walk before the square of the women's house, to see how Esther was and what would be done to her.|en
65|2|12|12|眾女子照例先潔淨身體十二個月：六個月用沒藥油，六個月用香料和潔身之物。滿了日期，然後挨次進去見亞哈隨魯王。|zh
66|2|12|12|Now every girl, when her turn came, had to go in to King Ahasuerus, after undergoing, for a space of twelve months, what was ordered by the law for the women (for this was the time necessary for making them clean, that is, six months with oil of myrrh and six months with sweet perfumes and such things as are needed for making women clean):|en
67|2|13|13|女子進去見王是這樣：從女院到王宮的時候，凡他所要的都必給他。|zh
68|2|13|13|And in this way the girl went in to the king; whatever she had a desire for was given to her to take with her from the women's house into the house of the king.|en
69|2|14|14|晚上進去，次日回到女子第二院，交給掌管妃嬪的太監沙甲；除非王喜愛他，再提名召他，就不再進去見王。|zh
70|2|14|14|In the evening she went, and on the day after she came back to the second house of the women, into the keeping of Shaashgaz, one of the king's unsexed servants who had the care of the king's wives: only if the king had delight in her and sent for her by name did she go in to him again.|en
71|2|15|15|末底改叔叔亞比孩的女兒，就是末底改收為自己女兒的以斯帖，按次序當進去見王的時候，除了掌管女子的太監希該所派定給他的，他別無所求。凡看見以斯帖的都喜悅他。|zh
72|2|15|15|Now when the time came for Esther, the daughter of Abihail, his father's brother, whom Mordecai had taken as his daughter, to go in to the king, she made request for nothing but what Hegai, the king's servant and keeper of the women, had given her. And Esther was looked on kindly by all who saw her.|en
73|2|16|16|亞哈隨魯王第七年十月，就是提別月，以斯帖被引入宮見王。|zh
74|2|16|16|So Esther was taken in to King Ahasuerus in his house in the tenth month, which is the month Tebeth, in the seventh year of his rule.|en
75|2|17|17|王愛以斯帖過於愛眾女，他在王眼前蒙寵愛比眾處女更甚。王就把王后的冠冕戴在他頭上，立他為王后，代替瓦實提。|zh
76|2|17|17|And Esther was more pleasing to the king than all the women, and to his eyes she was fairer and more full of grace than all the other virgins: so he put his crown on her head and made her queen in place of Vashti.|en
77|2|18|18|王因以斯帖的緣故給眾首領和臣僕設擺大筵席，又豁免各省的租稅，並照王的厚意大頒賞賜。|zh
78|2|18|18|Then the king gave a great feast for all his captains and his servants, even Esther's feast; and he gave orders through all the divisions of his kingdom for a day of rest from work, and gave wealth from his store.|en
79|2|19|19|第二次招聚處女的時候，末底改坐在朝門。|zh
80|2|19|19|And when the virgins came together in the second house of the women, Mordecai took his seat in the doorway of the king's house.|en
81|2|20|20|以斯帖照著末底改所囑咐的，還沒有將籍貫宗族告訴人；因為以斯帖遵末底改的命，如撫養他的時候一樣。|zh
82|2|20|20|Esther had still said nothing of her family or her people, as Mordecai had given her orders; for Esther did what Mordecai said, as when she was living with him.|en
83|2|21|21|當那時候，末底改坐在朝門，王的太監中有兩個守門的，辟探和提列，惱恨亞哈隨魯王，想要下手害他。|zh
84|2|21|21|In those days, while Mordecai was seated at the king's doorway, two of the king's servants, Bigthan and Teresh, keepers of the door, being angry, were looking for a chance to make an attack on King Ahasuerus.|en
85|2|22|22|末底改知道了，就告訴王后以斯帖。以斯帖奉末底改的名，報告於王；|zh
86|2|22|22|And Mordecai, having knowledge of their purpose, sent word of it to Esther the queen; and Esther gave the news to the king in Mordecai's name.|en
87|2|23|23|究察這事，果然是實，就把二人掛在木頭上，將這事在王面前寫於歷史上。|zh
88|2|23|23|And when the thing had been looked into, it was seen to be true, and the two of them were put to death by hanging on a tree: and it was put down in the records before the king.|en
89|3|1|1|這事以後，亞哈隨魯王抬舉亞甲族哈米大他的兒子哈曼，使他高升，叫他的爵位超過與他同事的一切臣宰。|zh
90|3|1|1|After these things, by the order of the king, Haman, the son of Hammedatha the Agagite, was lifted up and given a position of honour and a higher place than all the other captains who were with him.|en
91|3|2|2|在朝門的一切臣僕都跪拜哈曼，因為王如此吩咐；惟獨末底改不跪不拜。|zh
92|3|2|2|And all the king's servants who were in the king's house went down to the earth before Haman and gave him honour: for so the king had given orders. But Mordecai did not go down before him or give him honour.|en
93|3|3|3|在朝門的臣僕問末底改說：「你為何違背王的命令呢？」|zh
94|3|3|3|Then the king's servants who were in the king's house said to Mordecai, Why do you go against the king's order?|en
95|3|4|4|他們天天勸他，他還是不聽，他們就告訴哈曼，要看末底改的事站得住站不住，因他已經告訴他們自己是猶大人。|zh
96|3|4|4|Now when they had said this to him day after day and he gave no attention, they let Haman have news of it, to see if Mordecai's behaviour would be overlooked: for he had said to them that he was a Jew.|en
97|3|5|5|哈曼見末底改不跪不拜，他就怒氣填胸。|zh
98|3|5|5|And when Haman saw that Mordecai did not go down before him and give him honour, Haman was full of wrath.|en
99|3|6|6|他們已將末底改的本族告訴哈曼；他以為下手害末底改一人是小事，就要滅絕亞哈隨魯王通國所有的猶大人，就是末底改的本族。|zh
100|3|6|6|But it was not enough for him to make an attack on Mordecai only; for they had made clear to him who Mordecai's people were; so Haman made it his purpose to put an end to all the Jews, even Mordecai's people, through all the kingdom of Ahasuerus.|en
101|3|7|7|亞哈隨魯王十二年正月，就是尼散月，人在哈曼面前，按日日月月掣普珥，就是掣籤，要定何月何日為吉，擇定了十二月，就是亞達月。|zh
102|3|7|7|In the first month, the month Nisan, in the twelfth year of King Ahasuerus, from day to day and from month to month they went on looking for a sign given by Pur (that is chance) before Haman, till the sign came out for the thirteenth day of the twelfth month, the month Adar.|en
103|3|8|8|哈曼對亞哈隨魯王說：有一種民散居在王國各省的民中；他們的律例與萬民的律例不同，也不守王的律例，所以容留他們與王無益。|zh
104|3|8|8|And Haman said to King Ahasuerus, There is a certain nation living here and there in small groups among the people in all the divisions of your kingdom; their laws are different from those of any other nation, and they do not keep the king's laws: for this reason it is not right for the king to let them be.|en
105|3|9|9|王若以為美，請下旨意滅絕他們；我就捐一萬他連得銀子交給掌管國帑的人，納入王的府庫。」|zh
106|3|9|9|If it is the king's pleasure, let a statement ordering their destruction be put in writing: and I will give to those responsible for the king's business, ten thousand talents of silver for the king's store-house.|en
107|3|10|10|於是王從自己手上摘下戒指給猶大人的仇敵─亞甲族哈米大他的兒子哈曼。|zh
108|3|10|10|And the king took his ring from his hand and gave it to Haman, the son of Hammedatha the Agagite, the hater of the Jews.|en
109|3|11|11|王對哈曼說：「這銀子仍賜給你，這民也交給你，你可以隨意待他們。」|zh
110|3|11|11|And the king said to Haman, The money is yours, and the people, to do with them whatever seems right to you.|en
111|3|12|12|正月十三日，就召了王的書記來，照著哈曼一切所吩咐的，用各省的文字、各族的方言，奉亞哈隨魯王的名寫旨意，傳與總督和各省的省長，並各族的首領；又用王的戒指蓋印，|zh
112|3|12|12|Then on the thirteenth day of the first month, the king's scribes were sent for, and they put in writing Haman's orders to all the king's captains and the rulers of every division of his kingdom and the chiefs of every people: for every division of the kingdom in the writing commonly used there, and to every people in the language which was theirs; it was signed in the name of King Ahasuerus and stamped with the king's ring.|en
113|3|13|13|交給驛卒傳到王的各省，吩咐將猶大人，無論老少婦女孩子，在一日之間，十二月，就是亞達月十三日，全然剪除，殺戮滅絕，並奪他們的財為掠物。|zh
114|3|13|13|And letters were sent by the runners into every division of the kingdom ordering the death and destruction of all Jews, young and old, little children and women, on the same day, even the thirteenth day of the twelfth month, the month Adar, and the taking of all their goods by force.|en
115|3|14|14|抄錄這旨意，頒行各省，宣告各族，使他們預備等候那日。|zh
116|3|14|14|A copy of the writing, to be made public in every part of the kingdom, was sent out to all the peoples, so that they might be ready when that day came.|en
117|3|15|15|驛卒奉王命急忙起行，旨意也傳遍書珊城。王同哈曼坐下飲酒，書珊城的民卻都慌亂。|zh
118|3|15|15|The runners went out quickly by the king's order, and a public statement was made in Shushan: and the king and Haman took wine together: but the town of Shushan was troubled.|en
119|4|1|1|末底改知道所做的這一切事，就撕裂衣服，穿麻衣，蒙灰塵，在城中行走，痛哭哀號。|zh
120|4|1|1|Now when Mordecai saw what was done, pulling off his robe, he put on haircloth, with dust on his head, and went out into the middle of the town, crying out with a loud and bitter cry.|en
121|4|2|2|到了朝門前停住腳步，因為穿麻衣的不可進朝門。|zh
122|4|2|2|And he came even before the king's doorway; for no one might come inside the king's door clothed in haircloth.|en
123|4|3|3|王的諭旨所到的各省各處，猶大人大大悲哀，禁食哭泣哀號，穿麻衣躺在灰中的甚多。|zh
124|4|3|3|And in every part of the kingdom, wherever the king's word and his order came, there was great sorrow among the Jews, and weeping and crying and going without food; and numbers of them were stretched on the earth covered with dust and haircloth.|en
125|4|4|4|王后以斯帖的宮女和太監來把這事告訴以斯帖，他甚是憂愁，就送衣服給末底改穿，要他脫下麻衣，他卻不受。|zh
126|4|4|4|And Esther's women and her servants came and gave her word of it. Then great was the grief of the queen: and she sent robes for Mordecai, so that his clothing of haircloth might be taken off; but he would not have them.|en
127|4|5|5|以斯帖就把王所派伺候他的一個太監，名叫哈他革召來，吩咐他去見末底改，要知道這是甚麼事，是甚麼緣故。|zh
128|4|5|5|Then Esther sent for Hathach, one of the king's unsexed servants whom he had given her for waiting on her, and she gave him orders to go to Mordecai and see what this was and why it was.|en
129|4|6|6|於是哈他革出到朝門前的寬闊處見末底改。|zh
130|4|6|6|So Hathach went out and saw Mordecai in the open square of the town before the king's doorway.|en
131|4|7|7|末底改將自己所遇的事，並哈曼為滅絕猶大人應許捐入王庫的銀數都告訴了他；|zh
132|4|7|7|And Mordecai gave him an account of what had taken place, and of the amount of money which Haman had said he would put into the king's store for the destruction of the Jews.|en
133|4|8|8|又將所抄寫傳遍書珊城要滅絕猶大人的旨意交給哈他革，要給以斯帖看，又要給他說明，並囑咐他進去見王，為本族的人在王面前懇切祈求。|zh
134|4|8|8|And he gave him the copy of the order which had been given out in Shushan for their destruction, ordering him to let Esther see it, and to make it clear to her; and to say to her that she was to go in to the king, requesting his mercy, and making prayer for her people.|en
135|4|9|9|哈他革回來，將末底改的話告訴以斯帖；|zh
136|4|9|9|And Hathach came back and gave Esther an account of what Mordecai had said.|en
137|4|10|10|以斯帖就吩咐哈他革去見末底改，說：|zh
138|4|10|10|Then Esther sent Hathach to say to Mordecai:|en
139|4|11|11|「王的一切臣僕和各省的人民都知道有一個定例：若不蒙召，擅入內院見王的，無論男女必被治死；除非王向他伸出金杖，不得存活。現在我沒有蒙召進去見王已經三十日了。」|zh
140|4|11|11|It is common knowledge among all the king's servants and the people of every part of the kingdom, that if anyone, man or woman, comes to the king in his inner room without being sent for, there is only one law for him, that he is to be put to death; only those to whom the king's rod of gold is stretched out may keep their lives: but I have not been sent for to come before the king these thirty days.|en
141|4|12|12|人就把以斯帖這話告訴末底改。|zh
142|4|12|12|And they said these words to Mordecai.|en
143|4|13|13|末底改託人回覆以斯帖說：你莫想在王宮裡強過一切猶大人，得免這禍。|zh
144|4|13|13|Then Mordecai sent this answer back to Esther: Do not have the idea that you in the king's house will be safe from the fate of all the Jews.|en
145|4|14|14|此時你若閉口不言，猶大人必從別處得解脫，蒙拯救；你和你父家必致滅亡。焉知你得了王后的位分不是為現今的機會嗎？」|zh
146|4|14|14|If at this time you say nothing, then help and salvation will come to the Jews from some other place, but you and your father's family will come to destruction: and who is to say that you have not come to the kingdom even for such a time as this?|en
147|4|15|15|以斯帖就吩咐人回報末底改說：|zh
148|4|15|15|Then Esther sent them back to Mordecai with this answer:|en
149|4|16|16|「你當去招聚書珊城所有的猶大人，為我禁食三晝三夜，不吃不喝；我和我的宮女也要這樣禁食。然後我違例進去見王，我若死就死吧！」|zh
150|4|16|16|Go, get together all the Jews who are present in Shushan, and go without food for me, taking no food or drink night or day for three days: and I and my women will do the same; and so I will go in to the king, which is against the law: and if death is to be my fate, then let it come.|en
151|4|17|17|於是末底改照以斯帖一切所吩咐的去行。|zh
152|4|17|17|So Mordecai went away and did everything as Esther had said.|en
153|5|1|1|第三日，以斯帖穿上朝服，進王宮的內院，對殿站立。王在殿裡坐在寶座上，對著殿門。|zh
154|5|1|1|Now on the third day, Esther put on her queen's robes, and took her place in the inner room of the king's house, facing the king's house: and the king was seated on his high seat in the king's house, facing the doorway of the house.|en
155|5|2|2|王見王后以斯帖站在院內，就施恩於她，向她伸出手中的金杖；以斯帖便向前摸杖頭。|zh
156|5|2|2|And when the king saw Esther the queen waiting in the inner room, looking kindly on her he put out the rod of gold in his hand to her. So Esther came near and put her fingers on the top of the rod.|en
157|5|3|3|王對他說：「王后以斯帖啊，你要甚麼？你求甚麼，就是國的一半也必賜給你。」|zh
158|5|3|3|Then the king said, What is your desire, Queen Esther, and what is your request? I will give it to you, even to the half of my kingdom.|en
159|5|4|4|以斯帖說：「王若以為美，就請王帶著哈曼今日赴我所預備的筵席。」|zh
160|5|4|4|And Esther in answer said, If it seems good to the king, let the king and Haman come today to the feast which I have made ready for him.|en
161|5|5|5|王說：「叫哈曼速速照以斯帖的話去行。」於是王帶著哈曼赴以斯帖所預備的筵席。|zh
162|5|5|5|Then the king said, Let Haman come quickly, so that what Esther has said may be done. So the king and Haman came to the feast which Esther had made ready.|en
163|5|6|6|在酒席筵前，王又問以斯帖說：「你要甚麼，我必賜給你；你求甚麼，就是國的一半也必為你成就。」|zh
164|5|6|6|And while they were drinking wine the king said to Esther, What is your prayer? for it will be given to you and what is your request? for it will be done, even to the half of my kingdom.|en
165|5|7|7|以斯帖回答說：我有所要，我有所求。|zh
166|5|7|7|Then Esther said in answer, My prayer and my request is this:|en
167|5|8|8|我若在王眼前蒙恩，王若願意賜我所要的，准我所求的，就請王帶著哈曼再赴我所要預備的筵席。明日我必照王所問的說明。」|zh
168|5|8|8|If I have the king's approval, and if it is the king's pleasure to give me my prayer and do my request, let the king and Haman come to the feast which I will make ready for them, and tomorrow I will do as the king has said.|en
169|5|9|9|那日哈曼心中快樂，歡歡喜喜地出來；但見末底改在朝門不站起來，連身也不動，就滿心惱怒末底改。|zh
170|5|9|9|Then on that day Haman went out full of joy and glad in heart; but when he saw Mordecai in the king's doorway, and he did not get to his feet or give any sign of fear before him, Haman was full of wrath against Mordecai.|en
171|5|10|10|哈曼暫且忍耐回家，叫人請他朋友和他妻子細利斯來。|zh
172|5|10|10|But controlling himself, he went to his house; and he sent for his friends and Zeresh, his wife.|en
173|5|11|11|哈曼將他富厚的榮耀、眾多的兒女，和王抬舉他使他超乎首領臣僕之上，都述說給他們聽。|zh
174|5|11|11|And he gave them an account of the glories of his wealth, and the number of children he had, and the ways in which he had been honoured by the king, and how he had put him over the captains and servants of the king.|en
175|5|12|12|哈曼又說：王后以斯帖預備筵席，除了我之外不許別人隨王赴席。明日王后又請我隨王赴席；|zh
176|5|12|12|And Haman said further, Truly, Esther the queen let no man but myself come in to the feast which she had made ready for the king; and tomorrow again I am to be her guest with the king.|en
177|5|13|13|只是我見猶大人末底改坐在朝門，雖有這一切榮耀，也與我無益。」|zh
178|5|13|13|But all this is nothing to me while I see Mordecai the Jew seated by the king's doorway.|en
179|5|14|14|他的妻細利斯和他一切的朋友對他說：「不如立一個五丈高的木架，明早求王將末底改掛在其上，然後你可以歡歡喜喜地隨王赴席。」哈曼以這話為美，就叫人做了木架。|zh
180|5|14|14|Then his wife Zeresh and all his friends said to him, Let a pillar, fifty cubits high, be made ready for hanging him, and in the morning get the king to give orders for the hanging of Mordecai: then you will be able to go to the feast with the king with a glad heart. And Haman was pleased with the suggestion, and he had the pillar made.|en
181|6|1|1|那夜王睡不著覺，就吩咐人取歷史來，念給他聽。|zh
182|6|1|1|That night the king was unable to get any sleep; and he sent for the books of the records; and while some one was reading them to the king,|en
183|6|2|2|正遇見書上寫著說：王的太監中有兩個守門的，辟探和提列，想要下手害亞哈隨魯王，末底改將這事告訴王后。|zh
184|6|2|2|It came out that it was recorded in the book how Mordecai had given word of the designs of Bigthana and Teresh, two of the king's servants, keepers of the door, by whom an attack on the king had been designed.|en
185|6|3|3|王說：「末底改行了這事，賜他甚麼尊榮爵位沒有？」伺候王的臣僕回答說：「沒有賜他甚麼。」|zh
186|6|3|3|And the king said, What honour and reward have been given to Mordecai for this? Then the servants who were waiting on the king said, Nothing has been done for him.|en
187|6|4|4|王說：「誰在院子裡？」（那時哈曼正進王宮的外院，要求王將末底改掛在他所預備的木架上。）|zh
188|6|4|4|Then the king said, Who is in the outer room? Now Haman had come into the outer room to get the king's authority for the hanging of Mordecai on the pillar which he had made ready for him.|en
189|6|5|5|臣僕說：「哈曼站在院內。」王說：「叫他進來。」|zh
190|6|5|5|And the king's servants said to him, See, Haman is waiting in the outer room. And the king said, Let him come in.|en
191|6|6|6|哈曼就進去。王問他說：「王所喜悅尊榮的人，當如何待他呢？」哈曼心裡說：「王所喜悅尊榮的，不是我是誰呢？」|zh
192|6|6|6|So Haman came in. And the king said to him, What is to be done to the man whom the king has delight in honouring? Then the thought came into Haman's mind, Whom, more than myself, would the king have pleasure in honouring?|en
193|6|7|7|哈曼就回答說：王所喜悅尊榮的，|zh
194|6|7|7|And Haman, answering the king, said, For the man whom the king has delight in honouring,|en
195|6|8|8|當將王常穿的朝服和戴冠的御馬，|zh
196|6|8|8|Let them take the robes which the king generally puts on, and the horse on which the king goes, and the crown which is on his head:|en
197|6|9|9|都交給王極尊貴的一個大臣，命他將衣服給王所喜悅尊榮的人穿上，使他騎上馬，走遍城裡的街市，在他面前宣告說：王所喜悅尊榮的人，就如此待他。」|zh
198|6|9|9|And let the robes and the horse be given to one of the king's most noble captains, so that they may put them on the man whom the king has delight in honouring, and let him go on horseback through the streets of the town, with men crying out before him, So let it be done to the man whom the king has delight in honouring.|en
199|6|10|10|王對哈曼說：「你速速將這衣服和馬，照你所說的，向坐在朝門的猶大人末底改去行。凡你所說的，一樣不可缺。」|zh
200|6|10|10|Then the king said to Haman, Go quickly, and take the robes and the horse, as you have said, and do even so to Mordecai the Jew, who is seated at the king's doorway: see that you do everything as you have said.|en
201|6|11|11|於是哈曼將朝服給末底改穿上，使他騎上馬，走遍城裡的街市，在他面前宣告說：「王所喜悅尊榮的人，就如此待他。」|zh
202|6|11|11|Then Haman took the robes and the horse, and dressing Mordecai in the robes, he made him go on horseback through the streets of the town, crying out before him, So let it be done to the man whom the king has delight in honouring.|en
203|6|12|12|末底改仍回到朝門，哈曼卻憂憂悶悶地蒙著頭，急忙回家去了，|zh
204|6|12|12|And Mordecai came back to the king's doorway. But Haman went quickly back to his house, sad and with his head covered.|en
205|6|13|13|將所遇的一切事詳細說給他的妻細利斯和他的眾朋友聽。他的智慧人和他的妻細利斯對他說：「你在末底改面前始而敗落，他如果是猶大人，你必不能勝他，終必在他面前敗落。」|zh
206|6|13|13|And Haman gave his wife Zeresh and all his friends an account of what had taken place. Then his wise men and his wife Zeresh said to him, If Mordecai, who is starting to get the better of you, is of the seed of the Jews, you will not be able to do anything against him, but you will certainly go down before him.|en
207|6|14|14|他們還與哈曼說話的時候，王的太監來催哈曼快去赴以斯帖所預備的筵席。|zh
208|6|14|14|While they were still talking, the king's servants came to take Haman to the feast which Esther had made ready.|en
209|7|1|1|王帶著哈曼來赴王后以斯帖的筵席。|zh
210|7|1|1|So the king and Haman came to take wine with Esther the queen.|en
211|7|2|2|這第二次在酒席筵前，王又問以斯帖說：「王后以斯帖啊，你要甚麼，我必賜給你；你求甚麼，就是國的一半也必為你成就。」|zh
212|7|2|2|And the king said to Esther again on the second day, while they were drinking, What is your prayer, Queen Esther? for it will be given to you; and what is your request? for it will be done, even to the half of my kingdom.|en
213|7|3|3|王后以斯帖回答說：我若在王眼前蒙恩，王若以為美，我所願的，是願王將我的性命賜給我；我所求的，是求王將我的本族賜給我。|zh
214|7|3|3|Then Esther the queen, answering, said, If I have your approval, O king, and if it is the king's pleasure, let my life be given to me in answer to my prayer, and my people at my request:|en
