|chapter|sec|no|content|lang
35|1|18|18|How they said to you, In the last days there will be men who, guided by their evil desires, will make sport of holy things.|en
36|1|19|19|這就是那些引人結黨、屬乎血氣、沒有聖靈的人。|zh
37|1|19|19|These are the men who make divisions, natural men, not having the Spirit.|en
38|1|20|20|親愛的弟兄阿，你們卻要在至聖的真道上造就自己，在聖靈裡禱告，|zh
39|1|20|20|But you, my loved ones, building yourselves up on your most holy faith, and making prayers in the Holy Spirit,|en
40|1|21|21|保守自己常在神的愛中，仰望我們主耶穌基督的憐憫，直到永生。|zh
41|1|21|21|Keep yourselves in the love of God, looking for life eternal through the mercy of our Lord Jesus Christ.|en
42|1|22|22|有些人存疑心，你們要憐憫他們；|zh
43|1|22|22|And have pity on those who are in doubt;|en
44|1|23|23|有些人你們要從火中搶出來，搭救他們；有些人你們要存懼怕的心憐憫他們，連那被情慾沾染的衣服也當厭惡。|zh
45|1|23|23|And to some give salvation, pulling them out of the fire; and on some have mercy with fear, hating even the clothing which is made unclean by the flesh.|en
46|1|24|24|那能保守你們不失腳、叫你們無瑕無疵、歡歡喜喜站在他榮耀之前的我們的救主─獨一的神，|zh
47|1|24|24|Now to him who is able to keep you from falling, and to give you a place in his glory, free from all evil, with great joy,|en
48|1|25|25|願榮耀、威嚴、能力、權柄，因我們的主耶穌基督歸與他，從萬古以前並現今，直到永永遠遠。阿們。|zh
49|1|25|25|To the only God our Saviour, through Jesus Christ our Lord, let us give glory and honour and authority and power, before all time and now and for ever. So be it.|en
