|chapter|sec|no|content|lang
177|6|12|12|Before I was conscious of it, ...|en
178|6|13|13|回來，回來，書拉密女；你回來，你回來，使我們得觀看你。（新娘）你們為何要觀看書拉密女，像觀看瑪哈念跳舞的呢？|zh
179|6|13|13|Come back, come back, O Shulammite; come back, come back, so that our eyes may see you. What will you see in the Shulammite? A sword-dance.|en
180|7|1|1|王女啊，你的腳在鞋中何其美好！你的大腿圓潤，好像美玉，是巧匠的手做成的。|zh
181|7|1|1|How beautiful are your feet in their shoes, O king's daughter! The curves of your legs are like jewels, the work of the hands of a good workman:|en
182|7|2|2|你的肚臍如圓杯，不缺調和的酒；你的腰如一堆麥子，周圍有百合花。|zh
183|7|2|2|Your stomach is a store of grain with lilies round it, and in the middle a round cup full of wine.|en
184|7|3|3|你的兩乳好像一對小鹿，就是母鹿雙生的。|zh
185|7|3|3|Your two breasts are like two young roes of the same birth.|en
186|7|4|4|你的頸項如象牙臺；你的眼目像希實本、巴特拉併門旁的水池；你的鼻子彷彿朝大馬色的利巴嫩塔。|zh
187|7|4|4|Your neck is as a tower of ivory; your eyes like the waters in Heshbon, by the doorway of Bath-rabbim; your nose is as the tower on Lebanon looking over Damascus:|en
188|7|5|5|你的頭在你身上好像迦密山；你頭上的髮是紫黑色；王的心因這下垂的髮綹繫住了。|zh
189|7|5|5|Your head is like Carmel, and the hair of your head is like purple, in whose net the king is prisoner.|en
190|7|6|6|我所愛的，你何其美好！何其可悅，使人歡暢喜樂！|zh
191|7|6|6|How beautiful and how sweet you are, O love, for delight.|en
192|7|7|7|你的身量好像棕樹；你的兩乳如同其上的果子，纍纍下垂。|zh
193|7|7|7|You are tall like a palm-tree, and your breasts are like the fruit of the vine.|en
194|7|8|8|我說：我要上這棕樹，抓住枝子。願你的兩乳好像葡萄纍纍下垂，你鼻子的氣味香如蘋果；|zh
195|7|8|8|I said, Let me go up the palm-tree, and let me take its branches in my hands: your breasts will be as the fruit of the vine, and the smell of your breath like apples;|en
196|7|9|9|你的口如上好的酒。（新娘）女子說：為我的良人下咽舒暢，流入睡覺人的嘴中。|zh
197|7|9|9|And the roof of your mouth like good wine flowing down smoothly for my loved one, moving gently over my lips and my teeth.|en
198|7|10|10|我屬我的良人，他也戀慕我。|zh
199|7|10|10|I am for my loved one, and his desire is for me.|en
200|7|11|11|我的良人，來吧！你我可以往田間去；你我可以在村莊住宿。|zh
201|7|11|11|Come, my loved one, let us go out into the field; let us take rest among the cypress-trees.|en
202|7|12|12|我們早晨起來往葡萄園去，看看葡萄發芽開花沒有，石榴放蕊沒有；我在那裡要將我的愛情給你。|zh
203|7|12|12|Let us go out early to the vine-gardens; let us see if the vine is in bud, if it has put out its young fruit, and the pomegranate is in flower. There I will give you my love.|en
204|7|13|13|風茄放香，在我們的門內有各樣新陳佳美的果子；我的良人，這都是我為你存留的。|zh
205|7|13|13|The mandrakes give out a sweet smell, and at our doors are all sorts of good fruits, new and old, which I have kept for my loved one.|en
206|8|1|1|巴不得你像我的兄弟，像吃我母親奶的兄弟；我在外頭遇見你就與你親嘴，誰也不輕看我。|zh
207|8|1|1|Oh that you were my brother, who took milk from my mother's breasts! When I came to you in the street, I would give you kisses; yes, I would not be looked down on.|en
208|8|2|2|我必引導你，領你進我母親的家；我可以領受教訓，也就使你喝石榴汁釀的香酒。|zh
209|8|2|2|I would take you by the hand into my mother's house, and she would be my teacher. I would give you drink of spiced wine, drink of the pomegranate.|en
210|8|3|3|他的左手必在我頭下；他的右手必將我抱住。|zh
211|8|3|3|His left hand would be under my head, and his right hand about me.|en
212|8|4|4|耶路撒冷的眾女子啊，我囑咐你們：不要驚動、不要叫醒我所親愛的，等他自己情願（不要叫醒……情願：或譯不要激動愛情，等他自發）。|zh
213|8|4|4|I say to you, O daughters of Jerusalem, do not let love be moved till it is ready.|en
214|8|5|5|那靠著良人從曠野上來是誰呢？（新娘）我在蘋果樹下叫醒你。你母親在的那裡為你劬勞；生養你的在那裡為你劬勞。|zh
215|8|5|5|Who is this, who comes up from the waste places, resting on her loved one? It was I who made you awake under the apple-tree, where your mother gave you birth; there she was in pain at your birth.|en
216|8|6|6|求你將我放在你心上如印記，帶在你臂上如戳記。因為愛情如死之堅強，嫉恨如陰間之殘忍；所發的電光是火焰的電光，是耶和華的烈焰。|zh
217|8|6|6|Put me as a sign on your heart, as a sign on your arm; love is strong as death, and wrath bitter as the underworld: its coals are coals of fire; violent are its flames.|en
218|8|7|7|愛情，眾水不能息滅，大水也不能淹沒。若有人拿家中所有的財寶要換愛情，就全被藐視。（新娘的兄弟）|zh
219|8|7|7|Much water may not put out love, or the deep waters overcome it: if a man would give all the substance of his house for love, it would be judged a price not great enough.|en
220|8|8|8|我們有一小妹；他的兩乳尚未長成，人來提親的日子，我們當為他怎樣辦理？|zh
221|8|8|8|We have a young sister, and she has no breasts; what are we to do for our sister in the day when she is given to a man?|en
222|8|9|9|他若是牆，我們要在其上建造銀塔；他若是門，我們要用香柏木板圍護他。（新娘）|zh
223|8|9|9|If she is a wall, we will make on her a strong base of silver; and if she is a door, we will let her be shut up with cedar-wood.|en
224|8|10|10|我是牆；我兩乳像其上的樓。那時，我在他眼中像得平安的人。（新郎）|zh
225|8|10|10|I am a wall, and my breasts are like towers; then was I in his eyes as one to whom good chance had come.|en
226|8|11|11|所羅門在巴力哈們有一葡萄園；他將這葡萄園交給看守的人，為其中的果子必交一千舍客勒銀子。|zh
227|8|11|11|Solomon had a vine-garden at Baal-hamon; he let out the vine-garden to keepers; every one had to give a thousand bits of silver for its fruit.|en
228|8|12|12|我自己的葡萄園在我面前。所羅門哪，一千舍客勒歸你，二百舍客勒歸看守果子的人。|zh
229|8|12|12|My vine-garden, which is mine, is before me: you, O Solomon, will have the thousand, and those who keep the fruit of them two hundred.|en
230|8|13|13|你這住在園中的，同伴都要聽你的聲音，求你使我也得聽見。（新娘）|zh
231|8|13|13|You who have your resting-place in the gardens, the friends give ear to your voice; make me give ear to it.|en
232|8|14|14|我的良人哪，求你快來！如羚羊或小鹿在香草山上。|zh
233|8|14|14|Come quickly, my loved one, and be like a roe on the mountains of spice.|en
